usuario_base;vecinos;similaridad
DanielEscaners;malala;1.919388621027767
DanielEscaners;igortxu;6.917554242503457
DanielEscaners;Vareludo;10.91086434545872
DanielEscaners;josetteandriot;1.910028988812049
DanielEscaners;Pauixitador;4.906966903510372
DanielEscaners;firejuice;3.898324335466966
DanielEscaners;Bracero;3.8979048090712114
DanielEscaners;francorizzo;5.895247489055287
DanielEscaners;Faure;6.887090523198292
DanielEscaners;alvmb;5.867603419622293
DanielEscaners;Ivan_Suarez;3.867589076258821
DanielEscaners;MarioIglesias;3.866999179245899
DanielEscaners;marioquema;2.852958486067779
DanielEscaners;jjm_24;7.850423737879379
DanielEscaners;utges;6.812067183808142
DanielEscaners;mrtoldo;5.710662349041312
paloma55;Batty;15.310519491989364
paloma55;DanielEscaners;6.23802379123415
paloma55;Ruben0;4.2031186770453175
paloma55;RachelMyGod;11.199045245264912
paloma55;ExplodingBoy;5.194520193932956
paloma55;bander7;7.181525617051844
paloma55;Angelopoulos;6.160176097000146
paloma55;marioquema;4.156742058899684
paloma55;Ninotchka;13.153533476532068
paloma55;Padimo02;9.151322142755108
paloma55;Saba1e7e;5.147192699814575
paloma55;austrohungaro;10.144207904365262
paloma55;mmgarnica;8.142508820196287
paloma55;Mann_Ohne_Namen;7.137746145182229
paloma55;SohoVictor;8.136300410112302
paloma55;albertsyco_;9.130955771900503
paloma55;Lobo_Lopez;8.109965629585437
paloma55;hobbitillo;6.10770163053191
paloma55;jjm_24;13.100580828170205
paloma55;martasalvador;5.081580099427708
paloma55;Klepshydra;14.07825796084307
paloma55;Will_llermo;7.07768872266712
paloma55;danielquinn;13.075652428307034
paloma55;fshtravis;11.071230359464172
paloma55;uryenbg;8.065283350188007
paloma55;uwugorka;4.063960506933841
paloma55;pele_alvaro;8.04050010995154
paloma55;ezequiel2517;3.0366009566494974
paloma55;alvmb;13.031904613720444
paloma55;Vareludo;10.024920238327551
paloma55;Alberto87FR;9.012773000290581
paloma55;fraca1993;1.0
paloma55;RafaNasal_leFou;1.0
paloma55;JonSanSK8;6.996673799215002
paloma55;Bracero;4.9806676618812
paloma55;Ivan_Suarez;7.980397497624713
paloma55;rafaqc97;2.97839014361305
paloma55;synthemesco;11.976381388227322
paloma55;Faure;11.970294020966223
paloma55;Didacus;6.943580000700443
paloma55;utges;15.942633333683403
paloma55;isaac98tm;6.941177487352016
paloma55;carloslara;7.93750122746448
paloma55;Paula_Arantzazu;3.935915410893865
paloma55;aaleeeex;5.9359072044287124
paloma55;cinesinfin;9.935306136507483
paloma55;Pauixitador;6.933110760595176
paloma55;MarioIglesias;3.932619509004903
paloma55;Carlos_;1.9255321502244434
paloma55;nichedeath;8.917939430384452
paloma55;diegoceprez;1.9148721251976049
paloma55;FaildeGuionista;6.914586332421981
paloma55;Colmener;6.905056681474311
paloma55;mrtoldo;3.8936677405714057
paloma55;XaviPT;7.89252803012838
paloma55;malala;8.892149278843798
paloma55;mabusecaligari;9.889041350502843
paloma55;josetteandriot;2.8852588492628684
paloma55;igortxu;6.877211512510225
paloma55;francorizzo;5.864901966516999
paloma55;firejuice;2.848212946111703
paloma55;jal90;4.823033982659882
paloma55;JepGambardella;10.820964066123047
paloma55;falgarin;7.755257029136271
paloma55;bergmantonioni;6.744567992597754
Mann_Ohne_Namen;bergmantonioni;7.2634367486637625
Mann_Ohne_Namen;carloslara;10.246057653760863
Mann_Ohne_Namen;Bracero;8.233604395822557
Mann_Ohne_Namen;Saba1e7e;7.226329407065415
Mann_Ohne_Namen;fshtravis;10.221070455802307
Mann_Ohne_Namen;bander7;10.211242889351889
Mann_Ohne_Namen;mmgarnica;9.185950997899884
Mann_Ohne_Namen;Will_llermo;9.162807892873294
Mann_Ohne_Namen;DanielEscaners;10.157742396879557
Mann_Ohne_Namen;Klepshydra;9.145843461102581
Mann_Ohne_Namen;paloma55;7.137746145182229
Mann_Ohne_Namen;RachelMyGod;10.133138691781774
Mann_Ohne_Namen;Carlos_;3.124887139416075
Mann_Ohne_Namen;JonSanSK8;12.101580358745311
Mann_Ohne_Namen;austrohungaro;10.089776627964172
Mann_Ohne_Namen;malala;8.086856034716222
Mann_Ohne_Namen;firejuice;8.081335085894956
Mann_Ohne_Namen;falgarin;6.081211871181083
Mann_Ohne_Namen;nichedeath;10.073021014341029
Mann_Ohne_Namen;Paula_Arantzazu;3.0687159332415597
Mann_Ohne_Namen;synthemesco;12.055638104944853
Mann_Ohne_Namen;ExplodingBoy;5.055377052130366
Mann_Ohne_Namen;RafaNasal_leFou;6.052002587446585
Mann_Ohne_Namen;XaviPT;9.051345446042781
Mann_Ohne_Namen;Angelopoulos;9.031952771500698
Mann_Ohne_Namen;Padimo02;7.031471682940083
Mann_Ohne_Namen;cinesinfin;9.029021541654885
Mann_Ohne_Namen;Alberto87FR;9.028444726025443
Mann_Ohne_Namen;ezequiel2517;2.0188787517982583
Mann_Ohne_Namen;Ivan_Suarez;8.018447277670955
Mann_Ohne_Namen;Pauixitador;4.009137847783681
Mann_Ohne_Namen;marioquema;4.006278717306098
Mann_Ohne_Namen;Ninotchka;13.004616794686974
Mann_Ohne_Namen;diegoceprez;3.0046079936532304
Mann_Ohne_Namen;josetteandriot;1.0
Mann_Ohne_Namen;isaac98tm;5.982834453176872
Mann_Ohne_Namen;pele_alvaro;9.97239457138252
Mann_Ohne_Namen;MarioIglesias;6.964228068567337
Mann_Ohne_Namen;Didacus;6.955778880802608
Mann_Ohne_Namen;JepGambardella;10.947946783851174
Mann_Ohne_Namen;Faure;14.94630456200756
Mann_Ohne_Namen;mabusecaligari;7.9428708390751375
Mann_Ohne_Namen;uwugorka;5.936334729529656
Mann_Ohne_Namen;mrtoldo;4.936129274115722
Mann_Ohne_Namen;fraca1993;2.934574113189849
Mann_Ohne_Namen;SohoVictor;2.9216883925103634
Mann_Ohne_Namen;jal90;4.91519119080907
Mann_Ohne_Namen;Ruben0;3.9051081459121457
Mann_Ohne_Namen;albertsyco_;12.90475517760825
Mann_Ohne_Namen;igortxu;10.904498511679428
Mann_Ohne_Namen;aaleeeex;7.88527198013507
Mann_Ohne_Namen;uryenbg;7.877187358879804
Mann_Ohne_Namen;martasalvador;6.85567152941335
Mann_Ohne_Namen;utges;11.85472821114094
Mann_Ohne_Namen;Colmener;4.848504288352753
Mann_Ohne_Namen;alvmb;12.841358799592491
Mann_Ohne_Namen;danielquinn;8.831605516844668
Mann_Ohne_Namen;Vareludo;9.831554162164611
Mann_Ohne_Namen;Batty;7.8151966363357
Mann_Ohne_Namen;rafaqc97;6.80718316684891
Mann_Ohne_Namen;Lobo_Lopez;7.804870800250579
Mann_Ohne_Namen;hobbitillo;8.801743729506619
Mann_Ohne_Namen;francorizzo;4.798794879855198
Mann_Ohne_Namen;jjm_24;10.778470598047765
Mann_Ohne_Namen;FaildeGuionista;11.712782873779158
MarioIglesias;mrtoldo;6.263521773158074
MarioIglesias;carloslara;7.195671667213972
MarioIglesias;igortxu;7.185001402475903
MarioIglesias;Will_llermo;4.183984189257912
MarioIglesias;Ivan_Suarez;4.177794301489757
MarioIglesias;Faure;4.1436883858699645
MarioIglesias;martasalvador;3.136927490985883
MarioIglesias;utges;5.134216098293415
MarioIglesias;mabusecaligari;6.130672612903912
MarioIglesias;Carlos_;3.130096491845772
MarioIglesias;Didacus;4.126608717357239
MarioIglesias;jjm_24;4.110595187411768
MarioIglesias;falgarin;3.1027216560784354
MarioIglesias;Lobo_Lopez;5.094907003994912
MarioIglesias;JonSanSK8;6.093338590945548
MarioIglesias;SohoVictor;2.0909089440440325
MarioIglesias;jal90;2.0887115903384945
MarioIglesias;josetteandriot;2.083842207462609
MarioIglesias;Bracero;7.063002912434343
MarioIglesias;francorizzo;2.0620100243709416
MarioIglesias;cinesinfin;4.060765827302864
MarioIglesias;Angelopoulos;3.060270283658201
MarioIglesias;Alberto87FR;3.054026615432195
MarioIglesias;RafaNasal_leFou;3.0519450377653303
MarioIglesias;malala;9.03626843813112
MarioIglesias;Batty;5.0353792215421205
MarioIglesias;albertsyco_;5.032493205077209
MarioIglesias;ezequiel2517;4.019820799228357
MarioIglesias;Vareludo;6.018317770902087
MarioIglesias;FaildeGuionista;4.009951343850428
MarioIglesias;Paula_Arantzazu;0.0
MarioIglesias;Ruben0;0.0
MarioIglesias;rafaqc97;1.0
MarioIglesias;uwugorka;1.0
MarioIglesias;isaac98tm;1.0
MarioIglesias;ExplodingBoy;1.0
MarioIglesias;diegoceprez;1.0
MarioIglesias;pele_alvaro;2.978982020751677
MarioIglesias;nichedeath;4.973258310237187
MarioIglesias;fraca1993;1.9699097370942154
MarioIglesias;Mann_Ohne_Namen;6.964228068567337
MarioIglesias;uryenbg;3.957788234378161
MarioIglesias;hobbitillo;4.953389365436948
MarioIglesias;paloma55;3.932619509004903
MarioIglesias;firejuice;4.925796618786435
MarioIglesias;mmgarnica;1.9204546583214388
MarioIglesias;Ninotchka;3.9179655847628343
MarioIglesias;aaleeeex;3.9174163512589275
MarioIglesias;danielquinn;7.9133856205105575
MarioIglesias;marioquema;1.909230158335755
MarioIglesias;alvmb;3.9031591685910167
MarioIglesias;synthemesco;4.893634337513764
MarioIglesias;Klepshydra;9.892727945172075
MarioIglesias;austrohungaro;6.8901250250122095
MarioIglesias;bander7;3.8778522612069444
MarioIglesias;RachelMyGod;5.874079473043921
MarioIglesias;Colmener;2.8730996292761017
MarioIglesias;DanielEscaners;3.866999179245899
MarioIglesias;Padimo02;4.863272665767274
MarioIglesias;Pauixitador;4.857548340621127
MarioIglesias;Saba1e7e;2.851029139950201
MarioIglesias;XaviPT;5.844062248673875
MarioIglesias;bergmantonioni;4.840951370734039
MarioIglesias;JepGambardella;7.829718027540899
MarioIglesias;fshtravis;4.7937856760672934
utges;Vareludo;12.323695503851226
utges;nichedeath;12.248543894899463
utges;Faure;18.245834305109895
utges;Ivan_Suarez;11.228366275342498
utges;pele_alvaro;8.174096627282756
utges;Bracero;8.170758134417657
utges;aaleeeex;8.14389338660845
utges;MarioIglesias;5.134216098293415
utges;Angelopoulos;8.133496627337065
utges;marioquema;3.129151377642929
utges;falgarin;6.1185550367496315
utges;mmgarnica;16.11630998808878
utges;Batty;14.112861484914182
utges;hobbitillo;11.104804567205498
utges;mrtoldo;5.1029328989045375
utges;isaac98tm;8.102238651341427
utges;josetteandriot;2.090662313298202
utges;jal90;6.08452946298842
utges;SohoVictor;5.0646605537197935
utges;martasalvador;8.062082250552168
utges;igortxu;10.061036463290678
utges;uryenbg;10.059493509013679
utges;alvmb;17.05739530710405
utges;fraca1993;2.0478345354948577
utges;Lobo_Lopez;11.043515593746283
utges;Ninotchka;14.034377491300761
utges;firejuice;7.026241446157136
utges;jjm_24;18.005739730062256
utges;albertsyco_;13.992547318257088
utges;bergmantonioni;6.988086249841719
utges;francorizzo;4.988006305471739
utges;Will_llermo;8.98650718676982
utges;austrohungaro;8.978599465411929
utges;ExplodingBoy;1.964483740462763
utges;JonSanSK8;10.961734051584411
utges;mabusecaligari;10.961020834971473
utges;Ruben0;2.958699722701349
utges;RafaNasal_leFou;2.9544257121295794
utges;Carlos_;1.9515281666790012
utges;malala;8.948516667046043
utges;paloma55;15.942633333683403
utges;Paula_Arantzazu;2.9402797818311734
utges;danielquinn;12.938195359536888
utges;Alberto87FR;12.936479163724105
utges;FaildeGuionista;8.928533989103851
utges;Klepshydra;11.928176554137298
utges;Colmener;5.926514963789486
utges;fshtravis;13.91968359653951
utges;Pauixitador;5.919472115347546
utges;carloslara;8.91872913937752
utges;cinesinfin;9.912472790599345
utges;rafaqc97;4.903585507138343
utges;bander7;6.892597313353489
utges;synthemesco;12.866770283972048
utges;Padimo02;9.865357853780605
utges;uwugorka;2.8631953547173863
utges;ezequiel2517;4.857072632774298
utges;Mann_Ohne_Namen;11.85472821114094
utges;diegoceprez;2.836786137085333
utges;Didacus;7.835537952329814
utges;XaviPT;7.819805321647142
utges;Saba1e7e;4.819215010468308
utges;DanielEscaners;6.812067183808142
utges;RachelMyGod;11.79583301850087
utges;JepGambardella;14.699307067180113
cinesinfin;mrtoldo;6.300381952778923
cinesinfin;synthemesco;11.254821437803047
cinesinfin;isaac98tm;9.247757938086643
cinesinfin;JepGambardella;7.2446117445776395
cinesinfin;uwugorka;6.185094941941853
cinesinfin;igortxu;6.167400858063331
cinesinfin;Pauixitador;7.132796579803554
cinesinfin;aaleeeex;3.096078266123914
cinesinfin;Didacus;5.093299010370983
cinesinfin;FaildeGuionista;9.075691133271066
cinesinfin;albertsyco_;11.075167304946065
cinesinfin;rafaqc97;8.068507610066183
cinesinfin;mabusecaligari;5.0676697908761685
cinesinfin;Carlos_;3.0631353411342266
cinesinfin;Will_llermo;9.06171397995844
cinesinfin;MarioIglesias;4.060765827302864
cinesinfin;diegoceprez;2.0483531443248917
cinesinfin;pele_alvaro;9.045603061573384
cinesinfin;jal90;5.038624910998935
cinesinfin;Bracero;6.0335628488659205
cinesinfin;malala;7.033492906519319
cinesinfin;Ivan_Suarez;6.032017773268428
cinesinfin;RachelMyGod;5.030551960232452
cinesinfin;Mann_Ohne_Namen;9.029021541654885
cinesinfin;Saba1e7e;9.014523038177309
cinesinfin;Colmener;4.993861251409069
cinesinfin;bergmantonioni;6.976471982127752
cinesinfin;carloslara;7.971292079965773
cinesinfin;JonSanSK8;10.967446706560171
cinesinfin;DanielEscaners;5.963998527451894
cinesinfin;uryenbg;5.963348962982613
cinesinfin;martasalvador;4.958850706803518
cinesinfin;austrohungaro;4.956117805934539
cinesinfin;Paula_Arantzazu;2.949598215952796
cinesinfin;Angelopoulos;8.945902837327969
cinesinfin;josetteandriot;1.9440220819577054
cinesinfin;paloma55;9.935306136507483
cinesinfin;Faure;9.932097735150045
cinesinfin;jjm_24;10.924082318179275
cinesinfin;falgarin;7.921166547359026
cinesinfin;fraca1993;2.9194124204796292
cinesinfin;Vareludo;8.918479444737214
cinesinfin;utges;9.912472790599345
cinesinfin;ezequiel2517;1.9107371586711492
cinesinfin;danielquinn;6.889609411796138
cinesinfin;marioquema;2.8749166739590346
cinesinfin;mmgarnica;6.867473722187393
cinesinfin;SohoVictor;3.8657001144022347
cinesinfin;XaviPT;4.8589202239400615
cinesinfin;Ninotchka;8.848281658166826
cinesinfin;Ruben0;4.8481129573162836
cinesinfin;hobbitillo;9.84454272131843
cinesinfin;Alberto87FR;7.8320692290960405
cinesinfin;ExplodingBoy;3.8251030138941133
cinesinfin;Lobo_Lopez;3.820907135850049
cinesinfin;nichedeath;6.809534088003286
cinesinfin;Batty;7.802562220980998
cinesinfin;Klepshydra;7.797560713607041
cinesinfin;francorizzo;5.7905406426020205
cinesinfin;alvmb;11.78450855216243
cinesinfin;fshtravis;5.7816708251814415
cinesinfin;firejuice;3.780362447283533
cinesinfin;bander7;8.778235611686652
cinesinfin;RafaNasal_leFou;5.7734493457056075
cinesinfin;Padimo02;8.67793747776558
Faure;albertsyco_;14.345999973537813
Faure;Angelopoulos;10.275977617339889
Faure;hobbitillo;12.256837333604961
Faure;utges;18.245834305109895
Faure;Batty;14.227947129861096
Faure;pele_alvaro;10.199632283959282
Faure;synthemesco;16.189589280632532
Faure;isaac98tm;7.164974866238899
Faure;Lobo_Lopez;11.163484466985182
Faure;MarioIglesias;4.1436883858699645
Faure;ExplodingBoy;5.135458900269044
Faure;Paula_Arantzazu;4.1313706724523795
Faure;Bracero;8.116012202062784
Faure;falgarin;4.115428486034436
Faure;Klepshydra;12.113383941807518
Faure;martasalvador;8.112196425889161
Faure;nichedeath;15.109159454695758
Faure;igortxu;10.104304221533926
Faure;francorizzo;4.094707676158245
Faure;Ninotchka;15.09394221030148
Faure;uryenbg;9.08852130911028
Faure;aaleeeex;9.07895244817916
Faure;mmgarnica;16.072166727299702
Faure;jjm_24;16.0591440365479
Faure;rafaqc97;8.058043978350318
Faure;RafaNasal_leFou;4.049490937000955
Faure;Alberto87FR;14.046783869737341
Faure;austrohungaro;8.043979295602703
Faure;Ivan_Suarez;9.043910065830476
Faure;Colmener;6.036605315895097
Faure;Will_llermo;10.026753541608445
Faure;ezequiel2517;5.021830901988645
Faure;Carlos_;4.011093187576437
Faure;Ruben0;1.0
Faure;josetteandriot;1.0
Faure;alvmb;17.99496895278445
Faure;fraca1993;2.992728065382861
Faure;SohoVictor;3.9879968568837403
Faure;Vareludo;8.986554481424072
Faure;Pauixitador;3.9864172673375493
Faure;uwugorka;2.982903130306522
Faure;FaildeGuionista;9.973548721920865
Faure;malala;8.972961907081737
Faure;paloma55;11.970294020966223
Faure;fshtravis;13.966979973395041
Faure;marioquema;3.9645030717832888
Faure;Mann_Ohne_Namen;14.94630456200756
Faure;RachelMyGod;12.941170375056759
Faure;cinesinfin;9.932097735150045
Faure;mrtoldo;4.918095873998192
Faure;Didacus;7.916867750195555
Faure;mabusecaligari;8.913523613526161
Faure;bander7;8.90341895372443
Faure;Padimo02;7.895688106711879
Faure;DanielEscaners;6.887090523198292
Faure;jal90;5.881982157137588
Faure;JonSanSK8;12.85430733340648
Faure;diegoceprez;2.843130165922261
Faure;JepGambardella;14.838281177533602
Faure;carloslara;11.804683682483805
Faure;XaviPT;6.796823552773645
Faure;danielquinn;10.752165585623967
Faure;bergmantonioni;9.72591157209987
Faure;firejuice;8.698477451683255
Faure;Saba1e7e;8.693482096820462
francorizzo;Batty;6.25260548088216
francorizzo;martasalvador;5.251506112550646
francorizzo;FaildeGuionista;6.214308780110839
francorizzo;Alberto87FR;5.182909211022115
francorizzo;Lobo_Lopez;4.160660020018057
francorizzo;jal90;3.154187351424006
francorizzo;hobbitillo;6.153414638422658
francorizzo;falgarin;3.1530884414325264
francorizzo;ExplodingBoy;3.1217592732647748
francorizzo;JepGambardella;6.12110568624383
francorizzo;nichedeath;6.120684774874174
francorizzo;RafaNasal_leFou;4.119343465066231
francorizzo;danielquinn;5.105045302990236
francorizzo;Ruben0;6.100636441250871
francorizzo;Faure;4.094707676158245
francorizzo;Colmener;5.075792776494679
francorizzo;pele_alvaro;5.0744990490147455
francorizzo;MarioIglesias;2.0620100243709416
francorizzo;synthemesco;6.050437113744157
francorizzo;Vareludo;7.025826106290976
francorizzo;Carlos_;4.006294380920177
francorizzo;josetteandriot;2.002394597208347
francorizzo;marioquema;1.0
francorizzo;ezequiel2517;1.0
francorizzo;diegoceprez;0.0
francorizzo;Didacus;3.9996014988515847
francorizzo;mabusecaligari;1.995235375991527
francorizzo;mmgarnica;4.988985252158825
francorizzo;utges;4.988006305471739
francorizzo;Ivan_Suarez;2.9869071387771613
francorizzo;JonSanSK8;2.986272863705509
francorizzo;uryenbg;5.971741225397848
francorizzo;Saba1e7e;2.971624289330909
francorizzo;mrtoldo;2.970986062663821
francorizzo;XaviPT;2.96425743211744
francorizzo;malala;1.9580969437496136
francorizzo;fraca1993;2.95497630125521
francorizzo;SohoVictor;10.952853638238578
francorizzo;igortxu;4.9527478912040435
francorizzo;bander7;6.948234910272169
francorizzo;rafaqc97;4.940617697292823
francorizzo;carloslara;1.940056665183567
francorizzo;Padimo02;5.939629679963232
francorizzo;RachelMyGod;3.9389042135909444
francorizzo;Klepshydra;3.9338046368590716
francorizzo;Ninotchka;6.925011169076237
francorizzo;Will_llermo;3.923942313730127
francorizzo;firejuice;1.9092446719105922
francorizzo;Bracero;1.9092371188612849
francorizzo;aaleeeex;4.8952488752602745
francorizzo;DanielEscaners;5.895247489055287
francorizzo;fshtravis;3.8887176795486798
francorizzo;alvmb;4.881493357097001
francorizzo;albertsyco_;4.876479189352205
francorizzo;jjm_24;5.870817288432648
francorizzo;paloma55;5.864901966516999
francorizzo;isaac98tm;5.858534501951713
francorizzo;uwugorka;4.806805320177328
francorizzo;Angelopoulos;3.799708717242848
francorizzo;Mann_Ohne_Namen;4.798794879855198
francorizzo;cinesinfin;5.7905406426020205
francorizzo;austrohungaro;3.7892724790396293
francorizzo;Pauixitador;5.7732880001470335
francorizzo;Paula_Arantzazu;4.767925757909873
francorizzo;bergmantonioni;5.724320797216199
rafaqc97;alvmb;8.255005899452113
rafaqc97;synthemesco;6.250975216013731
rafaqc97;Ivan_Suarez;6.245912054587521
rafaqc97;Batty;4.203273472973375
rafaqc97;JepGambardella;4.19597675913709
rafaqc97;Lobo_Lopez;4.175448875355896
rafaqc97;isaac98tm;12.154466556921026
rafaqc97;martasalvador;5.142351953222744
rafaqc97;FaildeGuionista;9.115971859935135
rafaqc97;Paula_Arantzazu;2.0907992614594018
rafaqc97;jal90;5.086129020411406
rafaqc97;uwugorka;9.082141622008576
rafaqc97;cinesinfin;8.068507610066183
rafaqc97;danielquinn;5.063719128074255
rafaqc97;SohoVictor;6.059419859684465
rafaqc97;Faure;8.058043978350318
rafaqc97;pele_alvaro;10.04836299458912
rafaqc97;Ruben0;5.0480997391484514
rafaqc97;jjm_24;7.045555522094883
rafaqc97;falgarin;3.0430387775372534
rafaqc97;uryenbg;6.038147385996358
rafaqc97;RachelMyGod;2.0378338640138223
rafaqc97;austrohungaro;3.027497235637006
rafaqc97;aaleeeex;2.0034860134992125
rafaqc97;josetteandriot;1.0
rafaqc97;MarioIglesias;1.0
rafaqc97;ezequiel2517;1.0
rafaqc97;Padimo02;4.999963835356082
rafaqc97;albertsyco_;8.995282379038423
rafaqc97;Alberto87FR;8.984939922487937
rafaqc97;mabusecaligari;1.979628017985447
rafaqc97;DanielEscaners;9.979165780616814
rafaqc97;paloma55;2.97839014361305
rafaqc97;marioquema;6.974796555642536
rafaqc97;XaviPT;3.9730665000818672
rafaqc97;firejuice;2.969247443784261
rafaqc97;fraca1993;3.9584813174431126
rafaqc97;hobbitillo;5.95230676188883
rafaqc97;francorizzo;4.940617697292823
rafaqc97;Vareludo;8.936283182242898
rafaqc97;Didacus;1.9289667717751242
rafaqc97;diegoceprez;2.9271146824978236
rafaqc97;mrtoldo;3.9196893755385003
rafaqc97;Klepshydra;4.916906070384179
rafaqc97;Carlos_;3.9085893902105693
rafaqc97;utges;4.903585507138343
rafaqc97;Ninotchka;7.893485868812293
rafaqc97;igortxu;4.887939111254445
rafaqc97;ExplodingBoy;5.880721862028601
rafaqc97;nichedeath;2.8751535538442408
rafaqc97;Pauixitador;4.867955003922125
rafaqc97;Saba1e7e;7.857804704028862
rafaqc97;Colmener;2.8537549149307453
rafaqc97;malala;2.853605853452996
rafaqc97;RafaNasal_leFou;5.842211590744228
rafaqc97;bander7;5.842146306643389
rafaqc97;bergmantonioni;7.826057372824823
rafaqc97;Will_llermo;7.8137937782172555
rafaqc97;Mann_Ohne_Namen;6.80718316684891
rafaqc97;Bracero;3.801749495990439
rafaqc97;mmgarnica;7.784113055860136
rafaqc97;Angelopoulos;9.782463551556773
rafaqc97;fshtravis;5.769879336239634
rafaqc97;carloslara;6.755676046343717
rafaqc97;JonSanSK8;10.73315334552811
Klepshydra;carloslara;12.286636812716967
Klepshydra;SohoVictor;5.2620613424515135
Klepshydra;JonSanSK8;9.236126807473608
Klepshydra;albertsyco_;10.232420866129143
Klepshydra;danielquinn;13.218929290566747
Klepshydra;Colmener;6.2170058155295775
Klepshydra;marioquema;5.212919009702434
Klepshydra;austrohungaro;10.20877010920733
Klepshydra;bergmantonioni;8.197656250774214
Klepshydra;Saba1e7e;5.185012209188281
Klepshydra;firejuice;6.167688201784189
Klepshydra;jjm_24;10.158539397240489
Klepshydra;XaviPT;10.15046859220893
Klepshydra;Mann_Ohne_Namen;9.145843461102581
Klepshydra;RachelMyGod;14.140531900580289
Klepshydra;fshtravis;9.139920234941977
Klepshydra;Ninotchka;12.128049918889417
Klepshydra;Faure;12.113383941807518
Klepshydra;bander7;8.111878862814574
Klepshydra;malala;12.110042282112946
Klepshydra;Angelopoulos;8.108282744757
Klepshydra;Bracero;8.085800042739532
Klepshydra;paloma55;14.07825796084307
Klepshydra;JepGambardella;14.077450467562851
Klepshydra;hobbitillo;6.072344733048872
Klepshydra;Batty;16.060371801621915
Klepshydra;Pauixitador;7.058909103923317
Klepshydra;falgarin;4.040956740141543
Klepshydra;synthemesco;14.018095744488358
Klepshydra;mabusecaligari;11.015884344945949
Klepshydra;mrtoldo;6.014394419542606
Klepshydra;nichedeath;10.01079865578409
Klepshydra;Ruben0;1.0
Klepshydra;ExplodingBoy;0.0
Klepshydra;diegoceprez;1.0
Klepshydra;Didacus;6.99903888792034
Klepshydra;igortxu;9.987997202403028
Klepshydra;ezequiel2517;6.986239188566825
Klepshydra;pele_alvaro;8.976800791932101
Klepshydra;isaac98tm;3.9761524506399724
Klepshydra;DanielEscaners;2.969523465485608
Klepshydra;RafaNasal_leFou;2.9664454585108166
Klepshydra;Padimo02;8.944698341748458
Klepshydra;francorizzo;3.9338046368590716
Klepshydra;fraca1993;1.9336831439733486
Klepshydra;utges;11.928176554137298
Klepshydra;mmgarnica;5.926382839284646
Klepshydra;martasalvador;4.924149899413012
Klepshydra;rafaqc97;4.916906070384179
Klepshydra;Will_llermo;5.913487252504575
Klepshydra;uryenbg;7.9121759831440945
Klepshydra;aaleeeex;5.911547573073515
Klepshydra;Paula_Arantzazu;1.9105341808567335
Klepshydra;Vareludo;8.89447690822182
Klepshydra;josetteandriot;2.8935263041390353
Klepshydra;MarioIglesias;9.892727945172075
Klepshydra;uwugorka;3.871494133142421
Klepshydra;FaildeGuionista;7.84502874133822
Klepshydra;Carlos_;6.830466208166412
Klepshydra;alvmb;9.81360736085685
Klepshydra;jal90;4.807989928837373
Klepshydra;cinesinfin;7.797560713607041
Klepshydra;Lobo_Lopez;8.797222763139992
Klepshydra;Alberto87FR;9.770995998306827
Klepshydra;Ivan_Suarez;7.731096312002683
Carlos_;Alberto87FR;5.272735078257434
Carlos_;fshtravis;4.210768498720247
Carlos_;Angelopoulos;4.2077545473376015
Carlos_;Didacus;4.198614034715112
Carlos_;igortxu;4.189905340170412
Carlos_;Ninotchka;5.188331245421762
Carlos_;Pauixitador;3.1435052381602584
Carlos_;Padimo02;4.1383477009603515
Carlos_;mmgarnica;4.137540455807224
Carlos_;MarioIglesias;3.130096491845772
Carlos_;RachelMyGod;3.127312859725455
Carlos_;Will_llermo;6.125513511206588
Carlos_;Mann_Ohne_Namen;3.124887139416075
Carlos_;firejuice;3.1069771653533635
Carlos_;hobbitillo;2.089509198822383
Carlos_;ezequiel2517;2.0891818875543215
Carlos_;uryenbg;7.081297567616039
Carlos_;albertsyco_;5.079309829881721
Carlos_;josetteandriot;2.0787549986209335
Carlos_;carloslara;7.072609923649171
Carlos_;cinesinfin;3.0631353411342266
Carlos_;alvmb;2.024360889970432
Carlos_;FaildeGuionista;5.021548823878749
Carlos_;Ruben0;4.0208483189336635
Carlos_;martasalvador;6.014190893607852
Carlos_;Faure;4.011093187576437
Carlos_;francorizzo;4.006294380920177
Carlos_;jal90;5.005579746660771
Carlos_;Paula_Arantzazu;1.0
Carlos_;fraca1993;0.0
Carlos_;uwugorka;0.0
Carlos_;aaleeeex;1.0
Carlos_;SohoVictor;1.0
Carlos_;ExplodingBoy;1.0
Carlos_;diegoceprez;1.0
Carlos_;falgarin;1.0
Carlos_;XaviPT;1.997405594368911
Carlos_;nichedeath;2.9911315045801725
Carlos_;JepGambardella;2.98735314289958
Carlos_;Colmener;2.9826855456153663
Carlos_;DanielEscaners;2.9813432892054585
Carlos_;malala;2.9748542804897347
Carlos_;Batty;2.9616076133493277
Carlos_;utges;1.9515281666790012
Carlos_;marioquema;4.937325524893869
Carlos_;paloma55;1.9255321502244434
Carlos_;Vareludo;1.9175448295322501
Carlos_;Lobo_Lopez;1.913617005006978
Carlos_;jjm_24;2.910860677864452
Carlos_;austrohungaro;1.9100849986972512
Carlos_;rafaqc97;3.9085893902105693
Carlos_;pele_alvaro;3.905995311365241
Carlos_;synthemesco;2.8978067257487554
Carlos_;mabusecaligari;3.8866659016597636
Carlos_;bergmantonioni;5.876953503778748
