Title,Year,url_peli,Review,tmdb_type,tmdb_id,nviews
Twin Peaks: The Return,2017,/film/twin-peaks-the-return/,259,tv,1920,166349
Uncle Boonmee Who Can Recall His Past Lives,2010,/film/uncle-boonmee-who-can-recall-his-past-lives/,201,movie,38368,64333
Phantom Thread,2017,/film/phantom-thread/,152,movie,400617,485618
The Strange Case of Angelica,2010,/film/the-strange-case-of-angelica/,138,movie,53413,5522
Pain and Glory,2019,/film/pain-and-glory/,119,movie,519010,170395
Carol,2015,/film/carol-2015/,117,movie,258480,499870
Portrait of a Lady on Fire,2019,/film/portrait-of-a-lady-on-fire/,112,movie,531428,730667
The Turin Horse,2011,/film/the-turin-horse/,111,movie,81401,42495
A Woman's Revenge,2012,/film/a-womans-revenge-2012/,109,movie,89451,2372
La Flor,2018,/film/la-flor/,109,movie,423778,5497
The Tree of Life,2011,/film/the-tree-of-life-2011/,109,movie,8967,295591
The Wind Rises,2013,/film/the-wind-rises/,107,movie,149870,334579
"Right Now, Wrong Then",2015,/film/right-now-wrong-then/,106,movie,354275,26648
Goodbye to Language,2014,/film/goodbye-to-language/,106,movie,114982,22347
On the Beach at Night Alone,2017,/film/on-the-beach-at-night-alone/,95,movie,434773,41261
The Tale of the Princess Kaguya,2013,/film/the-tale-of-the-princess-kaguya/,94,movie,149871,197013
Blackhat,2015,/film/blackhat/,92,movie,201088,66336
Spring Breakers,2012,/film/spring-breakers/,90,movie,122081,420995
It's Such a Beautiful Day,2012,/film/its-such-a-beautiful-day/,87,movie,489412,111302
Vitalina Varela,2019,/film/vitalina-varela/,86,movie,468592,12560
Out-Takes from the Life of a Happy Man,2012,/film/out-takes-from-the-life-of-a-happy-man/,86,movie,190972,2325
Passion,2012,/film/passion-2012/,83,movie,109099,21754
4:44 Last Day on Earth,2011,/film/4-44-last-day-on-earth/,82,movie,86820,8446
First Cow,2019,/film/first-cow/,79,movie,558582,100965
Le Havre,2011,/film/le-havre/,79,movie,73532,28804
Lover for a Day,2017,/film/lover-for-a-day/,78,movie,434131,7845
The Great Beauty,2013,/film/the-great-beauty/,76,movie,179144,133362
The Image Book,2018,/film/the-image-book/,75,movie,414030,15291
Yourself and Yours,2016,/film/yourself-and-yours/,75,movie,410678,8204
Happy as Lazzaro,2018,/film/happy-as-lazzaro/,73,movie,481432,65244
An Elephant Sitting Still,2018,/film/an-elephant-sitting-still/,73,movie,499556,34941
Meek's Cutoff,2010,/film/meeks-cutoff/,73,movie,57120,39557
Once Upon a Time… in Hollywood,2019,/film/once-upon-a-time-in-hollywood/,71,movie,466272,2101043
The Master,2012,/film/the-master-2012/,69,movie,68722,409048
Paterson,2016,/film/paterson/,68,movie,370755,225289
Mysteries of Lisbon,2010,/film/mysteries-of-lisbon/,64,movie,57403,5551
High Life,2018,/film/high-life-2018/,62,movie,376865,159044
The Social Network,2010,/film/the-social-network/,62,movie,37799,2139430
Cemetery of Splendor,2015,/film/cemetery-of-splendor/,61,movie,298721,21922
Mommy,2014,/film/mommy-2014/,61,movie,265177,228098
Horse Money,2014,/film/horse-money/,58,movie,285697,9480
The Handmaiden,2016,/film/the-handmaiden/,57,movie,290098,537844
Interstellar,2014,/film/interstellar/,56,movie,157336,2820720
Happy Hour,2015,/film/happy-hour-2015-1/,55,movie,354759,13246
Everybody Wants Some!!,2016,/film/everybody-wants-some/,54,movie,295699,117388
Holy Motors,2012,/film/holy-motors/,53,movie,103328,109449
Burning,2018,/film/burning-2018/,53,movie,491584,282879
Inherent Vice,2014,/film/inherent-vice/,52,movie,171274,243360
Parasite,2019,/film/parasite-2019/,51,movie,496243,3186836
Mad Max: Fury Road,2015,/film/mad-max-fury-road/,51,movie,76341,1665641
Certified Copy,2010,/film/certified-copy/,50,movie,48303,69227
The Deep Blue Sea,2011,/film/the-deep-blue-sea/,50,movie,51994,20267
The Irishman,2019,/film/the-irishman-2019/,48,movie,398978,813611
Ad Astra,2019,/film/ad-astra-2019/,47,movie,419704,421054
Certain Women,2016,/film/certain-women/,47,movie,340487,48222
Melancholia,2011,/film/melancholia/,47,movie,62215,328458
First Reformed,2017,/film/first-reformed/,46,movie,458737,259557
Before Midnight,2013,/film/before-midnight/,46,movie,132344,411281
The Girl from Nowhere,2012,/film/the-girl-from-nowhere/,45,movie,153820,1480
Romancing in Thin Air,2012,/film/romancing-in-thin-air/,45,movie,86409,2631
Mountains May Depart,2015,/film/mountains-may-depart/,43,movie,314388,13029
Grass,2018,/film/grass-2018/,43,movie,499255,10276
Tabu,2012,/film/tabu/,43,movie,93858,13625
The Lost City of Z,2016,/film/the-lost-city-of-z/,42,movie,314095,123324
The Skin I Live In,2011,/film/the-skin-i-live-in/,42,movie,63311,275255
Under the Skin,2013,/film/under-the-skin-2013/,41,movie,97370,360127
Magical Girl,2014,/film/magical-girl/,40,movie,282983,15276
Moonrise Kingdom,2012,/film/moonrise-kingdom/,39,movie,83666,1013549
Three Landscapes,2013,/film/three-landscapes/,39,movie,220049,1328
Boyhood,2014,/film/boyhood/,39,movie,85350,653282
The Other Side of Hope,2017,/film/the-other-side-of-hope/,38,movie,429199,20685
Phoenix,2014,/film/phoenix-2014/,38,movie,254578,47498
Blue Is the Warmest Color,2013,/film/blue-is-the-warmest-color/,38,movie,152584,389759
Cold War,2018,/film/cold-war-2018/,37,movie,440298,174681
Journey to the Shore,2015,/film/journey-to-the-shore/,37,movie,334991,5650
Under the Silver Lake,2018,/film/under-the-silver-lake/,36,movie,396461,218698
Drug War,2012,/film/drug-war/,36,movie,110410,18034
Resident Evil: Retribution,2012,/film/resident-evil-retribution/,36,movie,71679,124297
Inside Llewyn Davis,2013,/film/inside-llewyn-davis/,35,movie,86829,388611
Long Day's Journey Into Night,2018,/film/long-days-journey-into-night-2018/,35,movie,486898,40244
Amour,2012,/film/amour/,35,movie,86837,145286
Drive,2011,/film/drive-2011/,35,movie,64690,1459264
The Lion Sleeps Tonight,2017,/film/the-lion-sleeps-tonight/,34,movie,475954,1136
Only Lovers Left Alive,2013,/film/only-lovers-left-alive/,34,movie,152603,210543
A Quiet Passion,2016,/film/a-quiet-passion/,34,movie,368942,12450
The Dreamed Films,2010,/film/the-dreamed-films/,34,movie,421239,388
Her,2013,/film/her/,33,movie,152601,1745356
How Do You Know,2010,/film/how-do-you-know/,33,movie,42888,60886
The Florida Project,2017,/film/the-florida-project/,32,movie,394117,657007
Winter Sleep,2014,/film/winter-sleep/,32,movie,265169,54401
Fourteen,2019,/film/fourteen-2019/,31,movie,573081,5534
No Home Movie,2015,/film/no-home-movie/,31,movie,354388,7945
Film Socialisme,2010,/film/film-socialisme/,31,movie,54083,8421
Transit,2018,/film/transit-2018/,31,movie,471853,37504
Sleep Has Her House,2017,/film/sleep-has-her-house/,30,movie,432606,8198
Despite the Night,2015,/film/despite-the-night/,30,movie,330385,2421
A Separation,2011,/film/a-separation/,29,movie,60243,160347
Personal Shopper,2016,/film/personal-shopper/,29,movie,340676,114695
Gebo and the Shadow,2012,/film/gebo-and-the-shadow/,28,movie,110401,1321
"What Places of Heaven, What Planets Directed, How Long the Effects? or, The General Accidents of the World",2013,/film/what-places-of-heaven-what-planets-directed-how-long-the-effects-or-the-general-accidents-of-the-world/,28,movie,465590,274
La La Land,2016,/film/la-la-land/,27,movie,313369,2497489
Like Someone in Love,2012,/film/like-someone-in-love/,27,movie,102001,34846
Asako I & II,2018,/film/asako-i-ii/,27,movie,487850,29881
The Act of Killing,2012,/film/the-act-of-killing/,27,movie,123678,99756
Once Upon a Time in Anatolia,2011,/film/once-upon-a-time-in-anatolia/,26,movie,74879,59943
It Follows,2014,/film/it-follows/,26,movie,270303,700654
Words of Mercury,2011,/film/words-of-mercury/,26,movie,374250,345
A Ghost Story,2017,/film/a-ghost-story-2017/,26,movie,428449,324577
"Oslo, August 31st",2011,/film/oslo-august-31st/,25,movie,75233,87923
Watching the Pain of Others,2019,/film/watching-the-pain-of-others/,25,movie,662772,1346
"Night Is Short, Walk on Girl",2017,/film/night-is-short-walk-on-girl/,25,movie,430214,57483
Ida,2013,/film/ida/,24,movie,209274,105461
Listening to the Space in my Room,2013,/film/listening-to-the-space-in-my-room/,24,movie,220293,180
Bastards,2013,/film/bastards-2013/,23,movie,179109,9005
HyperNormalisation,2016,/film/hypernormalisation/,23,movie,419546,27411
Shame,2011,/film/shame-2011/,23,movie,76025,245524
Martin Eden,2019,/film/martin-eden-2019/,22,movie,582873,27765
To the Ends of the Earth,2019,/film/to-the-ends-of-the-earth-2019/,22,movie,539524,9517
Young Girls in Black,2010,/film/young-girls-in-black/,22,movie,83052,181
House of Tolerance,2011,/film/house-of-tolerance/,21,movie,84427,16466
To Be Here,2013,/film/to-be-here/,21,movie,460293,185
Toy Story 3,2010,/film/toy-story-3/,21,movie,10193,1680261
Hotel by the River,2018,/film/hotel-by-the-river/,21,movie,535550,9696
It has to be lived once and dreamed twice,2019,/film/it-has-to-be-lived-once-and-dreamed-twice/,21,movie,582037,2060
Arrival,2016,/film/arrival-2016/,20,movie,329865,1771429
Call Me by Your Name,2017,/film/call-me-by-your-name/,20,movie,398818,1736164
I Do Not Care If We Go Down in History as Barbarians,2018,/film/i-do-not-care-if-we-go-down-in-history-as-barbarians/,20,movie,500909,4554
Gone Girl,2014,/film/gone-girl/,19,movie,210577,2190004
Communists,2014,/film/communists/,19,movie,300832,1307
The Assassin,2015,/film/the-assassin-2015/,19,movie,253450,35985
The Day After,2017,/film/the-day-after-2017/,19,movie,451957,11429
A Dangerous Method,2011,/film/a-dangerous-method/,19,movie,48231,92913
My Mexican Bretzel,2019,/film/my-mexican-bretzel/,19,movie,662922,2917
Cosmopolis,2012,/film/cosmopolis/,19,movie,49014,76234
"So Long, My Son",2019,/film/so-long-my-son/,19,movie,493899,12085
Tommaso,2019,/film/tommaso-2019/,19,movie,575426,7208
A Pigeon Sat on a Branch Reflecting on Existence,2014,/film/a-pigeon-sat-on-a-branch-reflecting-on-existence/,19,movie,110390,39841
Shin Godzilla,2016,/film/shin-godzilla/,19,movie,315011,131487
Ash Is Purest White,2018,/film/ash-is-purest-white/,18,movie,441393,30294
Black Swan,2010,/film/black-swan/,18,movie,44214,1859527
Shoplifters,2018,/film/shoplifters/,18,movie,505192,256623
Ex Libris: The New York Public Library,2017,/film/ex-libris-the-new-york-public-library/,18,movie,446173,5660
The Unspeakable Act,2012,/film/the-unspeakable-act/,18,movie,119826,1929
Almayer's Folly,2011,/film/almayers-folly/,17,movie,86815,2863
Frances Ha,2012,/film/frances-ha/,17,movie,121986,492459
Stray Dogs,2013,/film/stray-dogs-2013/,17,movie,209840,12723
Summer 1993,2017,/film/summer-1993/,17,movie,438634,23844
Columbus,2017,/film/columbus-2017/,17,movie,414453,124312
The Exquisite Corpus,2015,/film/the-exquisite-corpus/,17,movie,341753,2918
Dusty Stacks of Mom: The Poster Project,2013,/film/dusty-stacks-of-mom-the-poster-project/,17,movie,193038,1170
Hill of Freedom,2014,/film/hill-of-freedom/,17,movie,284135,8233
Pastourelle,2010,/film/pastourelle/,17,movie,185018,361
In the Stone House,2012,/film/in-the-stone-house/,17,movie,473855,164
Hereafter,2010,/film/hereafter/,16,movie,44603,29088
Dialogue of Shadows,2013,/film/dialogue-of-shadows/,16,movie,256537,659
La Sapienza,2014,/film/la-sapienza/,16,movie,281968,2569
Manchester by the Sea,2016,/film/manchester-by-the-sea/,16,movie,334541,624545
Stranger by the Lake,2013,/film/stranger-by-the-lake/,16,movie,186992,36573
The Edge of Seventeen,2016,/film/the-edge-of-seventeen/,16,movie,376660,722765
The Hateful Eight,2015,/film/the-hateful-eight/,16,movie,273248,1039808
Incendies,2010,/film/incendies/,16,movie,46738,218367
Intimacies,2012,/film/intimacies/,16,movie,348881,1219
Nebraska,2013,/film/nebraska/,16,movie,129670,123917
Ready Player One,2018,/film/ready-player-one/,16,movie,333339,971559
88:88,2015,/film/88-88-2015/,16,movie,348618,2122
Rushing Green with Horses,2019,/film/rushing-green-with-horses/,15,movie,578731,417
Uncut Gems,2019,/film/uncut-gems/,15,movie,473033,1275673
The August Virgin,2019,/film/the-august-virgin/,15,movie,562299,5867
Brouillard #14,2013,/film/brouillard-14/,15,movie,292812,1999
Coming Attractions,2010,/film/coming-attractions/,15,movie,217728,1003
The Wolf of Wall Street,2013,/film/the-wolf-of-wall-street/,15,movie,106646,2628158
Little Women,2019,/film/little-women-2019/,15,movie,331482,1606242
Studies for the Decay of the West,2010,/film/studies-for-the-decay-of-the-west/,15,movie,163934,352
Fire Will Come,2019,/film/fire-will-come/,14,movie,575561,10377
Amanda,2018,/film/amanda-2018/,14,movie,485166,7854
Damsels in Distress,2011,/film/damsels-in-distress/,14,movie,82533,15086
Hereditary,2018,/film/hereditary/,14,movie,493922,1733531
Silence,2016,/film/silence/,14,movie,68730,224246
The Red Turtle,2016,/film/the-red-turtle/,14,movie,337703,81910
"I Was at Home, But...",2019,/film/i-was-at-home-but/,14,movie,500895,5389
Jauja,2014,/film/jauja/,14,movie,266031,9902
Midnight in Paris,2011,/film/midnight-in-paris/,14,movie,59436,740020
Moonlight,2016,/film/moonlight-2016/,14,movie,376867,1210990
Pain & Gain,2013,/film/pain-gain/,14,movie,134374,176368
The Grand Budapest Hotel,2014,/film/the-grand-budapest-hotel/,14,movie,120467,2176386
The Hunt,2012,/film/the-hunt-2012/,14,movie,103663,370862
A Hidden Life,2019,/film/a-hidden-life-2019/,14,movie,403300,66332
Faces Places,2017,/film/faces-places/,14,movie,451995,54489
Magic Mike XXL,2015,/film/magic-mike-xxl/,14,movie,264999,106423
The Love Witch,2016,/film/the-love-witch/,14,movie,374052,173668
World of Tomorrow,2015,/film/world-of-tomorrow/,14,movie,303867,68934
Brawl in Cell Block 99,2017,/film/brawl-in-cell-block-99/,13,movie,398175,78437
Forget Me Not,2015,/film/forget-me-not-2015/,13,movie,334030,4597
Welcome to New York,2014,/film/welcome-to-new-york/,13,movie,197696,5002
"Wolfram, a Saliva do Lobo",2010,/film/wolfram-a-saliva-do-lobo/,13,movie,443161,397
Roma,2018,/film/roma-2018/,13,movie,426426,512203
The Immigrant,2013,/film/the-immigrant-2013/,13,movie,152599,42244
About Endlessness,2019,/film/about-endlessness/,13,movie,348672,23407
The Favourite,2018,/film/the-favourite/,13,movie,375262,719226
The House That Jack Built,2018,/film/the-house-that-jack-built-2018/,13,movie,398173,278265
American Honey,2016,/film/american-honey/,13,movie,340485,141374
At the Horizon,2017,/film/at-the-horizon-2017/,13,movie,551596,470
Popstar: Never Stop Never Stopping,2016,/film/popstar-never-stop-never-stopping/,12,movie,341012,236276
White Nights on the Pier,2014,/film/white-nights-on-the-pier/,12,movie,285580,565
Altiplano,2018,/film/altiplano-2018/,12,movie,521074,1259
Leviathan,2014,/film/leviathan-2014/,12,movie,265180,58228
Raw,2016,/film/raw-2016/,12,movie,393519,406463
The Son of Joseph,2016,/film/the-son-of-joseph/,12,movie,377287,2135
The Souvenir,2019,/film/the-souvenir/,12,movie,473019,69154
Glass,2019,/film/glass-2019/,12,movie,450465,473837
Güeros,2014,/film/gueros/,12,movie,256057,34890
Petal Dance,2013,/film/petal-dance/,12,movie,179089,1427
Story of My Death,2013,/film/story-of-my-death/,12,movie,214251,2364
The Japanese Wife,2010,/film/the-japanese-wife/,12,movie,38301,1075
Aubade,2010,/film/aubade/,12,movie,122576,511
Casting Blossoms to the Sky,2012,/film/casting-blossoms-to-the-sky/,12,movie,127453,1884
Claire's Camera,2017,/film/claires-camera/,12,movie,432507,16876
Our Legacy,2016,/film/our-legacy/,12,movie,399961,252
Poetry,2010,/film/poetry/,12,movie,47909,33019
Prisoners,2013,/film/prisoners/,12,movie,146233,1202163
The Shape of Water,2017,/film/the-shape-of-water/,12,movie,399055,1047655
Your Name.,2016,/film/your-name/,12,movie,372058,899652
Mud,2012,/film/mud/,11,movie,103731,149722
Djinn,2013,/film/djinn-2013/,11,movie,229138,2444
The Witch,2015,/film/the-witch-2015/,11,movie,310131,1082202
Whiplash,2014,/film/whiplash-2014/,11,movie,244786,2358881
A Girl Walks Home Alone at Night,2014,/film/a-girl-walks-home-alone-at-night/,11,movie,252171,143718
Dragged Across Concrete,2018,/film/dragged-across-concrete/,11,movie,438674,57760
Furious 7,2015,/film/furious-7/,11,movie,168259,415776
Road to Nowhere,2010,/film/road-to-nowhere/,11,movie,42707,2419
The Congress,2013,/film/the-congress-2013/,11,movie,152795,21272
"Three Billboards Outside Ebbing, Missouri",2017,/film/three-billboards-outside-ebbing-missouri/,11,movie,359940,804890
Hard to Be a God,2013,/film/hard-to-be-a-god/,11,movie,110402,17965
Nostalgia for the Light,2010,/film/nostalgia-for-the-light/,11,movie,72721,16161
Son of Saul,2015,/film/son-of-saul/,11,movie,336050,64424
The Second Night,2016,/film/the-second-night-2016/,11,movie,420049,1502
The Wild Pear Tree,2018,/film/the-wild-pear-tree/,11,movie,418472,40284
The Realm,2018,/film/the-realm-2018/,11,movie,517331,11088
Voluptuous Sleep,2011,/film/voluptuous-sleep/,11,movie,328462,201
Made of Air,2014,/film/made-of-air/,10,movie,402219,1928
All Watched Over by Machines of Loving Grace,2011,/film/all-watched-over-by-machines-of-loving-grace/,10,tv,44045,5709
Glide of Transparency,2016,/film/glide-of-transparency/,10,movie,529154,232
It Must Be Heaven,2019,/film/it-must-be-heaven/,10,movie,539531,13015
Midsommar,2019,/film/midsommar/,10,movie,530385,2348038
Mission: Impossible – Ghost Protocol,2011,/film/mission-impossible-ghost-protocol/,10,movie,56292,507155
Scott Pilgrim vs. the World,2010,/film/scott-pilgrim-vs-the-world/,10,movie,22538,1910324
A Bride for Rip Van Winkle,2016,/film/a-bride-for-rip-van-winkle/,10,movie,382170,13484
Another Life,2013,/film/another-life-2013/,10,movie,247319,323
Cameraperson,2016,/film/cameraperson/,10,movie,376534,19901
Correspondences,2016,/film/correspondences/,10,movie,408264,658
Embrace of the Serpent,2015,/film/embrace-of-the-serpent/,10,movie,336808,40623
Isle of Dogs,2018,/film/isle-of-dogs-2018/,10,movie,399174,799869
List,2011,/film/list/,10,movie,396553,2583
Mandy,2018,/film/mandy-2018/,10,movie,460885,268604
Sorrow and Joy,2013,/film/sorrow-and-joy/,10,movie,191293,741
The Reconquest,2016,/film/the-reconquest/,10,movie,410970,2030
April,2012,/film/april-2012/,10,movie,191500,57
Dead Souls,2018,/film/dead-souls-2018/,10,movie,517772,1774
Li'l Quinquin,2014,/film/lil-quinquin/,10,tv,63953,5824
Post Tenebras Lux,2012,/film/post-tenebras-lux/,10,movie,103689,16135
Weekend,2011,/film/weekend-2011/,10,movie,79120,48419
Don't Go Breaking My Heart,2011,/film/dont-go-breaking-my-heart/,9,movie,67793,3966
Richard Jewell,2019,/film/richard-jewell/,9,movie,292011,112589
Jessica Forever,2018,/film/jessica-forever/,9,movie,515048,2803
Lady J,2018,/film/lady-j/,9,movie,515911,6596
Museum Hours,2012,/film/museum-hours/,9,movie,128133,6041
Mustang,2015,/film/mustang-2015/,9,movie,336804,103126
Our Little Sister,2015,/film/our-little-sister/,9,movie,315846,38003
The Bling Ring,2013,/film/the-bling-ring/,9,movie,96936,307191
The Crack: Inception,2019,/film/the-crack-inception/,9,movie,613092,1013
The Lighthouse,2019,/film/the-lighthouse-2019/,9,movie,503919,1135520
The Lobster,2015,/film/the-lobster/,9,movie,254320,850933
Things to Come,2016,/film/things-to-come-2016/,9,movie,374465,30959
Three Minute Hells,2012,/film/three-minute-hells/,9,movie,648404,83
Cityscape,2019,/film/cityscape/,9,movie,575424,1421
Elieli v.1 (Love After Love),2019,/film/elieli-v1-love-after-love/,9,movie,591836,58
Maddened by His Absence,2012,/film/maddened-by-his-absence/,9,movie,129431,135
Miss and the Doctors,2013,/film/miss-and-the-doctors/,9,movie,204762,630
Pompeii,2014,/film/pompeii/,9,movie,76649,65234
The World's End,2013,/film/the-worlds-end/,9,movie,107985,445600
Viola,2012,/film/viola/,9,movie,128237,1923
36,2012,/film/36-2012/,9,movie,138191,4655
Blade Runner 2049,2017,/film/blade-runner-2049/,9,movie,335984,1490634
My Life as a Zucchini,2016,/film/my-life-as-a-zucchini/,9,movie,393559,148074
Nymphomaniac: Vol. I,2013,/film/nymphomaniac-volume-i/,9,movie,258216,249500
Split,2016,/film/split-2016/,9,movie,381288,1373104
The Day He Arrives,2011,/film/the-day-he-arrives/,9,movie,85525,12397
To the Wonder,2012,/film/to-the-wonder/,9,movie,60281,37157
Cry When It Happens,2010,/film/cry-when-it-happens/,8,movie,296875,1396
Eden,2014,/film/eden-2014-1/,8,movie,283330,12817
The Portuguese Woman,2018,/film/the-portuguese-woman/,8,movie,507317,2313
All the Light in the Sky,2012,/film/all-the-light-in-the-sky/,8,movie,141635,2370
"Differently, Molussia",2012,/film/differently-molussia/,8,movie,118145,340
Elle,2016,/film/elle/,8,movie,337674,103362
First Man,2018,/film/first-man/,8,movie,369972,317070
Home from Home – Chronicle of a Vision,2013,/film/home-from-home-chronicle-of-a-vision/,8,movie,215740,1252
Leopard,2012,/film/leopard-2012/,8,movie,680701,190
Marriage Story,2019,/film/marriage-story-2019/,8,movie,492188,1262904
Mission: Impossible – Fallout,2018,/film/mission-impossible-fallout/,8,movie,353081,636531
The Beach Bum,2019,/film/the-beach-bum/,8,movie,441384,78475
The Canyons,2013,/film/the-canyons/,8,movie,109729,11564
The Green Fog,2017,/film/the-green-fog/,8,movie,447685,5233
The Wonders,2014,/film/the-wonders-2014/,8,movie,265226,11872
Wolf Children,2012,/film/wolf-children/,8,movie,110420,132900
A Cappella,2016,/film/a-cappella/,8,movie,382204,154
American Sniper,2014,/film/american-sniper/,8,movie,190859,493964
August and After,2012,/film/august-and-after/,8,movie,151047,372
Birdman or (The Unexpected Virtue of Ignorance),2014,/film/birdman-or-the-unexpected-virtue-of-ignorance/,8,movie,194662,1140923
Journal de septembre,2019,/film/journal-de-septembre/,8,movie,623228,235
L. Cohen,2018,/film/l-cohen/,8,movie,498554,1023
Lady Bird,2017,/film/lady-bird/,8,movie,391713,2130433
Live to Live,2015,/film/live-to-live/,8,movie,362429,802
Puchuncaví,2014,/film/puchuncavi/,8,movie,475786,219
Seeking the Monkey King,2011,/film/seeking-the-monkey-king/,8,movie,84335,285
Song of the Sea,2014,/film/song-of-the-sea/,8,movie,110416,105886
Woman with Flowers,2011,/film/woman-with-flowers/,8,movie,278268,30
Play,2019,/film/film:476123/,7,movie,547258,5818
George Harrison: Living in the Material World,2011,/film/george-harrison-living-in-the-material-world/,7,movie,75964,28984
John From,2015,/film/john-from/,7,movie,364002,1640
Maps to the Stars,2014,/film/maps-to-the-stars/,7,movie,157851,61725
Oki’s Movie,2010,/film/okis-movie/,7,movie,86261,5656
Overland,2016,/film/overland/,7,movie,528572,176
Rudzienko,2016,/film/rudzienko/,7,movie,416472,183
Runaway,2010,/film/runaway-2010/,7,movie,48018,19659
Small Roads,2011,/film/small-roads/,7,movie,137008,1139
Spider-Man: Into the Spider-Verse,2018,/film/spider-man-into-the-spider-verse/,7,movie,324857,2825782
The Disappearance of Haruhi Suzumiya,2010,/film/the-disappearance-of-haruhi-suzumiya/,7,movie,36865,19566
The Idea of a Lake,2016,/film/the-idea-of-a-lake/,7,movie,408198,1171
025 Sunset Red,2016,/film/025-sunset-red/,7,movie,411739,1642
A Field in England,2013,/film/a-field-in-england/,7,movie,179111,35533
Before We Vanish,2017,/film/before-we-vanish/,7,movie,446164,8301
Daguerrotype,2016,/film/daguerrotype/,7,movie,374466,1933
I Saw the Devil,2010,/film/i-saw-the-devil/,7,movie,49797,202600
Kaili Blues,2015,/film/kaili-blues/,7,movie,362178,17343
Labyrinth of Cinema,2019,/film/labyrinth-of-cinema/,7,movie,616538,6281
Let the Sunshine In,2017,/film/let-the-sunshine-in/,7,movie,431017,23772
Margaret,2011,/film/margaret/,7,movie,44754,31863
Nymphomaniac: Vol. II,2013,/film/nymphomaniac-volume-ii/,7,movie,249397,179890
Ode to the Goose,2018,/film/ode-to-the-goose/,7,movie,546493,1096
Our Sunhi,2013,/film/our-sunhi/,7,movie,211579,5041
Suspiria,2018,/film/suspiria-2018/,7,movie,361292,427231
Take Shelter,2011,/film/take-shelter/,7,movie,64720,110267
Take This Waltz,2011,/film/take-this-waltz/,7,movie,86555,32000
The Bride,2015,/film/the-bride-2015-1/,7,movie,350849,4619
The Club,2015,/film/the-club-2015/,7,movie,319995,20092
The Conjuring 2,2016,/film/the-conjuring-2/,7,movie,259693,599739
The Lords of Salem,2012,/film/the-lords-of-salem/,7,movie,104755,49367
The Man Who Killed Don Quixote,2018,/film/the-man-who-killed-don-quixote/,7,movie,297725,40393
The Nothing Factory,2017,/film/the-nothing-factory/,7,movie,457193,1807
The Perks of Being a Wallflower,2012,/film/the-perks-of-being-a-wallflower/,7,movie,84892,1745270
The Visit,2015,/film/the-visit-2015/,7,movie,298312,297110
Venus in Fur,2013,/film/venus-in-fur/,7,movie,197082,23205
i hate myself :),2013,/film/i-hate-myself/,7,movie,233841,342
Inside Out,2015,/film/inside-out-2015/,6,movie,150540,2307449
Aloha,2015,/film/aloha/,6,movie,222936,71161
Barbara,2012,/film/barbara/,6,movie,88284,21001
Final Cut: Ladies and Gentlemen,2012,/film/final-cut-ladies-and-gentlemen/,6,movie,126314,4238
"Like Father, Like Son",2013,/film/like-father-like-son-2013/,6,movie,177945,50915
National Gallery,2014,/film/national-gallery/,6,movie,266080,4467
Nightcrawler,2014,/film/nightcrawler/,6,movie,242582,1343846
Tartarughe d’acqua,2017,/film/tartarughe-dacqua/,6,movie,561206,108
Uncle Kent,2011,/film/uncle-kent/,6,movie,87820,1212
Under the Hawthorn Tree,2010,/film/under-the-hawthorn-tree/,6,movie,50542,3673
We Need to Talk About Kevin,2011,/film/we-need-to-talk-about-kevin/,6,movie,71859,438906
Anomalisa,2015,/film/anomalisa/,6,movie,291270,176582
"Black Coal, Thin Ice",2014,/film/black-coal-thin-ice/,6,movie,255756,16079
Boy & the World,2013,/film/boy-the-world/,6,movie,223706,18455
Eighth Grade,2018,/film/eighth-grade/,6,movie,489925,506949
Elixir,2013,/film/elixir/,6,movie,491968,277
Faust,2011,/film/faust-2011/,6,movie,77560,6514
Girlhood,2014,/film/girlhood-2014/,6,movie,266082,42646
Goodbye First Love,2011,/film/goodbye-first-love/,6,movie,82327,12650
Honey,2010,/film/honey-2010/,6,movie,44160,5811
Jupiter Ascending,2015,/film/jupiter-ascending/,6,movie,76757,178617
Just Don't Think I'll Scream,2019,/film/just-dont-think-ill-scream/,6,movie,577084,5407
"Lots of Kids, a Monkey and a Castle",2017,/film/lots-of-kids-a-monkey-and-a-castle/,6,movie,473176,6011
My Golden Days,2015,/film/my-golden-days/,6,movie,315575,6155
Over the Garden Wall,2014,/film/over-the-garden-wall-2014/,6,tv,61617,272635
SPL 2: A Time for Consequences,2015,/film/spl-2-a-time-for-consequences/,6,movie,331576,6714
So Sure of Nowhere Buying Times to Come,2010,/film/so-sure-of-nowhere-buying-times-to-come/,6,movie,450798,51
Stemple Pass,2012,/film/stemple-pass/,6,movie,170884,1042
The Kid with a Bike,2011,/film/the-kid-with-a-bike/,6,movie,63831,27976
The Killing of a Sacred Deer,2017,/film/the-killing-of-a-sacred-deer/,6,movie,399057,578091
The Wolf House,2018,/film/the-wolf-house/,6,movie,499537,45270
Tribute to Eric Rohmer,2010,/film/tribute-to-eric-rohmer/,6,movie,148404,1284
Twixt,2011,/film/twixt/,6,movie,78381,13831
Us,2019,/film/us-2019/,6,movie,458723,1630024
A World Not Ours,2012,/film/a-world-not-ours/,6,movie,123631,1158
Babyteeth,2019,/film/babyteeth/,6,movie,522098,85681
Behemoth,2015,/film/behemoth-2015/,6,movie,352202,2784
Eega,2012,/film/eega/,6,movie,148265,14742
Himizu,2011,/film/himizu/,6,movie,98631,14756
