Title,Year,url_peli,Review
Demons,1985,/film/demons/,3
Diary,1983,/film/diary-1983/,3
Emergency Kisses,1989,/film/emergency-kisses/,3
Fame,1980,/film/fame/,3
Gallipoli,1981,/film/gallipoli/,3
Gamelan,1981,/film/gamelan/,3
Gunbuster,1988,/film/gunbuster/,3
He Stands in a Desert Counting the Seconds of His Life,1986,/film/he-stands-in-a-desert-counting-the-seconds-of-his-life/,3
Het vertraagde vertrek,1983,/film/het-vertraagde-vertrek/,3
Jane B. by Agnès V.,1988,/film/jane-b-by-agnes-v/,3
King of the Children,1987,/film/king-of-the-children/,3
Losing Ground,1982,/film/losing-ground/,3
Luminare,1986,/film/luminare/,3
Made in Heaven,1987,/film/made-in-heaven/,3
Mambru Went to War,1986,/film/mambru-went-to-war/,3
My Friend Ivan Lapshin,1985,/film/my-friend-ivan-lapshin/,3
Om Dar-B-Dar,1988,/film/om-dar-b-dar/,3
Passage du désir,1988,/film/passage-du-desir-1988/,3
Perfect Strangers,1984,/film/perfect-strangers-1984/,3
Re-Animator,1985,/film/re-animator/,3
Sacré-Coeur,1983,/film/sacre-coeur/,3
Shit Saturday,1988,/film/shit-saturday/,3
Slumber Party Massacre II,1987,/film/slumber-party-massacre-ii/,3
Sol y sombra,1988,/film/sol-y-sombra-1988/,3
Son of the White Mare,1981,/film/son-of-the-white-mare/,3
South Slope: What Love Tells Me,1980,/film/south-slope-what-love-tells-me/,3
The Cyclist,1989,/film/the-cyclist/,3
The Eye Above the Well,1988,/film/the-eye-above-the-well/,3
The Great Mouse Detective,1986,/film/the-great-mouse-detective/,3
The Herdsman,1982,/film/the-herdsman/,3
The Insomniac on the Bridge,1985,/film/the-insomniac-on-the-bridge/,3
The Khayal Saga,1989,/film/the-khayal-saga/,3
The Secret of NIMH,1982,/film/the-secret-of-nimh/,3
There Were Seven Simeons,1989,/film/there-were-seven-simeons/,3
Tokyo Pop,1988,/film/tokyo-pop/,3
Unfinished Diary,1982,/film/unfinished-diary/,3
When Father Was Away on Business,1985,/film/when-father-was-away-on-business/,3
Yume-Chiyo,1985,/film/yume-chiyo/,3
Efpsychi,1983,/film/efpsychi/,2
Our Century,1983,/film/our-century/,2
Pale Rider,1985,/film/pale-rider/,2
Parting Glances,1986,/film/parting-glances/,2
Stage Fright,1987,/film/stage-fright-1987/,2
The Black Tower,1987,/film/the-black-tower/,2
The Girl Who Leapt Through Time,1983,/film/the-girl-who-leapt-through-time-1983/,2
The Texas Chainsaw Massacre 2,1986,/film/the-texas-chainsaw-massacre-2/,2
Walker,1987,/film/walker/,2
'Round Midnight,1986,/film/round-midnight/,2
A Short Film About Killing,1988,/film/a-short-film-about-killing/,2
Animación en la sala de espera,1981,/film/animacion-en-la-sala-de-espera/,2
Another Woman,1988,/film/another-woman/,2
Artificial Paradise,1986,/film/artificial-paradise-1986/,2
Assa,1987,/film/assa/,2
Babette's Feast,1987,/film/babettes-feast/,2
Barcelona sur,1981,/film/barcelona-sur/,2
Berta's Motives,1984,/film/bertas-motives/,2
Brain Damage,1988,/film/brain-damage/,2
Brick by Brick,1982,/film/brick-by-brick/,2
Cobra,1986,/film/cobra-1986/,2
Conan the Barbarian,1982,/film/conan-the-barbarian/,2
Course Completed,1987,/film/course-completed/,2
Daniel,1983,/film/daniel/,2
Danton,1983,/film/danton-1983/,2
Day of the Idiots,1981,/film/day-of-the-idiots/,2
Don't Cry for Salim the Lame,1989,/film/dont-cry-for-salim-the-lame/,2
Door,1988,/film/door-1988/,2
Effeuiller l'acanthe,1987,/film/effeuiller-lacanthe/,2
Engram,1987,/film/engram/,2
Esthappan,1980,/film/esthappan/,2
First Blood,1982,/film/first-blood/,2
Flying Images,1989,/film/flying-images/,2
Forest of Bliss,1986,/film/forest-of-bliss/,2
Good Riddance,1980,/film/good-riddance/,2
Gosenzo-sama Banbanzai!,1989,/film/gosenzo-sama-banbanzai/,2
Halloween III: Season of the Witch,1982,/film/halloween-iii-season-of-the-witch/,2
Hay que deshacer la casa,1986,/film/hay-que-deshacer-la-casa/,2
Heimat,1984,/film/heimat-1984/,2
I... for Icarus,1979,/film/i-for-icarus/,2
Image Noise (Osmin's Windows),1984,/film/image-noise-osmins-windows/,2
July,1988,/film/july/,2
Last Romance,1988,/film/last-romance/,2
Letters Home,1986,/film/letters-home/,2
Lev Tolstoy,1984,/film/lev-tolstoy/,2
Lianna,1983,/film/lianna/,2
Lola,1981,/film/lola-1981/,2
Loulou,1980,/film/loulou/,2
Love Around the Corner,1986,/film/love-around-the-corner/,2
"Mary Poppins, Goodbye",1984,/film/mary-poppins-goodbye-1984/,2
Maternal Filigree,1980,/film/maternal-filigree/,2
Muscle,1989,/film/muscle/,2
My Bodyguard,1980,/film/my-bodyguard/,2
My Twentieth Century,1989,/film/my-twentieth-century/,2
Next of Kin,1984,/film/next-of-kin-1984/,2
Noisy Requiem,1988,/film/noisy-requiem/,2
One Day Pina Asked...,1983,/film/one-day-pina-asked/,2
"Our Voice of Earth, Memory and Future",1982,/film/our-voice-of-earth-memory-and-future/,2
Peggy Sue Got Married,1986,/film/peggy-sue-got-married/,2
Pelle the Conqueror,1987,/film/pelle-the-conqueror/,2
"Planes, Trains and Automobiles",1987,/film/planes-trains-and-automobiles/,2
Portrait of a Lazy Woman,1986,/film/portrait-of-a-lazy-woman/,2
Possibly in Michigan,1983,/film/possibly-in-michigan/,2
Quest for Fire,1981,/film/quest-for-fire/,2
Rapture,1979,/film/rapture-1979/,2
Repentance,1984,/film/repentance/,2
Repo Man,1984,/film/repo-man/,2
Sequences...,1982,/film/sequences/,2
Smithereens,1982,/film/smithereens/,2
Smooth Talk,1985,/film/smooth-talk/,2
Sparsh,1980,/film/sparsh/,2
Station,1981,/film/station/,2
Stico,1985,/film/stico/,2
Street of Crocodiles,1986,/film/street-of-crocodiles/,2
Tales from the Gimli Hospital,1988,/film/tales-from-the-gimli-hospital/,2
The Angel,1982,/film/the-angel-1982/,2
The Big Red One,1980,/film/the-big-red-one/,2
The Black Cannon Incident,1985,/film/the-black-cannon-incident/,2
The Decline of Western Civilization,1981,/film/the-decline-of-western-civilization/,2
The Empire of Desire,1981,/film/the-empire-of-desire/,2
The Fallen World,1983,/film/the-fallen-world/,2
The Fan,1981,/film/the-fan-1981/,2
The House by the Cemetery,1981,/film/the-house-by-the-cemetery/,2
The King and the Mockingbird,1980,/film/the-king-and-the-mockingbird/,2
The Last of England,1987,/film/the-last-of-england/,2
The Living Dead Girl,1982,/film/the-living-dead-girl/,2
The Minamata Mural,1981,/film/the-minamata-mural/,2
The Naked Gun: From the Files of Police Squad!,1988,/film/the-naked-gun-from-the-files-of-police-squad/,2
The State of Things,1982,/film/the-state-of-things/,2
The Store,1983,/film/the-store/,2
The Summer of Miss Forbes,1989,/film/the-summer-of-miss-forbes/,2
The Swing,1983,/film/the-swing-1983/,2
The Year My Voice Broke,1987,/film/the-year-my-voice-broke/,2
Tightrope,1984,/film/tightrope/,2
Tobacco Embers,1982,/film/tobacco-embers/,2
Trading Places,1983,/film/trading-places/,2
Travelling Circus,1988,/film/travelling-circus/,2
Under the Bridge,1984,/film/under-the-bridge/,2
Wall Street,1987,/film/wall-street/,2
Water and Power,1989,/film/water-and-power/,2
When the Tenth Month Comes,1984,/film/when-the-tenth-month-comes/,2
Withnail & I,1987,/film/withnail-i/,2
Wuthering Heights,1985,/film/wuthering-heights-1985/,2
A Terrible Vengeance,1987,/film/a-terrible-vengeance/,1
After Winter Comes Spring,1988,/film/after-winter-comes-spring/,1
Alexander the Great,1980,/film/alexander-the-great-1980/,1
An Autumn's Tale,1987,/film/an-autumns-tale/,1
Anguish,1987,/film/anguish/,1
Barres,1984,/film/barres/,1
Caminito al cielo,1989,/film/caminito-al-cielo/,1
Camp de Thiaroye,1988,/film/camp-de-thiaroye/,1
Cerveza Bud,1981,/film/cerveza-bud/,1
Chronopolis,1982,/film/chronopolis/,1
City on Fire,1987,/film/city-on-fire/,1
Crossroads,1986,/film/crossroads-1986/,1
Dark Eyes,1987,/film/dark-eyes/,1
Dark Habits,1983,/film/dark-habits/,1
Dhrupad,1983,/film/dhrupad/,1
Escape to Victory,1981,/film/escape-to-victory/,1
Fiestas,1988,/film/fiestas/,1
Ghost,1985,/film/ghost-1985/,1
Guilt,1988,/film/guilt-1988/,1
Hatsu Yume (First Dream),1981,/film/hatsu-yume-first-dream/,1
Heartbreakers,1984,/film/heartbreakers-1984/,1
High Hopes,1988,/film/high-hopes/,1
Him and Me,1982,/film/him-and-me/,1
Hollywood Shuffle,1987,/film/hollywood-shuffle/,1
Housekeeping,1987,/film/housekeeping/,1
"I Are You, You Am Me",1982,/film/i-are-you-you-am-me/,1
Indiana Jones and the Temple of Doom,1984,/film/indiana-jones-and-the-temple-of-doom/,1
Insignificance,1985,/film/insignificance/,1
Into the Night,1985,/film/into-the-night/,1
Jigsaw,1980,/film/jigsaw-1980/,1
Kamikaze Hearts,1986,/film/kamikaze-hearts/,1
Lady of the Camelias,1981,/film/lady-of-the-camelias/,1
Leningrad Cowboys Go America,1989,/film/leningrad-cowboys-go-america/,1
Lethal Weapon,1987,/film/lethal-weapon/,1
Living Dangerously,1987,/film/living-dangerously-1987/,1
Lola,1989,/film/lola-1989/,1
Lonely Heart,1985,/film/lonely-heart-1985/,1
Madrid,1987,/film/madrid-1987-1/,1
Manhattan Baby,1982,/film/manhattan-baby/,1
Maria,1988,/film/film:253238/,1
Merry-Go-Round,1980,/film/merry-go-round-1980/,1
Moors and Christians,1987,/film/moors-and-christians/,1
Muddy River,1981,/film/muddy-river/,1
Night Music,1986,/film/night-music/,1
Nightshift,1981,/film/nightshift-1981/,1
Nineteen Eighty-Four,1984,/film/nineteen-eighty-four-1984/,1
Notre Dame de la Croisette,1981,/film/notre-dame-de-la-croisette/,1
Oriana,1985,/film/oriana/,1
Performance San Pablo-San Martin,1986,/film/performance-san-pablo-san-martin/,1
Polly Perverse Strikes Again!,1986,/film/polly-perverse-strikes-again/,1
Predator,1987,/film/predator/,1
Prometheus' Garden,1987,/film/prometheus-garden/,1
Red Sonja,1985,/film/red-sonja/,1
Rio Babilonia,1982,/film/rio-babilonia/,1
Risky Business,1983,/film/risky-business/,1
Rocky IV,1985,/film/rocky-iv/,1
Rue Fontaine,1984,/film/rue-fontaine/,1
Scanners,1981,/film/scanners/,1
Selva. A Portrait of Parvaneh Navaï,1982,/film/selva-a-portrait-of-parvaneh-navai/,1
September,1987,/film/september/,1
Sleepwalk,1986,/film/sleepwalk/,1
Something Wicked This Way Comes,1983,/film/something-wicked-this-way-comes/,1
Southern Comfort,1981,/film/southern-comfort/,1
Splices for Sharits,1980,/film/splices-for-sharits/,1
Streets of Fire,1984,/film/streets-of-fire/,1
Sweet Love Remembered,1980,/film/sweet-love-remembered/,1
Terminals,1986,/film/terminals/,1
The Abyss,1989,/film/the-abyss/,1
The Atomic Cafe,1982,/film/the-atomic-cafe/,1
The Big Heat,1988,/film/the-big-heat-1988/,1
The Black Dog,1987,/film/the-black-dog/,1
The Blues Brothers,1980,/film/the-blues-brothers/,1
The Cannibals,1988,/film/the-cannibals/,1
The Color of Money,1986,/film/the-color-of-money/,1
The Discarnates,1988,/film/the-discarnates/,1
The Flavor of Corn,1989,/film/the-flavor-of-corn/,1
The Funhouse,1981,/film/the-funhouse/,1
The Hitcher,1986,/film/the-hitcher/,1
The Howling,1981,/film/the-howling/,1
The Mark of Lilith,1986,/film/the-mark-of-lilith/,1
The Mysterious Castle in the Carpathians,1981,/film/the-mysterious-castle-in-the-carpathians/,1
The Realm of Fortune,1986,/film/the-realm-of-fortune/,1
The Seats of the Alcazar,1989,/film/the-seats-of-the-alcazar/,1
The Secret Garden,1988,/film/the-secret-garden-1988/,1
The Slumber Party Massacre,1982,/film/the-slumber-party-massacre/,1
The Song of Stockholm,1981,/film/the-song-of-stockholm/,1
The Story of Woo Viet,1981,/film/the-story-of-woo-viet/,1
The War of the Worlds: Next Century,1981,/film/the-war-of-the-worlds-next-century/,1
The Way South,1981,/film/the-way-south/,1
The Zerda or the Songs of Forgetting,1983,/film/the-zerda-or-the-songs-of-forgetting/,1
Tokyo Melody: A Film About Ryuichi Sakamoto,1985,/film/tokyo-melody-a-film-about-ryuichi-sakamoto/,1
Top Gun,1986,/film/top-gun/,1
Tosca's Kiss,1984,/film/toscas-kiss/,1
Tron,1982,/film/tron/,1
Turumba,1981,/film/turumba/,1
Vincent,1982,/film/vincent/,1
"Visit, or Memories and Confessions",1993,/film/visit-or-memories-and-confessions/,1
Voyage to Cythera,1984,/film/voyage-to-cythera/,1
Wall,1987,/film/wall-1987/,1
When the Wind Blows,1986,/film/when-the-wind-blows/,1
Yokohama BJ Blues,1981,/film/yokohama-bj-blues/,1
