,Pos,Titulo,Anio,url_peli,url,Puntos
166,17,A Better Tomorrow,1986,/film/a-better-tomorrow/,https://letterboxd.com/alcorona/list/tft80s/detail,2
167,18,The Green Ray,1986,/film/the-green-ray/,https://letterboxd.com/alcorona/list/tft80s/detail,2
168,19,Do the Right Thing,1989,/film/do-the-right-thing/,https://letterboxd.com/alcorona/list/tft80s/detail,2
169,20,What Have I Done to Deserve This?,1984,/film/what-have-i-done-to-deserve-this/,https://letterboxd.com/alcorona/list/tft80s/detail,2
170,21,Manhunter,1986,/film/manhunter/,https://letterboxd.com/alcorona/list/tft80s/detail,1
171,22,Evil Dead II,1987,/film/evil-dead-ii/,https://letterboxd.com/alcorona/list/tft80s/detail,1
172,23,Possession,1981,/film/possession/,https://letterboxd.com/alcorona/list/tft80s/detail,1
173,24,Moonstruck,1987,/film/moonstruck/,https://letterboxd.com/alcorona/list/tft80s/detail,1
174,25,The Texas Chainsaw Massacre 2,1986,/film/the-texas-chainsaw-massacre-2/,https://letterboxd.com/alcorona/list/tft80s/detail,1
175,1,Jumping,1984,/film/jumping/,https://letterboxd.com/hectorog/list/tft80s/detail,6
176,2,Too Early / Too Late,1981,/film/too-early-too-late/,https://letterboxd.com/hectorog/list/tft80s/detail,5
177,3,Golden Eighties,1986,/film/golden-eighties/,https://letterboxd.com/hectorog/list/tft80s/detail,5
178,4,One Hundred Children Waiting for a Train,1988,/film/one-hundred-children-waiting-for-a-train/,https://letterboxd.com/hectorog/list/tft80s/detail,5
179,5,Toute une nuit,1982,/film/toute-une-nuit/,https://letterboxd.com/hectorog/list/tft80s/detail,5
180,6,Juan: As If Nothing Ever Happened,1987,/film/juan-as-if-nothing-ever-happened/,https://letterboxd.com/hectorog/list/tft80s/detail,4
181,7,Fake Fruit Factory,1986,/film/fake-fruit-factory/,https://letterboxd.com/hectorog/list/tft80s/detail,4
182,8,Twenty Years Later,1984,/film/twenty-years-later/,https://letterboxd.com/hectorog/list/tft80s/detail,4
183,9,City of Pirates,1983,/film/city-of-pirates/,https://letterboxd.com/hectorog/list/tft80s/detail,4
184,10,The Water of the Seine,1983,/film/the-water-of-the-seine/,https://letterboxd.com/hectorog/list/tft80s/detail,4
185,11,Unfinished Diary,1982,/film/unfinished-diary/,https://letterboxd.com/hectorog/list/tft80s/detail,3
186,12,Blind,1986,/film/blind-1986/,https://letterboxd.com/hectorog/list/tft80s/detail,3
187,13,Tongues Untied,1989,/film/tongues-untied/,https://letterboxd.com/hectorog/list/tft80s/detail,3
188,14,Nocturne,1980,/film/nocturne-1980-1/,https://letterboxd.com/hectorog/list/tft80s/detail,3
189,15,Starman,1984,/film/starman/,https://letterboxd.com/hectorog/list/tft80s/detail,3
190,16,The Ravishing of Frank N. Stein,1982,/film/the-ravishing-of-frank-n-stein/,https://letterboxd.com/hectorog/list/tft80s/detail,2
191,17,Dead Ringers,1988,/film/dead-ringers/,https://letterboxd.com/hectorog/list/tft80s/detail,2
192,18,Phenomena,1985,/film/phenomena/,https://letterboxd.com/hectorog/list/tft80s/detail,2
193,19,Crossing Delancey,1988,/film/crossing-delancey/,https://letterboxd.com/hectorog/list/tft80s/detail,2
194,20,The Empire of Desire,1981,/film/the-empire-of-desire/,https://letterboxd.com/hectorog/list/tft80s/detail,2
195,21,Prometheus' Garden,1987,/film/prometheus-garden/,https://letterboxd.com/hectorog/list/tft80s/detail,1
196,22,Variety,1983,/film/variety/,https://letterboxd.com/hectorog/list/tft80s/detail,1
197,23,Kiki's Delivery Service,1989,/film/kikis-delivery-service/,https://letterboxd.com/hectorog/list/tft80s/detail,1
198,24,Caminito al cielo,1989,/film/caminito-al-cielo/,https://letterboxd.com/hectorog/list/tft80s/detail,1
199,25,The Black Dog,1987,/film/the-black-dog/,https://letterboxd.com/hectorog/list/tft80s/detail,1
200,1,Raging Bull,1980,/film/raging-bull/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,6
201,2,Brazil,1985,/film/brazil/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,5
202,3,"Paris, Texas",1984,/film/paris-texas/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,5
203,4,Blade Runner,1982,/film/blade-runner/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,5
204,5,The Horse Thief,1986,/film/the-horse-thief/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,5
205,6,Sans Soleil,1983,/film/sans-soleil/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,4
206,7,Ran,1985,/film/ran/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,4
207,8,The Purple Rose of Cairo,1985,/film/the-purple-rose-of-cairo/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,4
208,9,And the Ship Sails On,1983,/film/and-the-ship-sails-on/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,4
209,10,Prince of the City,1981,/film/prince-of-the-city/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,4
210,11,King of the Children,1987,/film/king-of-the-children/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,3
211,12,To Sleep So as to Dream,1986,/film/to-sleep-so-as-to-dream/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,3
212,13,The Sacrifice,1986,/film/the-sacrifice/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,3
213,14,Son of the White Mare,1981,/film/son-of-the-white-mare/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,3
214,15,Hannah and Her Sisters,1986,/film/hannah-and-her-sisters/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,3
215,16,The Elephant Man,1980,/film/the-elephant-man/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,2
216,17,Au Revoir les Enfants,1987,/film/au-revoir-les-enfants/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,2
217,18,The Dead,1987,/film/the-dead/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,2
218,19,Dekalog,1989,/film/dekalog/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,2
219,20,A City of Sadness,1989,/film/a-city-of-sadness/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,2
220,21,Once Upon a Time in America,1984,/film/once-upon-a-time-in-america/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,1
221,22,"The Cook, the Thief, His Wife & Her Lover",1989,/film/the-cook-the-thief-his-wife-her-lover/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,1
222,23,"Distant Voices, Still Lives",1988,/film/distant-voices-still-lives/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,1
223,24,The Home and the World,1984,/film/the-home-and-the-world/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,1
224,25,Who Framed Roger Rabbit,1988,/film/who-framed-roger-rabbit/,https://letterboxd.com/mabusecaligari/list/tft1980s/detail,1
225,1,Hovering Over the Water,1986,/film/hovering-over-the-water/,https://letterboxd.com/maesepenin/list/tft1980s/detail,6
226,2,El Sur,1983,/film/el-sur/,https://letterboxd.com/maesepenin/list/tft1980s/detail,5
227,3,The Green Ray,1986,/film/the-green-ray/,https://letterboxd.com/maesepenin/list/tft1980s/detail,5
228,4,L'Argent,1983,/film/largent-1983/,https://letterboxd.com/maesepenin/list/tft1980s/detail,5
229,5,Toute une nuit,1982,/film/toute-une-nuit/,https://letterboxd.com/maesepenin/list/tft1980s/detail,5
230,6,Francisca,1981,/film/francisca/,https://letterboxd.com/maesepenin/list/tft1980s/detail,4
231,7,"His Motorbike, Her Island",1986,/film/his-motorbike-her-island/,https://letterboxd.com/maesepenin/list/tft1980s/detail,4
232,8,Phenomena,1985,/film/phenomena/,https://letterboxd.com/maesepenin/list/tft1980s/detail,4
233,9,Heaven's Gate,1980,/film/heavens-gate/,https://letterboxd.com/maesepenin/list/tft1980s/detail,4
234,10,Love Streams,1984,/film/love-streams/,https://letterboxd.com/maesepenin/list/tft1980s/detail,4
235,11,The Age of the Earth,1980,/film/the-age-of-the-earth/,https://letterboxd.com/maesepenin/list/tft1980s/detail,3
236,12,Honkytonk Man,1982,/film/honkytonk-man/,https://letterboxd.com/maesepenin/list/tft1980s/detail,3
237,13,Blow Out,1981,/film/blow-out/,https://letterboxd.com/maesepenin/list/tft1980s/detail,3
238,14,Nostalgia,1983,/film/nostalgia-1983/,https://letterboxd.com/maesepenin/list/tft1980s/detail,3
239,15,Starman,1984,/film/starman/,https://letterboxd.com/maesepenin/list/tft1980s/detail,3
