url_peli,Title,Year,tmdb_type,tmdb_id
/film/beetlejuice/,Beetlejuice,1988,movie,4011.0
/film/chocolat-1988/,Chocolat,1988,movie,41951.0
/film/gauche-the-cellist/,Gauche the Cellist,1982,movie,41017.0
/film/my-left-foot-the-story-of-christy-brown/,My Left Foot: The Story of Christy Brown,1989,movie,10161.0
/film/something-wild/,Something Wild,1986,movie,11300.0
/film/the-power-of-emotion/,The Power of Emotion,1983,movie,132075.0
/film/under-the-sun-of-satan/,Under the Sun of Satan,1987,movie,31300.0
/film/vengeance-is-mine-1984/,Vengeance Is Mine,1984,movie,461788.0
/film/atlantic-city/,Atlantic City,1980,movie,23954.0
/film/beijing-watermelon/,Beijing Watermelon,1989,movie,320042.0
/film/beyond-the-walls-1985/,Beyond the Walls,1985,movie,259435.0
/film/body-heat/,Body Heat,1981,movie,14412.0
/film/christine-1983/,Christine,1983,movie,8769
/film/christine-1987/,Christine,1987,movie,168238
/film/comrades/,Comrades,1986,movie,49500.0
/film/dirty-dancing/,Dirty Dancing,1987,movie,88.0
/film/documenteur/,Documenteur,1981,movie,157160.0
/film/empty-suitcases/,Empty Suitcases,1980,movie,442408.0
/film/ferris-buellers-day-off/,Ferris Bueller's Day Off,1986,movie,9377.0
/film/final-victory/,Final Victory,1987,movie,44861.0
/film/friendly-witness/,Friendly Witness,1989,movie,282721.0
/film/gary-cooper-who-art-in-heaven/,"Gary Cooper, Who Art in Heaven",1980,movie,105418.0
/film/gestures-and-fragments/,Gestures and Fragments,1983,movie,262652.0
/film/illuminated-texts/,Illuminated Texts,1982,movie,437601.0
/film/landscape-for-manon/,Landscape (for Manon),1987,movie,230056.0
/film/les-tournesols/,Les tournesols,1982,movie,251607.0
/film/life-and-nothing-but/,Life and Nothing But,1989,movie,41936.0
/film/lost-in-new-york/,Lost in New York,1989,movie,105915.0
/film/luzs-motives/,Luz's Motives,1985,movie,240592.0
/film/magino-village-a-tale/,Magino Village: A Tale,1987,movie,357587.0
/film/manoels-destinies/,Manoel’s Destinies,1984,movie,469172.0
/film/maurice/,Maurice,1987,movie,26371.0
/film/moscow-elegy/,Moscow Elegy,1987,movie,183219.0
/film/my-american-uncle/,My American Uncle,1980,movie,39543.0
/film/my-sweet-little-village/,My Sweet Little Village,1985,movie,31410.0
/film/my-weekend/,My Weekend,1987,movie,829699.0
/film/permanent-vacation/,Permanent Vacation,1980,movie,37997
/film/pools/,Pools,1981,movie,335348.0
/film/pure-blood-1982/,Pure Blood,1982,movie,134245.0
/film/santa-fe-1985/,Santa Fe,1985,movie,155203.0
/film/school-on-fire/,School on Fire,1988,movie,112929.0
/film/sodom/,Sodom,1989,movie,316207.0
/film/sync-touch/,Sync Touch,1981,movie,560803.0
/film/tabula-rasa-1989/,Tabula Rasa,1989,movie,374488.0
/film/taxi-zum-klo/,Taxi zum Klo,1980,movie,35125.0
/film/the-big-easy/,The Big Easy,1986,movie,11028
/film/the-charterhouse-of-parma-1982/,The Charterhouse of Parma,1982,tv,72192.0
/film/the-hidden/,The Hidden,1987,movie,12476.0
/film/the-iconographic-journey-the-martyrdom-of/,The Iconographic Journey: The Martyrdom of Saint Sebastian,1989,movie,502452.0
/film/the-woman-in-black/,The Woman in Black,1989,movie,16182.0
/film/the-wounded-man/,The Wounded Man,1983,movie,2304.0
/film/true-love-1989/,True Love,1989,movie,111605.0
/film/unconscious-london-strata/,Unconscious London Strata,1981,movie,164602.0
/film/vampires-in-havana/,Vampires in Havana,1985,movie,90063.0
/film/why-is-the-sky-blue/,Why Is the Sky Blue?,1981,movie,333206.0
/film/mystery-train/,Mystery Train,1989,movie,11305.0
/film/arabesques-on-the-pirosmani-theme/,Arabesques on the Pirosmani Theme,1985,movie,335204.0
/film/heathers/,Heathers,1989,movie,2640.0
/film/iguana/,Iguana,1988,movie,191229.0
/film/in-a-glass-cage/,In a Glass Cage,1986,movie,46767.0
/film/jeune-femme-a-sa-fenetre-lisant-une-lettre/,Jeune femme à sa fenêtre lisant une lettre,1983,movie,262479.0
/film/little-shop-of-horrors/,Little Shop of Horrors,1986,movie,10776.0
/film/mala-noche/,Mala Noche,1986,movie,383.0
/film/pieces/,Pieces,1982,movie,47886.0
/film/police-1985/,Police,1985,movie,6320.0
/film/the-eyes-the-mouth/,"The Eyes, the Mouth",1982,movie,186551.0
/film/the-last-metro/,The Last Metro,1980,movie,1716.0
/film/the-mission/,The Mission,1986,movie,11416.0
/film/the-name-of-the-rose/,The Name of the Rose,1986,movie,192.0
/film/the-outsiders/,The Outsiders,1983,movie,227.0
/film/top-secret/,Top Secret!,1984,movie,8764.0
/film/violent-cop/,Violent Cop,1989,movie,12622
/film/1857-fools-gold/,1857 (Fool's Gold),1981,movie,437598.0
/film/a-film-that-uses-a-cheap-wine-glass-to-consider-light/,A Film That Uses a Cheap Wine Glass to Consider Light,1989,movie,660737.0
/film/a-girl-in-summer/,A Girl in Summer,1986,movie,245893.0
/film/a-nightmare-on-elm-street-part-2-freddys-revenge/,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,movie,10014.0
/film/a-room-with-a-view/,A Room with a View,1986,movie,11257.0
/film/a-summer-at-grandpas/,A Summer at Grandpa's,1984,movie,92989.0
/film/a-sunday-in-the-country/,A Sunday in the Country,1984,movie,42102.0
/film/a-visitor-to-a-museum/,A Visitor to a Museum,1989,movie,73922.0
/film/american-pop/,American Pop,1981,movie,29204.0
/film/amor-1980/,Amor,1980,movie,263808.0
/film/anselmo-and-the-women/,Anselmo and the Women,1986,movie,382421.0
/film/ashik-kerib/,Ashik Kerib,1988,movie,92663
/film/be-pretty-and-shut-up/,Be Pretty and Shut Up!,1981,movie,311267.0
/film/bent-time/,Bent Time,1983,movie,336061.0
/film/blind-1986/,Blind,1986,movie,129682.0
/film/bloody-moon/,Bloody Moon,1981,movie,39918.0
/film/blowin-in-the-wind-1985/,Blowin' in the Wind,1985,movie,1476699.0
/film/book-of-days/,Book of Days,1989,movie,260352.0
/film/bound-for-the-fields-the-mountains-and-the-seacoast/,"Bound for the Fields, the Mountains, and the Seacoast",1986,movie,164378.0
/film/cafe-flesh/,Café Flesh,1982,movie,30824
/film/cap-canaille/,Cap Canaille,1983,movie,263538.0
/film/caprice-1986/,Caprice,1986,movie,586745.0
/film/creepshow/,Creepshow,1982,movie,16281.0
/film/demons/,Demons,1985,movie,14029.0
/film/diary-1983/,Diary,1983,movie,44394.0
/film/emergency-kisses/,Emergency Kisses,1989,movie,65885.0
/film/fame/,Fame,1980,movie,3537.0
/film/gallipoli/,Gallipoli,1981,movie,11646.0
/film/gamelan/,Gamelan,1981,movie,482076.0
/film/gunbuster/,Gunbuster,1988,tv,66931.0
/film/he-stands-in-a-desert-counting-the-seconds-of-his-life/,He Stands in a Desert Counting the Seconds of His Life,1986,movie,190060.0
/film/het-vertraagde-vertrek/,Het vertraagde vertrek,1983,movie,523490.0
/film/jane-b-by-agnes-v/,Jane B. by Agnès V.,1988,movie,53028.0
/film/king-of-the-children/,King of the Children,1987,movie,148597.0
/film/losing-ground/,Losing Ground,1982,movie,273896.0
/film/luminare/,Luminare,1986,movie,638984.0
/film/made-in-heaven/,Made in Heaven,1987,movie,42010.0
/film/mambru-went-to-war/,Mambru Went to War,1986,movie,144319.0
/film/my-friend-ivan-lapshin/,My Friend Ivan Lapshin,1985,movie,83491.0
/film/om-dar-b-dar/,Om Dar-B-Dar,1988,movie,242618.0
/film/passage-du-desir-1988/,Passage du désir,1988,movie,500874.0
/film/perfect-strangers-1984/,Perfect Strangers,1984,movie,78711.0
/film/re-animator/,Re-Animator,1985,movie,1694.0
/film/sacre-coeur/,Sacré-Coeur,1983,movie,575201.0
/film/shit-saturday/,Shit Saturday,1988,movie,245793.0
/film/slumber-party-massacre-ii/,Slumber Party Massacre II,1987,movie,27764.0
/film/sol-y-sombra-1988/,Sol y sombra,1988,movie,474147.0
/film/son-of-the-white-mare/,Son of the White Mare,1981,movie,41077.0
/film/south-slope-what-love-tells-me/,South Slope: What Love Tells Me,1980,movie,658936.0
/film/the-cyclist/,The Cyclist,1989,movie,44072.0
/film/the-eye-above-the-well/,The Eye Above the Well,1988,movie,191060.0
/film/the-great-mouse-detective/,The Great Mouse Detective,1986,movie,9994.0
/film/the-herdsman/,The Herdsman,1982,movie,255973.0
/film/the-insomniac-on-the-bridge/,The Insomniac on the Bridge,1985,movie,316065.0
/film/the-khayal-saga/,The Khayal Saga,1989,movie,347634.0
/film/the-secret-of-nimh/,The Secret of NIMH,1982,movie,11704.0
/film/there-were-seven-simeons/,There Were Seven Simeons,1989,movie,503497.0
/film/tokyo-pop/,Tokyo Pop,1988,movie,186379
/film/unfinished-diary/,Unfinished Diary,1982,movie,284638.0
/film/when-father-was-away-on-business/,When Father Was Away on Business,1985,movie,21042.0
/film/yume-chiyo/,Yume-Chiyo,1985,movie,398585.0
/film/efpsychi/,Efpsychi,1983,movie,423743.0
/film/our-century/,Our Century,1983,movie,200140.0
/film/pale-rider/,Pale Rider,1985,movie,8879.0
/film/parting-glances/,Parting Glances,1986,movie,32446.0
/film/stage-fright-1987/,Stage Fright,1987,movie,20465.0
/film/the-black-tower/,The Black Tower,1987,movie,345408.0
/film/the-girl-who-leapt-through-time-1983/,The Girl Who Leapt Through Time,1983,movie,62385.0
/film/the-texas-chainsaw-massacre-2/,The Texas Chainsaw Massacre 2,1986,movie,16337.0
/film/walker/,Walker,1987,movie,28448.0
/film/round-midnight/,'Round Midnight,1986,movie,14670.0
/film/a-short-film-about-killing/,A Short Film About Killing,1988,movie,10754.0
/film/animacion-en-la-sala-de-espera/,Animación en la sala de espera,1981,movie,458494.0
/film/another-woman/,Another Woman,1988,movie,22478.0
/film/artificial-paradise-1986/,Artificial Paradise,1986,movie,382612.0
/film/assa/,Assa,1987,movie,47985.0
/film/babettes-feast/,Babette's Feast,1987,movie,11832.0
/film/barcelona-sur/,Barcelona sur,1981,movie,301845.0
/film/bertas-motives/,Berta's Motives,1984,movie,149149.0
/film/brain-damage/,Brain Damage,1988,movie,27814.0
/film/brick-by-brick/,Brick by Brick,1982,movie,420832.0
/film/cobra-1986/,Cobra,1986,movie,9874.0
/film/conan-the-barbarian/,Conan the Barbarian,1982,movie,9387.0
/film/course-completed/,Course Completed,1987,movie,202789.0
/film/daniel/,Daniel,1983,movie,55819.0
/film/danton-1983/,Danton,1983,movie,4202.0
/film/day-of-the-idiots/,Day of the Idiots,1981,movie,5728.0
/film/dont-cry-for-salim-the-lame/,Don't Cry for Salim the Lame,1989,movie,128677.0
/film/door-1988/,Door,1988,movie,405746.0
/film/effeuiller-lacanthe/,Effeuiller l'acanthe,1987,movie,575205.0
/film/engram/,Engram,1987,movie,328182.0
/film/esthappan/,Esthappan,1980,movie,257583.0
/film/first-blood/,First Blood,1982,movie,1368.0
/film/flying-images/,Flying Images,1989,movie,780535.0
/film/forest-of-bliss/,Forest of Bliss,1986,movie,84001.0
/film/good-riddance/,Good Riddance,1980,movie,100984.0
/film/gosenzo-sama-banbanzai/,Gosenzo-sama Banbanzai!,1989,tv,113157
/film/halloween-iii-season-of-the-witch/,Halloween III: Season of the Witch,1982,movie,10676.0
/film/hay-que-deshacer-la-casa/,Hay que deshacer la casa,1986,movie,189306.0
/film/heimat-1984/,Heimat,1984,tv,43059.0
/film/image-noise-osmins-windows/,Image Noise (Osmin's Windows),1984,movie,500867.0
/film/july/,July,1988,movie,256857.0
/film/last-romance/,Last Romance,1988,movie,255856.0
/film/letters-home/,Letters Home,1986,movie,385164.0
/film/lev-tolstoy/,Lev Tolstoy,1984,movie,148858.0
/film/lianna/,Lianna,1983,movie,78177.0
/film/lola-1981/,Lola,1981,movie,2264.0
/film/loulou/,Loulou,1980,movie,39415.0
/film/love-around-the-corner/,Love Around the Corner,1986,movie,240591.0
/film/mary-poppins-goodbye-1984/,"Mary Poppins, Goodbye",1984,tv,43182
/film/maternal-filigree/,Maternal Filigree,1980,movie,472438.0
/film/muscle/,Muscle,1989,movie,49593.0
/film/my-bodyguard/,My Bodyguard,1980,movie,21873.0
/film/my-twentieth-century/,My Twentieth Century,1989,movie,49978.0
/film/next-of-kin-1984/,Next of Kin,1984,movie,108241.0
/film/noisy-requiem/,Noisy Requiem,1988,movie,104201.0
/film/one-day-pina-asked/,One Day Pina Asked...,1983,movie,243379.0
/film/our-voice-of-earth-memory-and-future/,"Our Voice of Earth, Memory and Future",1982,movie,272685
/film/peggy-sue-got-married/,Peggy Sue Got Married,1986,movie,10013.0
/film/pelle-the-conqueror/,Pelle the Conqueror,1987,movie,11174.0
/film/planes-trains-and-automobiles/,"Planes, Trains and Automobiles",1987,movie,2609.0
/film/portrait-of-a-lazy-woman/,Portrait of a Lazy Woman,1986,movie,646171.0
/film/possibly-in-michigan/,Possibly in Michigan,1983,movie,332755.0
/film/quest-for-fire/,Quest for Fire,1981,movie,62204.0
/film/repentance/,Repentance,1984,movie,96920.0
/film/repo-man/,Repo Man,1984,movie,13820.0
/film/sequences/,Sequences...,1982,movie,114202.0
/film/smithereens/,Smithereens,1982,movie,94066.0
/film/smooth-talk/,Smooth Talk,1985,movie,33766.0
/film/sparsh/,Sparsh,1980,movie,173728.0
/film/station/,Station,1981,movie,115221.0
/film/stico/,Stico,1985,movie,205942.0
/film/street-of-crocodiles/,Street of Crocodiles,1986,movie,59357.0
/film/tales-from-the-gimli-hospital/,Tales from the Gimli Hospital,1988,movie,41967.0
/film/the-angel-1982/,The Angel,1982,movie,107391.0
/film/the-big-red-one/,The Big Red One,1980,movie,16121.0
/film/the-black-cannon-incident/,The Black Cannon Incident,1985,movie,176643.0
/film/the-decline-of-western-civilization/,The Decline of Western Civilization,1981,movie,21137.0
/film/the-empire-of-desire/,The Empire of Desire,1981,movie,163252.0
/film/the-fallen-world/,The Fallen World,1983,movie,424518.0
/film/the-fan-1981/,The Fan,1981,movie,74899.0
/film/the-house-by-the-cemetery/,The House by the Cemetery,1981,movie,28794.0
/film/the-king-and-the-mockingbird/,The King and the Mockingbird,1980,movie,22504.0
/film/the-last-of-england/,The Last of England,1987,movie,41970.0
/film/the-living-dead-girl/,The Living Dead Girl,1982,movie,77010.0
/film/the-minamata-mural/,The Minamata Mural,1981,movie,654295.0
/film/the-naked-gun-from-the-files-of-police-squad/,The Naked Gun: From the Files of Police Squad!,1988,movie,37136.0
/film/the-state-of-things/,The State of Things,1982,movie,30363.0
/film/the-store/,The Store,1983,movie,110777
/film/the-summer-of-miss-forbes/,The Summer of Miss Forbes,1989,movie,388276
/film/the-swing-1983/,The Swing,1983,movie,409487.0
/film/the-year-my-voice-broke/,The Year My Voice Broke,1987,movie,19958.0
/film/tightrope/,Tightrope,1984,movie,11707.0
/film/tobacco-embers/,Tobacco Embers,1982,movie,700606.0
/film/trading-places/,Trading Places,1983,movie,1621.0
/film/travelling-circus/,Travelling Circus,1988,movie,256052.0
/film/under-the-bridge/,Under the Bridge,1984,movie,131484.0
/film/wall-street/,Wall Street,1987,movie,10673.0
/film/water-and-power/,Water and Power,1989,movie,117565.0
/film/when-the-tenth-month-comes/,When the Tenth Month Comes,1984,movie,175966.0
/film/withnail-i/,Withnail & I,1987,movie,13446.0
/film/wuthering-heights-1985/,Wuthering Heights,1985,movie,145745.0
/film/a-terrible-vengeance/,A Terrible Vengeance,1987,movie,373039.0
/film/after-winter-comes-spring/,After Winter Comes Spring,1988,movie,245402.0
/film/alexander-the-great-1980/,Alexander the Great,1980,movie,111988.0
/film/an-autumns-tale/,An Autumn's Tale,1987,movie,64015.0
/film/anguish/,Anguish,1987,movie,42002.0
/film/barres/,Barres,1984,movie,148626.0
/film/caminito-al-cielo/,Caminito al cielo,1989,movie,615840.0
/film/camp-de-thiaroye/,Camp de Thiaroye,1988,movie,103203.0
/film/cerveza-bud/,Cerveza Bud,1981,movie,302379.0
/film/chronopolis/,Chronopolis,1982,movie,65504
/film/city-on-fire/,City on Fire,1987,movie,42120.0
/film/crossroads-1986/,Crossroads,1986,movie,15392.0
/film/dark-eyes/,Dark Eyes,1987,movie,44658.0
/film/dark-habits/,Dark Habits,1983,movie,8220
/film/dhrupad/,Dhrupad,1983,movie,136050.0
/film/escape-to-victory/,Escape to Victory,1981,movie,17360.0
/film/fiestas/,Fiestas,1988,movie,1081097.0
/film/ghost-1985/,Ghost,1985,movie,258570.0
/film/guilt-1988/,Guilt,1988,movie,434023.0
/film/hatsu-yume-first-dream/,Hatsu Yume (First Dream),1981,movie,186392.0
/film/heartbreakers-1984/,Heartbreakers,1984,movie,91556.0
/film/high-hopes/,High Hopes,1988,movie,47870.0
/film/him-and-me/,Him and Me,1982,movie,157042
/film/hollywood-shuffle/,Hollywood Shuffle,1987,movie,34101
/film/housekeeping/,Housekeeping,1987,movie,65501.0
/film/i-are-you-you-am-me/,"I Are You, You Am Me",1982,movie,129689.0
/film/indiana-jones-and-the-temple-of-doom/,Indiana Jones and the Temple of Doom,1984,movie,87.0
/film/insignificance/,Insignificance,1985,movie,42035.0
/film/into-the-night/,Into the Night,1985,movie,11338.0
/film/jigsaw-1980/,Jigsaw,1980,movie,1436889.0
/film/kamikaze-hearts/,Kamikaze Hearts,1986,movie,215539.0
/film/lady-of-the-camelias/,Lady of the Camelias,1981,movie,67539.0
/film/leningrad-cowboys-go-america/,Leningrad Cowboys Go America,1989,movie,11475.0
/film/lethal-weapon/,Lethal Weapon,1987,movie,941.0
/film/living-dangerously-1987/,Living Dangerously,1987,movie,312030.0
/film/lola-1989/,Lola,1989,movie,145854.0
/film/lonely-heart-1985/,Lonely Heart,1985,movie,261525.0
/film/madrid-1987-1/,Madrid,1987,movie,260803.0
/film/manhattan-baby/,Manhattan Baby,1982,movie,30875.0
/film/film:253238/,Maria,1988,movie,326038.0
/film/merry-go-round-1980/,Merry-Go-Round,1980,movie,162514.0
/film/moors-and-christians/,Moors and Christians,1987,movie,116314.0
/film/muddy-river/,Muddy River,1981,movie,125257.0
/film/night-music/,Night Music,1986,movie,126197.0
/film/nightshift-1981/,Nightshift,1981,movie,325956.0
/film/nineteen-eighty-four-1984/,Nineteen Eighty-Four,1984,movie,9314.0
/film/notre-dame-de-la-croisette/,Notre Dame de la Croisette,1981,movie,456033.0
/film/oriana/,Oriana,1985,movie,96419.0
/film/performance-san-pablo-san-martin/,Performance San Pablo-San Martin,1986,movie,1089836.0
/film/polly-perverse-strikes-again/,Polly Perverse Strikes Again!,1986,movie,224090.0
/film/predator/,Predator,1987,movie,106.0
/film/prometheus-garden/,Prometheus' Garden,1987,movie,69025.0
/film/red-sonja/,Red Sonja,1985,movie,9626.0
/film/rio-babilonia/,Rio Babilonia,1982,movie,152242.0
/film/risky-business/,Risky Business,1983,movie,9346.0
/film/rocky-iv/,Rocky IV,1985,movie,1374
/film/rue-fontaine/,Rue Fontaine,1984,movie,261921.0
/film/scanners/,Scanners,1981,movie,9538.0
/film/selva-a-portrait-of-parvaneh-navai/,Selva. A Portrait of Parvaneh Navaï,1982,movie,263277.0
/film/september/,September,1987,movie,22477.0
/film/sleepwalk/,Sleepwalk,1986,movie,97640.0
/film/something-wicked-this-way-comes/,Something Wicked This Way Comes,1983,movie,24808.0
/film/southern-comfort/,Southern Comfort,1981,movie,12528.0
/film/splices-for-sharits/,Splices for Sharits,1980,movie,417077.0
/film/streets-of-fire/,Streets of Fire,1984,movie,14746.0
/film/sweet-love-remembered/,Sweet Love Remembered,1980,movie,437602.0
/film/terminals/,Terminals,1986,movie,473586.0
/film/the-abyss/,The Abyss,1989,movie,2756.0
/film/the-atomic-cafe/,The Atomic Cafe,1982,movie,26851.0
/film/the-big-heat-1988/,The Big Heat,1988,movie,104259.0
/film/the-black-dog/,The Black Dog,1987,movie,362786.0
/film/the-blues-brothers/,The Blues Brothers,1980,movie,525.0
/film/the-cannibals/,The Cannibals,1988,movie,198450.0
/film/the-color-of-money/,The Color of Money,1986,movie,11873.0
/film/the-discarnates/,The Discarnates,1988,movie,129096.0
/film/the-flavor-of-corn/,The Flavor of Corn,1989,movie,178195.0
/film/the-funhouse/,The Funhouse,1981,movie,13555.0
/film/the-hitcher/,The Hitcher,1986,movie,9542.0
/film/the-howling/,The Howling,1981,movie,11298.0
/film/the-mark-of-lilith/,The Mark of Lilith,1986,movie,419776.0
/film/the-mysterious-castle-in-the-carpathians/,The Mysterious Castle in the Carpathians,1981,movie,54755.0
/film/the-realm-of-fortune/,The Realm of Fortune,1986,movie,268641.0
/film/the-seats-of-the-alcazar/,The Seats of the Alcazar,1989,movie,181123
/film/the-secret-garden-1988/,The Secret Garden,1988,movie,347734.0
/film/the-slumber-party-massacre/,The Slumber Party Massacre,1982,movie,27475.0
/film/the-song-of-stockholm/,The Song of Stockholm,1981,movie,492864.0
/film/the-story-of-woo-viet/,The Story of Woo Viet,1981,movie,256071.0
/film/the-war-of-the-worlds-next-century/,The War of the Worlds: Next Century,1981,movie,185354.0
/film/the-way-south/,The Way South,1981,movie,269963.0
/film/the-zerda-or-the-songs-of-forgetting/,The Zerda or the Songs of Forgetting,1983,movie,273852.0
/film/tokyo-melody-a-film-about-ryuichi-sakamoto/,Tokyo Melody: A Film About Ryuichi Sakamoto,1985,movie,400033.0
/film/top-gun/,Top Gun,1986,movie,744.0
/film/toscas-kiss/,Tosca's Kiss,1984,movie,217778.0
/film/tron/,Tron,1982,movie,97.0
/film/turumba/,Turumba,1981,movie,149938.0
/film/vincent/,Vincent,1982,movie,32085.0
/film/voyage-to-cythera/,Voyage to Cythera,1984,movie,47792.0
/film/wall-1987/,Wall,1987,movie,283871.0
/film/when-the-wind-blows/,When the Wind Blows,1986,movie,10857.0
/film/yokohama-bj-blues/,Yokohama BJ Blues,1981,movie,318955.0
