Votos;url_peli;Id_peli;Titulo;Popularidad;Rating;Fecha;Duracion;Pais;Idioma;Presupuesto;Ganancia;Generos;Director;Genero_dir;Casting;Guion;Montaje;DOP;Resumen
59;/film/portrait-of-a-lady-on-fire/;531428.0;Portrait of a Lady on Fire;29.523;8.161;2019-06-17;120.0;FR;fr;5740000.0;9923127.0;['Drama', 'Romance'];['Céline Sciamma'];[1];['Noémie Merlant', 'Adèle Haenel', 'Luàna Bajrami', 'Valeria Golino', 'Christel Baras', 'Armande Boulanger', 'Guy Delamarche', 'Clément Bouyssou', 'Michèle Clément', 'Cécile Morel'];['Céline Sciamma'];['Julien Lacheray'];['Claire Mathon'];On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.
52;/film/a-womans-revenge-2012/;89451.0;A Woman's Revenge;1.897;6.0;2012-03-29;100.0;PT;pt;0.0;0.0;['Drama'];['Rita Azevedo Gomes'];[1];['Rita Durão', 'Isabel Ruth', 'João Pedro Bénard', 'Francisco Nascimento', 'Hugo Tourita', 'Fernando Rodrigues', 'Maria Carré', 'Duarte Martins', 'Manuel Mozos', 'André Gomes', 'João Reis', 'Susana Moody', 'António Azevedo Gomes', 'Anna Leppänen', 'Mário Barroso', 'Branko Neškov'];['Rita Azevedo Gomes'];['Patrícia Saramago'];['Acácio de Almeida'];Roberto is one of those men to whom simulation has become the greatest art. He is an unmoved, inscrutable, mysterious man. But the truth is that Robert feels an intimate, deep tedium. The boredom of those who have already exhausted all the pleasures of life. The only thing still surprising him is the fact that nothing surprises him anymore. One evening he has an overwhelming encounter with a woman. For his own bewilderment, he discovers the sublime horrors in which the woman has sank.
52;/film/the-wind-rises/;149870.0;The Wind Rises;36.999;7.785;2013-07-20;126.0;JP;ja;30000000.0;117932401.0;['Drama', 'Animation', 'War'];['Hayao Miyazaki'];[2];['Hideaki Anno', 'Hidetoshi Nishijima', 'Miori Takimoto', 'Masahiko Nishimura', 'Stephen Alpert', 'Mansai Nomura', 'Jun Kunimura', 'Mirai Shida', 'Shinobu Otake', 'Morio Kazama', 'Keiko Takeshita', 'Sascha', 'Kaichi Kaburagi', 'Maki Shinta'];['Hayao Miyazaki'];['Takeshi Seyama'];['Atsushi Okui'];A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.
51;/film/happy-as-lazzaro/;481432.0;Happy as Lazzaro;15.809;7.385;2018-05-31;128.0;IT;it;0.0;0.0;['Drama', 'Fantasy'];['Alice Rohrwacher'];[1];['Adriano Tardiolo', 'Agnese Graziani', 'Luca Chikovani', 'Alba Rohrwacher', 'Sergi López', 'Tommaso Ragno', 'Natalino Balasso', 'Nicoletta Braschi', 'Carlo Massimino', 'Daria Pascal Attolini', 'Maddalena Baiocco', 'Giulia Caccavello', 'Annunziata Capretto', 'Alessandro Genovesi', 'Davide Denci', 'Edoardo Montalto', 'Leonardo Nigro', 'Gala Othero Winter', 'Iris Pulvano', 'Ettore Scarpa', 'Pasqualina Scuncia', 'Carlo Tarmati', 'Pascal Tréguy', 'Daria Deflorian', 'Elisabetta Rocchetti', 'Luciano Vergaro', 'Annibale De Luca', 'Giuseppe Corsini', 'Marcello Duranti', 'Marco Donno', 'Nicola Sorci', 'Sofia Stangherlin', 'Silvia Lucarini', 'Cinzia de Luca', 'Lucia Centoscudi', 'Anita Crucitti', 'David Bennent', 'Antonio Salines'];[];['Nelly Quettier'];['Hélène Louvart'];Purehearted teen Lazzaro is content living as a sharecropper in rural Italy, but an unlikely friendship with the marquise’s son will change his world.
49;/film/spring-breakers/;122081.0;Spring Breakers;18.613;5.222;2013-01-24;94.0;US;en;5000000.0;31700000.0;['Drama', 'Crime'];['Harmony Korine'];[2];['James Franco', 'Selena Gomez', 'Vanessa Hudgens', 'Ashley Benson', 'Rachel Korine', 'Gucci Mane', 'Heather Morris', 'Ash Lendzion', 'Sidney Sewell', 'Thurman Sewell', 'Emma Holzer', 'Lee Irby', 'Jeffrey Leonard Jarrett', 'Russell Stuart', 'Josh Randall', 'Travis Duncan', 'John McClain', 'Paige Anderson', 'Rebecca Kauffman', 'Tony Robinette', 'Megan Russell', 'Kathryn Trail', 'Ken Anthony II', 'Karleigh Chase', 'Vivian Fleming-Alvarez', 'Tom Franco', 'Mattox Gardner', 'Rod Grant', 'Anthony J. James', 'Dave Kramer', 'Erik Anthony Russo', 'Dayton Sinkia', 'Lauren Vera', 'Benjamin Weaver', 'Nicole Paris Williams'];[];['Douglas Crise'];['Benoît Debie'];After four college girls rob a restaurant to fund their spring break in Florida, they get entangled with a weird dude with his own criminal agenda.
48;/film/goodbye-to-language/;114982.0;Goodbye to Language;8.548;6.0;2014-08-15;70.0;FR;fr;0.0;0.0;['Drama'];['Jean-Luc Godard'];[2];['Jessica Erickson', 'Héloïse Godet', 'Zoé Bruneau', 'Kamel Abdeli', 'Richard Chevallier', 'Alexandre Païta', 'Christian Gregori', 'Marie Ruchat', 'Jeremy Zampatti', 'Jean-Luc Godard'];[];[];['Fabrice Aragno'];A silent, surreal parallel between a couple and a dog.
48;/film/mommy-2014/;265177.0;Mommy;12.371;8.248;2014-09-19;138.0;CA;fr;4900000.0;3494070.0;['Drama'];['Xavier Dolan'];[2];['Anne Dorval', 'Antoine Olivier Pilon', 'Suzanne Clément', 'Alexandre Goyette', 'Michèle Lituac', 'Viviane Pacal', 'Natalie Hamel-Roy', 'Isabelle Nélisse', 'Patrick Huard', 'Ted Pluviose', 'Pierre-Yves Cardinal', 'Reda Guerinik', 'Justin Laramée', 'Sabrina Bisson', 'Huguette Gervais', 'Vincent Fafard', 'Jean-Philippe Baril-Guérard', 'Dominic Desnoyers', 'Guenièvre Sandré', 'Isabeau Blanche', 'Catherine Brunet', 'Johanne Garneau', 'Michael Rudder', 'Robin-Joël Cool', 'Guillaume Laurin', 'Mathieu Dufresne', 'Stéphane Julien', 'Julie De Lafrenière', 'Sylvie Lemay', 'Danielle Lepine', 'Jeanne Roux-Coté', 'Rosalie Fortier', 'Steven Chevrin', 'Pierre-François Bouffard', 'Courtnee Rasmussen'];[];['Xavier Dolan'];['André Turpin'];A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.
47;/film/le-havre/;73532.0;Le Havre;7.695;6.96;2011-09-08;94.0;FR;fr;3850000.0;4230854.0;['Drama', 'Comedy'];['Aki Kaurismäki'];[2];"['André Wilms', 'Kati Outinen', 'Jean-Pierre Darroussin', 'Blondin Miguel', 'Elina Salo', 'Evelyne Didi', 'Quoc Dung Nguyen', 'Laïka', 'François Monnié', 'Roberto Piazza', 'Pierre Étaix', 'Jean-Pierre Léaud', 'Vincent Lebodo', ""Umban U'kset"", 'Patrick Bonnel', 'Ilkka Koivula', 'Myriam ""Mimie"" Piazza', 'Luce Vigo', 'Valérie Caron', 'Jérôme Boyer', 'Jean-Luc Guion-Firmin', 'Pierre Morineau', 'Johann Rioux', 'Julien Flematti', 'Éric Duteil', 'Corinne Belet', 'Dominique Lepagne', 'Anne Lizy', 'Pierre Richards', 'Loïc Jamet', 'Nico Garotin', 'Bertrand Couloume', 'Nicolas Noël', 'Gilles Mallet', 'Gilles Adam', 'Patrick Leboucher', 'Michel Lacaille', 'Stéphane Livonnen', 'Arnaud Clément', 'Dominique Comont', 'Alain Guillot', 'Philippe Hubschwerlin', 'Franck Durand', 'Christian Amyard', 'Rudy Amyard', 'Brice Augé', 'Lucas Loubaresse', 'Ireneusz (Irek) Spiewak', 'Gilles Charmant', 'Mary Berkelmans', 'Seluna Lemercier', 'Fanette Martinie', 'Rémi Pradinas', 'Stéphane Parthenay', 'Alain Chapelain', 'Rachid Bessal', 'Oumar Ly', 'Emmanuel Ingweiller', 'Matthieu Hébert', 'Frank Atinault', 'Dominique Mare', 'Brice Niel', 'Alban Rutten', 'Franck Rutten']";[];['Timo Linnasalo'];['Timo Salminen'];Marcel Marx, a former bohemian and struggling author, has given up his literary ambitions and relocated to the port city Le Havre. He leads a simple life based around his wife Arletty, his favourite bar and his not too profitable profession as a shoeshiner. As Arletty suddenly becomes seriously ill, Marcel's path crosses with an underage illegal immigrant from Africa, who needs Marcel's help to hide from the police.
47;/film/la-flor/;423778.0;La Flor;2.518;7.3;2019-03-06;803.0;AR;es;0.0;0.0;['Drama', 'Fantasy', 'Thriller'];['Mariano Llinás'];[2];['Elisa Carricajo', 'Valeria Correa', 'Pilar Gamboa', 'Laura Paredes', 'Esteban Lamothe', 'Santiago Gobernori', 'Agustín Mendilaharzu', 'Mariano Llinás', 'Romina Paula', 'Agustina Muñoz', 'María Villar', 'Alberto Suárez', 'Luciana Acuña', 'Paula Acuña', 'Juan Barberini', 'William Prociuk', 'Rafael Spregelburd', 'Pablo Seijo', 'Marcelo Pozzi', 'Walter Jakob', 'Horacio Marassi', 'Federico Buso', 'Paola Michaels', 'Héctor Díaz', 'Germán de Silva', 'Ezequiel Rodríguez', 'Agustín Gagliardi'];['Mariano Llinás'];['Alejo Moguillansky', 'Agustín Rolandelli'];['Agustín Mendilaharzu'];An enormous effort of narrative complexity made up of six independent, successive stories, connected by the same four actresses living very different experiences in very different universes…
46;/film/vitalina-varela/;468592.0;Vitalina Varela;4.899;6.9;2019-10-07;124.0;PT;pt;0.0;0.0;['Drama'];['Pedro Costa'];[2];['Vitalina Varela', 'Ventura', 'Lina Varela', 'Manuel Tavares Almeida', 'Francisco dos Santos Brito', 'Imídio Monteiro', 'Marina Alves Domingues', 'João Baptista Fortes', 'Nilsa Fortes', 'Lisa Lopi', 'Benvinda Mendes', 'Emídio Landim Monteiro', 'João Raimundo Monteiro', 'Bruno Brito Varela'];['Pedro Costa', 'Vitalina Varela'];['João Dias', 'Vítor Carvalho'];['Leonardo Simões'];A Cape Verdean woman navigates her way through Lisbon, following the scanty physical traces her deceased husband left behind and discovering his secret, illicit life.
46;/film/the-image-book/;414030.0;The Image Book;8.988;6.321;2018-10-11;88.0;FR;fr;0.0;0.0;['Drama', 'Documentary'];['Jean-Luc Godard'];[2];['Jean-Luc Godard', 'Anne-Marie Miéville', 'Jean-Pierre Gos', 'Buster Keaton', 'Jean Gabin', 'Douglas Fairbanks', 'Jean Marais', 'Jean Cocteau', 'Wallace Beery', 'Jules Berry', 'Eddie Constantine', 'Roberto Cobo', 'Danielle Darrieux', 'Josette Day', 'Jacques Perconte', 'Gaby Bruyère', 'Jean Galland', 'Dimitri Basil'];[];['Jean-Luc Godard', 'Fabrice Aragno', 'Jean-Paul Battaggia', 'Nicole Brenez'];[];In Le Livre d’Image, Jean-Luc Godard recycles existing images (films, documentaries, paintings, television archives, etc.), quotes excerpts from books, uses fragments of music. The driving force is poetic rhyme, the association or opposition of ideas, the aesthetic spark through editing, the keystone. The author performs the work of a sculptor. The hand, for this, is essential. He praises it at the start. “There are the five fingers. The five senses. The five parts of the world (…). The true condition of man is to think with his hands. Jean-Luc Godard composes a dazzling syncopation of sequences, the surge of which evokes the violence of the flows of our contemporary screens, taken to a level of incandescence rarely achieved. Crowned at Cannes, the last Godard is a shock film, with twilight beauty.
45;/film/pain-and-glory/;519010.0;Pain and Glory;17.898;7.415;2019-03-22;114.0;ES;es;10769016.0;37359689.0;['Drama'];['Pedro Almodóvar'];[2];['Antonio Banderas', 'Asier Etxeandia', 'Leonardo Sbaraglia', 'Nora Navas', 'Julieta Serrano', 'Penélope Cruz', 'César Vicente', 'Asier Flores', 'Cecilia Roth', 'Susi Sánchez', 'Raúl Arévalo', 'Pedro Casablanc', 'Julián López', 'Eva Martín', 'Sara Sierra', 'Constancia Céspedes', 'Rosalía', 'Marisol Muriel', 'Paqui Horcajo', 'Alba Gómez', 'Xavi Sáez', 'Aline Casagrande', 'Luis Calero', 'Virgil-Henry Mathet', 'Chimezie Eke', 'Esperanza Guardado', 'Agustín Almodóvar', 'Miguel Rivera', 'Eneko Galende', 'Fernando Iglesias', 'Esther García'];['Pedro Almodóvar'];['Teresa Font'];['José Luis Alcaine'];Salvador Mallo, a filmmaker in the twilight of his career, remembers his life: his mother, his lovers, the actors he worked with. The sixties in a small village in Valencia, the eighties in Madrid, the present, when he feels an immeasurable emptiness, facing his mortality, the incapability of continuing filming, the impossibility of separating creation from his own life. The need of narrating his past can be his salvation.
45;/film/passion-2012/;109099.0;Passion;14.822;5.2;2012-09-07;100.0;DE;en;20000000.0;713616.0;['Thriller', 'Drama', 'Crime', 'Mystery'];['Brian De Palma'];[2];['Rachel McAdams', 'Noomi Rapace', 'Karoline Herfurth', 'Paul Anderson', 'Dominic Raacke', 'Rainer Bock', 'Benjamin Sadler', 'Michael Rotschopf', 'Max Urlacher', 'Jörg Pintsch', 'Trystan Pütter', 'Patrick Heyn', 'Carlos Castro', 'Melissa Holroyd', 'Ian T. Dickinson', 'Frank Witter', 'Leila Rozario', 'Alexander Yassin', 'Gernot Kunert', 'Katrin Pollitt', 'Polina Semionova'];['Brian De Palma'];['François Gédigier'];['José Luis Alcaine'];The rivalry between the manipulative boss of an advertising agency and her talented protégée escalates from stealing credit to public humiliation to murder.
44;/film/paterson/;370755.0;Paterson;14.879;7.102;2016-11-17;118.0;US;en;5000000.0;2152738.0;['Drama', 'Romance', 'Comedy'];['Jim Jarmusch'];[2];['Adam Driver', 'Golshifteh Farahani', 'Barry Shabaka Henley', 'Method Man', 'Chasten Harmon', 'William Jackson Harper', 'Masatoshi Nagase', 'Nellie', 'Rizwan Manji', 'Dominic Liriano', 'Jaden Michael', 'Trevor Parham', 'Troy T. Parham', 'Brian McCarthy', 'Frank Harts', 'Luis Da Silva Jr.', 'Kacey Cockett', 'Kara Hayward', 'Jared Gilman', 'Sterling Jerins', 'Johnnie Mae', 'Helen-Jean Arthur', 'Joan Kendall', 'Owen Asztalos', 'Jorge Vega', 'Sophia Muller'];[];['Affonso Gonçalves'];['Frederick Elmes'];A week in the life of Paterson, a poet bus driver, and his wife Laura, a very creative artist, who live in Paterson, New Jersey, hometown of many famous poets and artists.
42;/film/lover-for-a-day/;434131.0;Lover for a Day;6.881;6.2;2017-05-31;76.0;FR;fr;0.0;23692.0;['Drama', 'Romance'];['Philippe Garrel'];[2];['Éric Caravaca', 'Esther Garrel', 'Louise Chevillotte', 'Laëtitia Spigarelli', 'Nicolas Bridet', 'Paul Toucang', 'Félix Kysyl', 'Michel Charrel', 'Marie Sergeant', 'Raphaël Naasz', 'Justine Bachelet', 'Christian Bouillette', 'Manon Chircen', 'Maïa Foucault', 'Louise Guillaume', 'Morgane Real', 'Jean Chevalier', 'Julien Frison', 'Roman Jean-Elie', 'Selim Zahrani', 'Gabriel Acremant', 'Sonia Floire', 'Pia Lagrange', 'Sofia Teillet', 'Antoine Cordier', 'Suzanne De Baecque', 'Zoé Fauconnet', 'Lucie Gallo', 'Lucie Grunstein', 'Loulou Hanssen', 'Hugues Jourdain', 'Sofian Khammes', 'Caroline Marcos', 'Martin Nikonoff'];['Jean-Claude Carrière', 'Arlette Langmann', 'Philippe Garrel', 'Caroline Deruas'];['François Gédigier'];['Renato Berta'];After a bad breakup, a college-aged Parisian moves into her father's flat only to discover that he is living with his new girlfriend - a young woman her age.
42;/film/certified-copy/;48303.0;Certified Copy;11.694;6.952;2010-05-18;106.0;FR;fr;7000000.0;7736632.0;['Drama', 'Romance'];['Abbas Kiarostami'];[2];['Juliette Binoche', 'William Shimell', 'Jean-Claude Carrière', 'Agathe Natanson', 'Gianna Giachetti', 'Adrian Moore', 'Angelo Barbagallo', 'Andrea Laurenzi', 'Filippo Trojano', 'Manuela Balsinelli'];['Caroline Eliacheff', 'Abbas Kiarostami'];['Bahman Kiarostami'];['Luca Bigazzi'];In Tuscany to promote his latest book, a middle-aged English writer meets a French woman who leads him to the village of Lucignano.
