Title,Year,Review
The Battle of Chile: Part II,1976,"12 puntos con 5 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/bracero/list/tftlatam/detail'>bracero</a> <br> 3 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a> <br> 2 puntos: <a href='https://letterboxd.com/jjm_24/list/tftlatam/detail'>jjm_24</a>, <a href='https://letterboxd.com/heelena9/list/tft-cine-latinoamericano/detail'>heelena9</a> <br> 1 puntos: <a href='https://letterboxd.com/will_llermo/list/tftlatinoamerica/detail'>will_llermo</a>"
Memoria,2021,"12 puntos con 4 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/hugoromero/list/tft-latinoamerica/detail'>hugoromero</a>, <a href='https://letterboxd.com/borinot/list/tftlatam/detail'>borinot</a> <br> 3 puntos: <a href='https://letterboxd.com/jarsito/list/tft-latinoamerica/detail'>jarsito</a> <br> 1 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a>"
The Other,1946,12 puntos con 4 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a> <br> 4 puntos: <a href='https://letterboxd.com/aixa72/list/tftlatam/detail'>aixa72</a> <br> 2 puntos: <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a> <br> 1 puntos: <a href='https://letterboxd.com/fleming22/list/tftlatam/detail'>fleming22</a>
¡Qué Viva México!,1979,"12 puntos con 4 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/diogoserafim/list/tft-latam/detail'>diogoserafim</a>, <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a> <br> 3 puntos: <a href='https://letterboxd.com/lobo_lopez/list/tftlatinoamerica/detail'>lobo_lopez</a> <br> 1 puntos: <a href='https://letterboxd.com/eljpax/list/tft-latam-1/detail'>eljpax</a>"
Anhell69,2022,"12 puntos con 3 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/jorgemz/list/tft-latam/detail'>jorgemz</a>, <a href='https://letterboxd.com/pele_alvaro/list/tft-latam/detail'>pele_alvaro</a> <br> 2 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>"
El Topo,1970,12 puntos con 3 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/fabiovg/list/tftlatam/detail'>fabiovg</a> <br> 4 puntos: <a href='https://letterboxd.com/borinot/list/tftlatam/detail'>borinot</a> <br> 3 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a>
The Holy Mountain,1973,12 puntos con 3 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/fabiovg/list/tftlatam/detail'>fabiovg</a> <br> 4 puntos: <a href='https://letterboxd.com/fleming22/list/tftlatam/detail'>fleming22</a> <br> 3 puntos: <a href='https://letterboxd.com/filmandera/list/tftlatam/detail'>filmandera</a>
The Net,1953,12 puntos con 3 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/aixa72/list/tftlatam/detail'>aixa72</a> <br> 4 puntos: <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a> <br> 2 puntos: <a href='https://letterboxd.com/fleming22/list/tftlatam/detail'>fleming22</a>
The Vampires of Poverty,1977,"11 puntos con 6 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/pele_alvaro/list/tft-latam/detail'>pele_alvaro</a> <br> 3 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a> <br> 1 puntos: <a href='https://letterboxd.com/paloma55/list/tft-latinoamerica/detail'>paloma55</a>, <a href='https://letterboxd.com/marialebernedo/list/tftlatam-top-filmtuiter-latinoamerica/detail'>marialebernedo</a>, <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>, <a href='https://letterboxd.com/juanky97/list/tft-latam/detail'>juanky97</a>"
Victims of Sin,1951,11 puntos con 4 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/gorkalonso1/list/mi-top-25-tftlatam/detail'>gorkalonso1</a> <br> 3 puntos: <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a> <br> 2 puntos: <a href='https://letterboxd.com/borinot/list/tftlatam/detail'>borinot</a> <br> 1 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a>
The Beginning and the End,1993,11 puntos con 3 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a> <br> 4 puntos: <a href='https://letterboxd.com/a_de_la_hoz/list/tftlatinoamerica/detail'>a_de_la_hoz</a> <br> 2 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tftlatam/detail'>mabusecaligari</a>
Habeas Corpus,1986,11 puntos con 2 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a> <br> 5 puntos: <a href='https://letterboxd.com/fleming22/list/tftlatam/detail'>fleming22</a>
The South,1988,"10 puntos con 5 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/mann_ohne_namen/list/tftlatam/detail'>mann_ohne_namen</a> <br> 2 puntos: <a href='https://letterboxd.com/fabiovg/list/tftlatam/detail'>fabiovg</a> <br> 1 puntos: <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a>, <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a>, <a href='https://letterboxd.com/ninotchka/list/tftlatam/detail'>ninotchka</a>"
Spelling Love,1984,10 puntos con 4 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/ninotchka/list/tftlatam/detail'>ninotchka</a> <br> 3 puntos: <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a> <br> 2 puntos: <a href='https://letterboxd.com/explodingboy/list/tftlatam/detail'>explodingboy</a> <br> 1 puntos: <a href='https://letterboxd.com/jjm_24/list/tftlatam/detail'>jjm_24</a>
The Passion of Berenice,1976,"10 puntos con 4 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/explodingboy/list/tftlatam/detail'>explodingboy</a>, <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a> <br> 1 puntos: <a href='https://letterboxd.com/paloma55/list/tft-latinoamerica/detail'>paloma55</a>, <a href='https://letterboxd.com/gorkalonso1/list/mi-top-25-tftlatam/detail'>gorkalonso1</a>"
The Red Light Bandit,1968,"10 puntos con 4 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/will_llermo/list/tftlatinoamerica/detail'>will_llermo</a> <br> 2 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tftlatam/detail'>mabusecaligari</a>, <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a>, <a href='https://letterboxd.com/migblah/list/tft-latinoamerica/detail'>migblah</a>"
Time to Die,1966,"10 puntos con 4 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tftlatam/detail'>mabusecaligari</a> <br> 2 puntos: <a href='https://letterboxd.com/gorkalonso1/list/mi-top-25-tftlatam/detail'>gorkalonso1</a>, <a href='https://letterboxd.com/mann_ohne_namen/list/tftlatam/detail'>mann_ohne_namen</a>, <a href='https://letterboxd.com/vareludo/list/tftlatam/detail'>vareludo</a>"
Calle Santa Fe,2007,"10 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/paloma55/list/tft-latinoamerica/detail'>paloma55</a> <br> 3 puntos: <a href='https://letterboxd.com/marioiglesias/list/tftlatam/detail'>marioiglesias</a>, <a href='https://letterboxd.com/pauixitador/list/tftlatinoamerica/detail'>pauixitador</a>"
"No Way, Spider",1970,10 puntos con 3 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/diogoserafim/list/tft-latam/detail'>diogoserafim</a> <br> 3 puntos: <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a> <br> 1 puntos: <a href='https://letterboxd.com/ninotchka/list/tftlatam/detail'>ninotchka</a>
Anacrusa,1979,"10 puntos con 2 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>, <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>"
Güeros,2014,10 puntos con 2 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/jarsito/list/tft-latinoamerica/detail'>jarsito</a> <br> 4 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a>
Boy & the World,2013,"9 puntos con 4 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a> <br> 2 puntos: <a href='https://letterboxd.com/bergmantonioni/list/tftlatam/detail'>bergmantonioni</a>, <a href='https://letterboxd.com/jarsito/list/tft-latinoamerica/detail'>jarsito</a>, <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a>"
Deep Crimson,1996,"9 puntos con 4 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/a_de_la_hoz/list/tftlatinoamerica/detail'>a_de_la_hoz</a> <br> 3 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a> <br> 1 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a>, <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a>"
Never Open That Door,1952,"9 puntos con 4 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/lobo_lopez/list/tftlatinoamerica/detail'>lobo_lopez</a> <br> 3 puntos: <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a> <br> 1 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a>, <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a>"
Brief Heaven,1969,"9 puntos con 3 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/synthemesco/list/tft-latinoamerica/detail'>synthemesco</a> <br> 2 puntos: <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a>, <a href='https://letterboxd.com/ninotchka/list/tftlatam/detail'>ninotchka</a>"
Dreams of Ice,1994,9 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/albertomilano/list/tft-latinoamerica/detail'>albertomilano</a> <br> 3 puntos: <a href='https://letterboxd.com/jjm_24/list/tftlatam/detail'>jjm_24</a> <br> 2 puntos: <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a>
In the Palm of Your Hand,1951,9 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/luisru/list/tft-latam/detail'>luisru</a> <br> 3 puntos: <a href='https://letterboxd.com/mann_ohne_namen/list/tftlatam/detail'>mann_ohne_namen</a> <br> 2 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>
Post Tenebras Lux,2012,"9 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a>, <a href='https://letterboxd.com/fabiovg/list/tftlatam/detail'>fabiovg</a> <br> 1 puntos: <a href='https://letterboxd.com/bracero/list/tftlatam/detail'>bracero</a>"
Women Who Work,1938,9 puntos con 3 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/aixa72/list/tftlatam/detail'>aixa72</a> <br> 3 puntos: <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a> <br> 1 puntos: <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a>
Zama,2017,"9 puntos con 3 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/hugoromero/list/tft-latinoamerica/detail'>hugoromero</a> <br> 2 puntos: <a href='https://letterboxd.com/luisru/list/tft-latam/detail'>luisru</a>, <a href='https://letterboxd.com/juanky97/list/tft-latam/detail'>juanky97</a>"
Japón,2002,9 puntos con 2 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a> <br> 4 puntos: <a href='https://letterboxd.com/borinot/list/tftlatam/detail'>borinot</a>
Litoral,2008,9 puntos con 2 menciones. Elegida por:<p>6 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a> <br> 3 puntos: <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a>
Little White Dove,1992,9 puntos con 2 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/jasikedevicius/list/tftlatam/detail'>jasikedevicius</a> <br> 4 puntos: <a href='https://letterboxd.com/paula_arantzazu/list/tftlatam/detail'>paula_arantzazu</a>
Mexican Bus Ride,1952,9 puntos con 2 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a> <br> 4 puntos: <a href='https://letterboxd.com/diogoserafim/list/tft-latam/detail'>diogoserafim</a>
Crosses Over the Wasteland,1967,"8 puntos con 5 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a> <br> 2 puntos: <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a> <br> 1 puntos: <a href='https://letterboxd.com/mann_ohne_namen/list/tftlatam/detail'>mann_ohne_namen</a>, <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a>, <a href='https://letterboxd.com/ninotchka/list/tftlatam/detail'>ninotchka</a>"
The Delinquents,2023,"8 puntos con 5 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/bergmantonioni/list/tftlatam/detail'>bergmantonioni</a> <br> 2 puntos: <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a> <br> 1 puntos: <a href='https://letterboxd.com/vareludo/list/tftlatam/detail'>vareludo</a>, <a href='https://letterboxd.com/albertomilano/list/tft-latinoamerica/detail'>albertomilano</a>, <a href='https://letterboxd.com/juanky97/list/tft-latam/detail'>juanky97</a>"
Altiplano,2018,"8 puntos con 4 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/synthemesco/list/tft-latinoamerica/detail'>synthemesco</a> <br> 2 puntos: <a href='https://letterboxd.com/juanky97/list/tft-latam/detail'>juanky97</a> <br> 1 puntos: <a href='https://letterboxd.com/vareludo/list/tftlatam/detail'>vareludo</a>, <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a>"
Blood of the Condor,1969,"8 puntos con 4 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tftlatam/detail'>mabusecaligari</a> <br> 1 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a>, <a href='https://letterboxd.com/alonsodvt/list/topfilmtuiter-latinoamerica-tftlatam/detail'>alonsodvt</a>, <a href='https://letterboxd.com/jal90/list/tftlatam-1/detail'>jal90</a>"
Rough Gang,1933,"8 puntos con 4 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/migblah/list/tft-latinoamerica/detail'>migblah</a> <br> 2 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tftlatam/detail'>mabusecaligari</a>, <a href='https://letterboxd.com/lobo_lopez/list/tftlatinoamerica/detail'>lobo_lopez</a> <br> 1 puntos: <a href='https://letterboxd.com/diogoserafim/list/tft-latam/detail'>diogoserafim</a>"
Whisky,2004,"8 puntos con 4 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a> <br> 2 puntos: <a href='https://letterboxd.com/aixa72/list/tftlatam/detail'>aixa72</a>, <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a> <br> 1 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>"
Johnny Chicano,1981,"8 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/paloma55/list/tft-latinoamerica/detail'>paloma55</a> <br> 2 puntos: <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a>, <a href='https://letterboxd.com/ninotchka/list/tftlatam/detail'>ninotchka</a>"
Los Muertos,2004,8 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/aixa72/list/tftlatam/detail'>aixa72</a> <br> 3 puntos: <a href='https://letterboxd.com/bracero/list/tftlatam/detail'>bracero</a> <br> 1 puntos: <a href='https://letterboxd.com/borinot/list/tftlatam/detail'>borinot</a>
Sentimental Education,2013,8 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/jarsito/list/tft-latinoamerica/detail'>jarsito</a> <br> 3 puntos: <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a> <br> 1 puntos: <a href='https://letterboxd.com/jasikedevicius/list/tftlatam/detail'>jasikedevicius</a>
The Dependent,1969,8 puntos con 3 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/jal90/list/tftlatam-1/detail'>jal90</a> <br> 2 puntos: <a href='https://letterboxd.com/aixa72/list/tftlatam/detail'>aixa72</a> <br> 1 puntos: <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a>
The Last Supper,1976,8 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a> <br> 3 puntos: <a href='https://letterboxd.com/heelena9/list/tft-cine-latinoamericano/detail'>heelena9</a> <br> 1 puntos: <a href='https://letterboxd.com/jal90/list/tftlatam-1/detail'>jal90</a>
Valparaiso,1963,8 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/luisru/list/tft-latam/detail'>luisru</a> <br> 3 puntos: <a href='https://letterboxd.com/bracero/list/tftlatam/detail'>bracero</a> <br> 1 puntos: <a href='https://letterboxd.com/eljpax/list/tft-latam-1/detail'>eljpax</a>
I Am Cuba,1964,8 puntos con 2 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/filmandera/list/tftlatam/detail'>filmandera</a> <br> 3 puntos: <a href='https://letterboxd.com/heelena9/list/tft-cine-latinoamericano/detail'>heelena9</a>
Simon of the Desert,1965,"8 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/bergmantonioni/list/tftlatam/detail'>bergmantonioni</a>, <a href='https://letterboxd.com/a_de_la_hoz/list/tftlatinoamerica/detail'>a_de_la_hoz</a>"
Terminal Young,2023,8 puntos con 2 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/guillehormigo/list/tftlatam/detail'>guillehormigo</a> <br> 3 puntos: <a href='https://letterboxd.com/will_llermo/list/tftlatinoamerica/detail'>will_llermo</a>
The Secret Agent,2025,"8 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/jorgemz/list/tft-latam/detail'>jorgemz</a>, <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a>"
A-Dios,1989,7 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/juanky97/list/tft-latam/detail'>juanky97</a> <br> 2 puntos: <a href='https://letterboxd.com/will_llermo/list/tftlatinoamerica/detail'>will_llermo</a> <br> 1 puntos: <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a>
Bacurau,2019,7 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/jorgemz/list/tft-latam/detail'>jorgemz</a> <br> 2 puntos: <a href='https://letterboxd.com/filmandera/list/tftlatam/detail'>filmandera</a> <br> 1 puntos: <a href='https://letterboxd.com/marioquema/list/tftlatam/detail'>marioquema</a>
Strawberry and Chocolate,1993,7 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/bergmantonioni/list/tftlatam/detail'>bergmantonioni</a> <br> 2 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a> <br> 1 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a>
The Beast Must Die,1952,"7 puntos con 3 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a>, <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a> <br> 1 puntos: <a href='https://letterboxd.com/rachelmygod/list/tftlatam/detail'>rachelmygod</a>"
The Turning Wind,1962,"7 puntos con 3 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/vareludo/list/tftlatam/detail'>vareludo</a> <br> 1 puntos: <a href='https://letterboxd.com/fleming22/list/tftlatam/detail'>fleming22</a>, <a href='https://letterboxd.com/heelena9/list/tft-cine-latinoamericano/detail'>heelena9</a>"
The Wolf House,2018,"7 puntos con 3 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/borinot/list/tftlatam/detail'>borinot</a>, <a href='https://letterboxd.com/jal90/list/tftlatam-1/detail'>jal90</a> <br> 1 puntos: <a href='https://letterboxd.com/xzetaprobe/list/tftlatam/detail'>xzetaprobe</a>"
Time for Revenge,1981,7 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a> <br> 2 puntos: <a href='https://letterboxd.com/mabusecaligari/list/tftlatam/detail'>mabusecaligari</a> <br> 1 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a>
Intimidad de los parques,1965,7 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/migblah/list/tft-latinoamerica/detail'>migblah</a> <br> 3 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a>
Lucía,1968,7 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/heelena9/list/tft-cine-latinoamericano/detail'>heelena9</a> <br> 3 puntos: <a href='https://letterboxd.com/figmare/list/tftlatam/detail'>figmare</a>
Martin (Hache),1997,7 puntos con 2 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a> <br> 2 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a>
Neruda,2016,7 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a> <br> 3 puntos: <a href='https://letterboxd.com/colmener/list/tftlatam/detail'>colmener</a>
Poison for the Fairies,1986,7 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/synthemesco/list/tft-latinoamerica/detail'>synthemesco</a> <br> 3 puntos: <a href='https://letterboxd.com/luisru/list/tft-latam/detail'>luisru</a>
The House of the Angel,1957,7 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/marioiglesias/list/tftlatam/detail'>marioiglesias</a> <br> 3 puntos: <a href='https://letterboxd.com/synthemesco/list/tft-latinoamerica/detail'>synthemesco</a>
Wild Flower,1943,7 puntos con 2 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/migblah/list/tft-latinoamerica/detail'>migblah</a> <br> 2 puntos: <a href='https://letterboxd.com/jal90/list/tftlatam-1/detail'>jal90</a>
Women's Things,1979,7 puntos con 2 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a> <br> 2 puntos: <a href='https://letterboxd.com/marialebernedo/list/tftlatam-top-filmtuiter-latinoamerica/detail'>marialebernedo</a>
Back to Stay,2011,"6 puntos con 3 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/bergmantonioni/list/tftlatam/detail'>bergmantonioni</a> <br> 1 puntos: <a href='https://letterboxd.com/aixa72/list/tftlatam/detail'>aixa72</a>, <a href='https://letterboxd.com/danielquinn/list/tftlatam/detail'>danielquinn</a>"
Nostalgia for the Light,2010,6 puntos con 3 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/vareludo/list/tftlatam/detail'>vareludo</a> <br> 2 puntos: <a href='https://letterboxd.com/heelena9/list/tft-cine-latinoamericano/detail'>heelena9</a> <br> 1 puntos: <a href='https://letterboxd.com/jarsito/list/tft-latinoamerica/detail'>jarsito</a>
The Mole Agent,2020,6 puntos con 3 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a> <br> 2 puntos: <a href='https://letterboxd.com/anaavellaneda/list/tft-lta/detail'>anaavellaneda</a> <br> 1 puntos: <a href='https://letterboxd.com/jarsito/list/tft-latinoamerica/detail'>jarsito</a>
Camila,1984,6 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a> <br> 2 puntos: <a href='https://letterboxd.com/manuelsanbai/list/tft-latam/detail'>manuelsanbai</a>
Copacabana Mon Amour,1970,6 puntos con 2 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/batty/list/tft-latinoamerica/detail'>batty</a> <br> 1 puntos: <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a>
Dark River,1952,6 puntos con 2 menciones. Elegida por:<p>5 puntos: <a href='https://letterboxd.com/vareludo/list/tftlatam/detail'>vareludo</a> <br> 1 puntos: <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a>
La calesita,1963,6 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/utges/list/tftlatam/detail'>utges</a> <br> 2 puntos: <a href='https://letterboxd.com/ninotchka/list/tftlatam/detail'>ninotchka</a>
Playing,2007,"6 puntos con 2 menciones. Elegida por:<p>3 puntos: <a href='https://letterboxd.com/diogoserafim/list/tft-latam/detail'>diogoserafim</a>, <a href='https://letterboxd.com/genzai_2/list/top-25-tft-latam/detail'>genzai_2</a>"
Prisoners of the Land,1939,6 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/aixa72/list/tftlatam/detail'>aixa72</a> <br> 2 puntos: <a href='https://letterboxd.com/mat25/list/topfilmtwitter-latinoamerica-tftlatam/detail'>mat25</a>
Silent Light,2007,6 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/marioiglesias/list/tftlatam/detail'>marioiglesias</a> <br> 2 puntos: <a href='https://letterboxd.com/simonsds/list/borrador-tftlatam/detail'>simonsds</a>
Soledad's Shawl,1952,6 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/lobo_lopez/list/tftlatinoamerica/detail'>lobo_lopez</a> <br> 2 puntos: <a href='https://letterboxd.com/dr_akkar/list/tftlatam/detail'>dr_akkar</a>
Stolen Heaven,1951,6 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/ezequiel2517/list/tftlatam/detail'>ezequiel2517</a> <br> 2 puntos: <a href='https://letterboxd.com/lobo_lopez/list/tftlatinoamerica/detail'>lobo_lopez</a>
Three Sad Tigers,1968,6 puntos con 2 menciones. Elegida por:<p>4 puntos: <a href='https://letterboxd.com/jasikedevicius/list/tftlatam/detail'>jasikedevicius</a> <br> 2 puntos: <a href='https://letterboxd.com/migblah/list/tft-latinoamerica/detail'>migblah</a>
