Title,Year,url_peli,Review,tmdb_type,tmdb_id,nviews
"Lock, Stock and Two Smoking Barrels",1998,/film/lock-stock-and-two-smoking-barrels/,5,movie,100,366667
Love at First Sight,1991,/film/love-at-first-sight-1991/,5,movie,196956,54
Léolo,1992,/film/leolo/,5,movie,11139,7178
Matinee,1993,/film/matinee/,5,movie,25389,34462
Rendezvous in Paris,1995,/film/rendezvous-in-paris-1995/,5,movie,77056,7953
Study of a River,1997,/film/study-of-a-river/,5,movie,148936,1243
The Act in Question,1993,/film/the-act-in-question/,5,movie,288151,1490
The Baby of Mâcon,1993,/film/the-baby-of-macon/,5,movie,5051,6947
The Dark Side of the Heart,1992,/film/the-dark-side-of-the-heart/,5,movie,74938,6745
The Hot Spot,1990,/film/the-hot-spot/,5,movie,14864,13253
The House,1997,/film/the-house/,5,movie,32712,2134
The Hudsucker Proxy,1994,/film/the-hudsucker-proxy/,5,movie,11934,107613
The Juniper Tree,1990,/film/the-juniper-tree/,5,movie,29460,18869
The Lovers,1994,/film/the-lovers-1994/,5,movie,70916,1623
The Old Man in the Cottage,1996,/film/the-old-man-in-the-cottage/,5,movie,153124,347
The Thing Called Love,1993,/film/the-thing-called-love/,5,movie,27804,13267
True Crime,1999,/film/true-crime-1999/,5,movie,10354,21131
"""Now I Am Yours""",1993,/film/now-i-am-yours/,5,movie,511757,84
American Buffalo,1996,/film/american-buffalo/,5,movie,31546,3181
Angela,1995,/film/angela/,5,movie,32622,1984
Archangel,1990,/film/archangel-1990/,5,movie,85559,4255
Away with Words,1999,/film/away-with-words/,5,movie,24403,1493
Balto,1995,/film/balto/,5,movie,21032,139906
Beautiful Thing,1996,/film/beautiful-thing/,5,movie,10938,25338
Blue Diary,1998,/film/blue-diary/,5,movie,405918,1903
Central Park,1990,/film/central-park-1990/,5,movie,71809,1972
Cowboy Bebop,1998,/film/cowboy-bebop/,5,tv,30991,270692
Cézanne: Conversation with Joachim Gasquet,1990,/film/cezanne-conversation-with-joachim-gasquet/,5,movie,208402,1025
Danzón,1991,/film/danzon/,5,movie,114090,2491
Dolores Claiborne,1995,/film/dolores-claiborne/,5,movie,11929,39803
Ek Ghar,1991,/film/ek-ghar/,5,movie,212049,287
Frankenhooker,1990,/film/frankenhooker/,5,movie,27274,74505
From Moscow to Pietushki,1990,/film/from-moscow-to-pietushki/,5,movie,282157,492
"Gatica, the Monkey",1993,/film/gatica-the-monkey/,5,movie,37061,2560
I Stand Alone,1998,/film/i-stand-alone/,5,movie,1567,54724
Labios de Churrasco,1994,/film/labios-de-churrasco/,5,movie,251884,241
Lawn Dogs,1997,/film/lawn-dogs/,5,movie,35796,5243
Love at Large,1990,/film/love-at-large/,5,movie,32035,1135
Martin (Hache),1997,/film/martin-hache/,5,movie,43429,9957
Philadelphia,1993,/film/philadelphia/,5,movie,9800,276347
Picnic,1996,/film/picnic-1996/,5,movie,40886,16635
Private Lives,1991,/film/private-lives-1991/,5,movie,719961,16
Rapid Fire,1996,/film/rapid-fire-1996/,5,movie,826378,1359
Reprise,1996,/film/reprise-1996/,5,movie,320300,102
Scream 2,1997,/film/scream-2/,5,movie,4233,870526
"Simon, the Magician",1999,/film/simon-the-magician/,5,movie,114885,676
Swallowtail Butterfly,1996,/film/swallowtail-butterfly/,5,movie,8426,8585
The Hours: A Square Film,1995,/film/the-hours-a-square-film/,5,movie,422121,174
The Limey,1999,/film/the-limey/,5,movie,10388,52985
The Talented Mr. Ripley,1999,/film/the-talented-mr-ripley/,5,movie,1213,678673
The Thief and the Cobbler,1993,/film/the-thief-and-the-cobbler/,5,movie,26672,25457
Tribulation 99: Alien Anomalies Under America,1991,/film/tribulation-99-alien-anomalies-under-america/,5,movie,19459,1400
Truly Madly Deeply,1990,/film/truly-madly-deeply/,5,movie,18317,10550
A Scene at the Sea,1991,/film/a-scene-at-the-sea/,4,movie,23606,23482
Same Old Song,1997,/film/same-old-song/,4,movie,2817,7007
Sleepy Hollow,1999,/film/sleepy-hollow/,4,movie,2668,593755
"Take Care of Your Scarf, Tatjana",1994,/film/take-care-of-your-scarf-tatjana/,4,movie,58416,7471
The Blade,1995,/film/the-blade/,4,movie,42845,6544
The Day of the Beast,1995,/film/the-day-of-the-beast/,4,movie,10722,52985
Buccaneer Soul,1993,/film/buccaneer-soul/,4,movie,183023,2916
Children of Heaven,1997,/film/children-of-heaven/,4,movie,21334,57123
Cold Water,1994,/film/cold-water/,4,movie,64901,10002
Kika,1993,/film/kika/,4,movie,8223,40653
License to Live,1998,/film/license-to-live/,4,movie,48341,3152
Life Is Beautiful,1997,/film/life-is-beautiful/,4,movie,637,816179
Like Grains of Sand,1995,/film/like-grains-of-sand/,4,movie,26896,5435
Patlabor 2: The Movie,1993,/film/patlabor-2-the-movie/,4,movie,14572,13342
Saving Private Ryan,1998,/film/saving-private-ryan/,4,movie,857,1717373
Sense and Sensibility,1995,/film/sense-and-sensibility/,4,movie,4584,234109
The Convent,1995,/film/the-convent-1995/,4,movie,124614,1261
The Hunchback of Notre Dame,1996,/film/the-hunchback-of-notre-dame-1996/,4,movie,10545,676444
The Last Angel of History,1996,/film/the-last-angel-of-history/,4,movie,257015,3984
The Sweet Hereafter,1997,/film/the-sweet-hereafter/,4,movie,10217,31886
To Sleep with Anger,1990,/film/to-sleep-with-anger/,4,movie,94725,17022
Total Recall,1990,/film/total-recall/,4,movie,861,443657
Affliction,1997,/film/affliction/,4,movie,31662,30521
Anjaam,1994,/film/anjaam/,4,movie,114436,3060
Ballet,1995,/film/ballet/,4,movie,290168,865
Beyond the Clouds,1995,/film/beyond-the-clouds/,4,movie,33517,4514
Birth of a Nation,1997,/film/birth-of-a-nation-1997/,4,movie,295120,680
Body Snatchers,1993,/film/body-snatchers/,4,movie,4722,28049
Bombay,1995,/film/bombay/,4,movie,26247,10763
Burnt by the Sun,1994,/film/burnt-by-the-sun/,4,movie,50797,10383
Clockers,1995,/film/clockers/,4,movie,20649,29231
Cows,1992,/film/cows/,4,movie,2441,3022
Cruel Intentions,1999,/film/cruel-intentions/,4,movie,796,415597
Devotio Moderna,1993,/film/devotio-moderna/,4,movie,500309,121
Dilwale Dulhania Le Jayenge,1995,/film/dilwale-dulhania-le-jayenge/,4,movie,19404,52749
Dogfight,1991,/film/dogfight/,4,movie,14667,24800
Earth,1996,/film/earth-1996/,4,movie,2460,1925
Echoed Silence,1998,/film/echoed-silence/,4,movie,945246,898
Fiorucci Made Me Hardcore,1999,/film/fiorucci-made-me-hardcore/,4,movie,221288,2218
From Today Until Tomorrow,1997,/film/from-today-until-tomorrow/,4,movie,125035,626
Full Alert,1997,/film/full-alert/,4,movie,42842,2741
Herzsprung,1992,/film/herzsprung/,4,movie,350700,329
Histoire(s) du Cinéma 4b: The Signs Among Us,1998,/film/histoires-du-cinema-4b-the-signs-among-us/,4,movie,116403,2698
Honeymoon,1998,/film/honeymoon-1998/,4,movie,122943,468
Human Resources,1999,/film/human-resources/,4,movie,46831,3188
Kuch Kuch Hota Hai,1998,/film/kuch-kuch-hota-hai/,4,movie,11854,55829
Like Water for Chocolate,1992,/film/like-water-for-chocolate/,4,movie,18183,35549
Mandrake,1997,/film/mandrake-1997/,4,movie,41914,972
Misery,1990,/film/misery/,4,movie,1700,627887
Moonlight Serenade,1997,/film/moonlight-serenade-1997/,4,movie,218508,217
My Best Fiend,1999,/film/my-best-fiend/,4,movie,8672,26853
Pain of Love,1992,/film/pain-of-love/,4,movie,60469,316
Perfect Love,1996,/film/perfect-love/,4,movie,64584,1304
Persian Series #2,1999,/film/persian-series-2/,4,movie,385624,2471
Private Confessions,1996,/film/private-confessions/,4,movie,62352,322
Ram Jaane,1995,/film/ram-jaane/,4,movie,160242,2184
Serial Experiments Lain,1998,/film/serial-experiments-lain/,4,tv,1087,98998
Smoking / No Smoking,1993,/film/smoking-no-smoking/,4,movie,61560,2171
Stalingrad,1993,/film/stalingrad/,4,movie,11101,21651
The Daytrippers,1996,/film/the-daytrippers/,4,movie,49806,58324
The Dream of a Ridiculous Man,1992,/film/the-dream-of-a-ridiculous-man/,4,movie,119855,5349
The God Crippled With One Leg,1994,/film/the-god-crippled-with-one-leg/,4,movie,537009,3881
The Golden Boat,1990,/film/the-golden-boat/,4,movie,123762,809
The Hairdresser's Husband,1990,/film/the-hairdressers-husband/,4,movie,11796,8181
The Prince of Egypt,1998,/film/the-prince-of-egypt/,4,movie,9837,702747
The Puppetmaster,1993,/film/the-puppetmaster/,4,movie,96712,5470
The Red Squirrel,1993,/film/the-red-squirrel/,4,movie,2444,3117
The Spinning Wheel of Time,1996,/film/the-spinning-wheel-of-time/,4,movie,333652,693
The Wrong Trousers,1993,/film/the-wrong-trousers/,4,movie,531,215620
Three Haiku Videos,1994,/film/three-haiku-videos/,4,movie,284835,838
Trauma,1993,/film/trauma-1993/,4,movie,44435,13525
Travelers,1992,/film/travelers-1992/,4,movie,263207,2646
Uncovered,1994,/film/uncovered/,4,movie,18591,1129
Vessel,1992,/film/vessel-1992/,4,movie,273226,62
Zone,1995,/film/zone/,4,movie,269580,4830
The Mangler,1995,/film/the-mangler/,3,movie,13559,12587
A Fish in the Bathtub,1998,/film/a-fish-in-the-bathtub/,3,movie,104146,4211
A Night in Nude,1993,/film/a-night-in-nude/,3,movie,105125,895
Amelia Lópes O'Neill,1991,/film/amelia-lopes-oneill/,3,movie,127634,82
As Bodas de Deus,1999,/film/as-bodas-de-deus/,3,movie,101342,1646
Clerks,1994,/film/clerks/,3,movie,2292,320991
Cube,1997,/film/cube/,3,movie,431,329341
Damage,1992,/film/damage/,3,movie,11012,28480
Deconstructing Harry,1997,/film/deconstructing-harry/,3,movie,2639,57490
Escape from L.A.,1996,/film/escape-from-la/,3,movie,10061,111171
Much Ado About Nothing,1993,/film/much-ado-about-nothing/,3,movie,11971,87197
Nenette and Boni,1996,/film/nenette-and-boni/,3,movie,99002,6898
Open Your Eyes,1997,/film/open-your-eyes/,3,movie,1902,69202
Ratcatcher,1999,/film/ratcatcher/,3,movie,29698,46353
Shall We Dance?,1996,/film/shall-we-dance-1996/,3,movie,11239,13513
Small Soldiers,1998,/film/small-soldiers/,3,movie,11551,183674
Sonatine,1993,/film/sonatine/,3,movie,7500,64185
"South Park: Bigger, Longer & Uncut",1999,/film/south-park-bigger-longer-uncut/,3,movie,9473,314963
"Sweet Emma, Dear Böbe",1992,/film/sweet-emma-dear-bobe/,3,movie,41194,446
The Comfort of Strangers,1990,/film/the-comfort-of-strangers/,3,movie,41925,17738
The Second Civil War,1997,/film/the-second-civil-war/,3,movie,45046,2601
A Bronx Tale,1993,/film/a-bronx-tale/,3,movie,1607,227162
A Simple Plan,1998,/film/a-simple-plan/,3,movie,10223,78647
Absolute Power,1997,/film/absolute-power/,3,movie,66,39262
Agujetas Cantaor,1999,/film/agujetas-cantaor/,3,movie,569099,26
Aimée & Jaguar,1999,/film/aimee-jaguar/,3,movie,2211,9943
Aladdin,1992,/film/aladdin/,3,movie,812,1713290
And the Little Prince Said,1992,/film/and-the-little-prince-said/,3,movie,195274,286
Babe,1995,/film/babe/,3,movie,9598,414709
Back Room,1999,/film/back-room/,3,movie,49127,139
Beauty and the Beast,1991,/film/beauty-and-the-beast-1991/,3,movie,10020,1510229
Bounce Ko Gals,1997,/film/bounce-ko-gals/,3,movie,27228,2898
Cemetery Man,1994,/film/cemetery-man/,3,movie,21588,46445
Dark City,1998,/film/dark-city-1998/,3,movie,2666,160636
Death Becomes Her,1992,/film/death-becomes-her/,3,movie,9374,391558
Freeway,1996,/film/freeway/,3,movie,11229,46511
Gamera 3: Revenge of Iris,1999,/film/gamera-3-revenge-of-iris/,3,movie,60159,9713
Germinal,1993,/film/germinal/,3,movie,51980,12165
Good Will Hunting,1997,/film/good-will-hunting/,3,movie,489,2746755
Hamsun,1996,/film/hamsun/,3,movie,79118,943
"Historias Breves 0: Vértigos, o contemplación de algo que cae",1993,/film/historias-breves-0-vertigos-o-contemplacion-de-algo-que-cae/,3,movie,720300,142
Idiot,1991,/film/idiot-1/,3,tv,104237,249
In Mexico,1990,/film/in-mexico/,3,movie,617824,36
In the Heat of the Sun,1994,/film/in-the-heat-of-the-sun/,3,movie,161285,6275
Ladybird Ladybird,1994,/film/ladybird-ladybird/,3,movie,49980,3899
Land and Freedom,1995,/film/land-and-freedom/,3,movie,38884,15118
Little Dieter Needs to Fly,1997,/film/little-dieter-needs-to-fly/,3,movie,57976,14152
Lost and Found,1996,/film/lost-and-found-1996/,3,movie,118202,6134
Lucky Star,1997,/film/lucky-star/,3,movie,97295,1365
Man of the Story,1995,/film/man-of-the-story/,3,movie,126969,367
March Comes In Like a Lion,1991,/film/march-comes-in-like-a-lion/,3,movie,185725,2858
Memories,1995,/film/memories/,3,movie,42994,62703
Memory Screen,1991,/film/memory-screen/,3,movie,487542,555
Metal and Melancholy,1994,/film/metal-and-melancholy/,3,movie,216095,1106
Moon Warriors,1992,/film/moon-warriors/,3,movie,50936,1456
Mulan,1998,/film/mulan/,3,movie,10674,1758771
My Crasy Life,1992,/film/my-crasy-life/,3,movie,84674,853
New Nightmare,1994,/film/new-nightmare/,3,movie,11596,148508
No Sex Last Night,1996,/film/no-sex-last-night/,3,movie,44302,1529
Nowhere to Hide,1999,/film/nowhere-to-hide/,3,movie,25660,3467
Ode,1999,/film/ode/,3,movie,178382,849
Passage à l'Acte,1993,/film/passage-a-lacte/,3,movie,93480,2419
Pokémon: The First Movie,1998,/film/pokemon-the-first-movie/,3,movie,10228,203902
Police Story 3: Super Cop,1992,/film/police-story-3-super-cop/,3,movie,11134,44642
Polite Madness,1996,/film/polite-madness/,3,movie,547821,39
Powder,1995,/film/powder/,3,movie,12665,29071
Prospero's Books,1991,/film/prosperos-books/,3,movie,5048,7589
Pump Up the Volume,1990,/film/pump-up-the-volume/,3,movie,8428,34978
Reseeding Air,1996,/film/reseeding-air/,3,movie,961973,48
Rocky V,1990,/film/rocky-v/,3,movie,1375,218735
Run Lola Run,1998,/film/run-lola-run/,3,movie,104,311215
Selena Live! The Last Concert,1995,/film/selena-live-the-last-concert/,3,movie,251799,718
Serial Mom,1994,/film/serial-mom/,3,movie,11592,113138
Star Trek VI: The Undiscovered Country,1991,/film/star-trek-vi-the-undiscovered-country/,3,movie,174,68790
SubUrbia,1996,/film/suburbia-1996/,3,movie,28059,26932
Sue,1997,/film/sue/,3,movie,49813,802
Sun of the Sleepless,1992,/film/sun-of-the-sleepless/,3,movie,150100,804
Swan Lake: The Zone,1990,/film/swan-lake-the-zone/,3,movie,254313,309
Terzen,1998,/film/terzen/,3,movie,601090,70
The Annihilation of Fish,1999,/film/the-annihilation-of-fish/,3,movie,49796,2399
The Cement Garden,1993,/film/the-cement-garden/,3,movie,14832,5364
The Crow,1994,/film/the-crow/,3,movie,9495,352270
The Devil Never Sleeps,1994,/film/the-devil-never-sleeps/,3,movie,262201,520
The Field,1990,/film/the-field/,3,movie,31651,5550
The Fisher King,1991,/film/the-fisher-king/,3,movie,177,95522
The Funeral,1996,/film/the-funeral-1996/,3,movie,21612,12241
The House of the Spirits,1993,/film/the-house-of-the-spirits/,3,movie,2259,24391
The Portrait of a Lady,1996,/film/the-portrait-of-a-lady/,3,movie,36758,16931
The Power of Kangwon Province,1998,/film/the-power-of-kangwon-province/,3,movie,86266,4669
The Skinny Alejandra,1994,/film/the-skinny-alejandra/,3,movie,422776,297
The Smell of Burning Ants,1994,/film/the-smell-of-burning-ants/,3,movie,249994,948
The Stoas,1997,/film/the-stoas/,3,movie,423744,146
Three Colours: White,1994,/film/three-colours-white/,3,movie,109,180718
"To Wong Foo, Thanks for Everything! Julie Newmar",1995,/film/to-wong-foo-thanks-for-everything-julie-newmar/,3,movie,9090,105439
Twister,1996,/film/twister/,3,movie,664,474385
Until The End Of The Night,1995,/film/until-the-end-of-the-night/,3,movie,434207,146
Vanya on 42nd Street,1994,/film/vanya-on-42nd-street/,3,movie,32636,8861
"Visit, or Memories and Confessions",1993,/film/visit-or-memories-and-confessions/,3,movie,338636,2443
Walking and Talking,1996,/film/walking-and-talking/,3,movie,49963,9561
Young Werther,1993,/film/young-werther/,3,movie,66825,242
beating,1994,/film/beating/,3,movie,473989,119
midst,1997,/film/midst/,3,movie,473990,30
Anastasia,1997,/film/anastasia-1997/,2,movie,9444,562269
Baraka,1992,/film/baraka/,2,movie,14002,56007
Bullet Ballet,1998,/film/bullet-ballet/,2,movie,25951,19957
Calendar,1993,/film/calendar/,2,movie,83599,4869
Conspirators of Pleasure,1996,/film/conspirators-of-pleasure/,2,movie,59892,6456
Fight Club,1999,/film/fight-club/,2,movie,550,5100023
Introduction to the End of an Argument,1990,/film/introduction-to-the-end-of-an-argument/,2,movie,253689,1507
Lothringen!,1994,/film/lothringen/,2,movie,129367,1150
The Apostle,1997,/film/the-apostle/,2,movie,2895,9544
The Fifth Element,1997,/film/the-fifth-element/,2,movie,18,698356
The Little Girl Who Sold the Sun,1999,/film/the-little-girl-who-sold-the-sun/,2,movie,108850,5600
The Muppet Christmas Carol,1992,/film/the-muppet-christmas-carol/,2,movie,10437,417876
A Tale of Love,1995,/film/a-tale-of-love/,2,movie,341358,219
Artaud and the Tarahumaras,1996,/film/artaud-and-the-tarahumaras/,2,movie,436837,21
Bag of Rice,1997,/film/bag-of-rice/,2,movie,160434,502
Batman Returns,1992,/film/batman-returns/,2,movie,364,705211
Blood Ties,1991,/film/blood-ties-1991/,2,movie,89337,363
Blue Moon,1997,/film/blue-moon-1997/,2,movie,355407,641
Blue Value,1996,/film/blue-value/,2,movie,474093,42
Brincando el Charco: Portrait of a Puerto Rican,1994,/film/brincando-el-charco-portrait-of-a-puerto-rican/,2,movie,420230,91
Bullet in the Head,1990,/film/bullet-in-the-head/,2,movie,11909,18885
Caught,1996,/film/caught-1996/,2,movie,47260,440
Class Trip,1998,/film/class-trip-1998/,2,movie,46817,915
Cop Land,1997,/film/cop-land/,2,movie,2142,98624
Cry-Baby,1990,/film/cry-baby/,2,movie,9768,184889
Dance of Dust,1998,/film/dance-of-dust/,2,movie,433687,78
Day of Despair,1992,/film/day-of-despair/,2,movie,257896,709
Drancy Future,1997,/film/drancy-future/,2,movie,477268,137
Dying at a Hospital,1993,/film/dying-at-a-hospital/,2,movie,204534,263
El techo del mundo,1995,/film/el-techo-del-mundo/,2,movie,427984,17
Elle,1996,/film/elle-1996/,2,movie,362789,57
Endless Waltz,1995,/film/endless-waltz/,2,movie,317661,658
Falling Down,1993,/film/falling-down/,2,movie,37094,224230
"Freeze, Die, Come to Life",1990,/film/freeze-die-come-to-life/,2,movie,41948,1127
Friends,1993,/film/friends-1993/,2,movie,196924,11063
Gemini,1999,/film/gemini/,2,movie,27276,7317
"Girl, Interrupted",1999,/film/girl-interrupted/,2,movie,3558,1363377
Go Fish,1994,/film/go-fish/,2,movie,18620,10835
"Good Men, Good Women",1995,/film/good-men-good-women/,2,movie,99600,2753
Hardwood Process,1996,/film/hardwood-process/,2,movie,323302,350
Hinterland,1998,/film/hinterland-1998/,2,movie,110216,127
Howards End,1992,/film/howards-end/,2,movie,8293,41401
I've Heard the Ammonite Murmur,1992,/film/ive-heard-the-ammonite-murmur/,2,movie,392170,1701
In the Presence of a Clown,1997,/film/in-the-presence-of-a-clown/,2,movie,47723,2065
Jacob's Ladder,1990,/film/jacobs-ladder/,2,movie,2291,213757
Kadhalan,1994,/film/kadhalan/,2,movie,59265,2413
Life,1994,/film/life-1994/,2,movie,200144,2553
Looking for an Angel,1999,/film/looking-for-an-angel/,2,movie,429756,2205
Lovers: A True Story,1991,/film/lovers-a-true-story/,2,movie,41782,2218
Love’s Debris,1996,/film/loves-debris/,2,movie,264078,92
MURDER and murder,1996,/film/murder-and-murder/,2,movie,407992,516
Matilda,1996,/film/matilda/,2,movie,10830,1433443
"Minbo, or the Gentle Art of Japanese Extortion",1992,/film/minbo-or-the-gentle-art-of-japanese-extortion/,2,movie,110283,4351
Mutant Action,1993,/film/mutant-action/,2,movie,25466,8593
Our Film,1993,/film/our-film-1993/,2,movie,327156,140
Pictures,1996,/film/pictures-1996/,2,movie,104611,190
Places in Cities,1998,/film/places-in-cities/,2,movie,110380,821
Postcards from the Edge,1990,/film/postcards-from-the-edge/,2,movie,22414,35592
"Pretty Village, Pretty Flame",1996,/film/pretty-village-pretty-flame/,2,movie,29927,7384
Prisoners of War,1995,/film/prisoners-of-war-1995/,2,movie,262005,142
Psycho,1998,/film/psycho-1998/,2,movie,11252,80894
Quick Change,1990,/film/quick-change/,2,movie,10729,21560
Railroad Man,1999,/film/railroad-man/,2,movie,68837,1526
Riki-Oh: The Story of Ricky,1991,/film/riki-oh-the-story-of-ricky/,2,movie,17467,41912
Robinson Crusoe Island,1999,/film/robinson-crusoe-island/,2,movie,132153,34
Roujin Z,1991,/film/roujin-z/,2,movie,35648,9398
Récréations,1993,/film/recreations/,2,movie,383867,1116
Savage Nights,1992,/film/savage-nights/,2,movie,41878,2507
Sepio,1996,/film/sepio/,2,movie,273882,344
Silverlake Life: The View from Here,1993,/film/silverlake-life-the-view-from-here/,2,movie,133436,1380
Singapore Sling,1990,/film/singapore-sling/,2,movie,1560,7918
Spider,1992,/film/spider-1992/,2,movie,171204,1661
Stellar,1993,/film/stellar/,2,movie,126208,12422
Sun on the Horizon,1996,/film/sun-on-the-horizon/,2,movie,162435,461
Sundial,1992,/film/sundial/,2,movie,289726,469
Tender Fictions,1995,/film/tender-fictions/,2,movie,223501,303
That Thing You Do!,1996,/film/that-thing-you-do/,2,movie,9591,117462
The Beach,1992,/film/the-beach-1992/,2,movie,228587,862
The Black Angel,1994,/film/the-black-angel/,2,movie,120554,814
The Color of Paradise,1999,/film/the-color-of-paradise/,2,movie,17078,14166
The Confined,1993,/film/the-confined/,2,movie,29775,875
The Crucible,1996,/film/the-crucible/,2,movie,20539,79481
The Last Dance,1993,/film/the-last-dance/,2,movie,83205,1238
The Life of Jesus,1997,/film/the-life-of-jesus/,2,movie,27067,8503
The Little Gangster,1990,/film/the-little-gangster/,2,movie,162827,615
The Malady of Death,1994,/film/the-malady-of-death-1994/,2,movie,1040907,53
The Miracle of P. Tinto,1998,/film/the-miracle-of-p-tinto/,2,movie,30145,6216
The Mirror,1997,/film/the-mirror/,2,movie,40882,8383
The Parent Trap,1998,/film/the-parent-trap-1998/,2,movie,9820,1505369
The Pear Tree,1998,/film/the-pear-tree/,2,movie,165911,2515
The Quiet Family,1998,/film/the-quiet-family/,2,movie,74336,16154
The Story of Qiu Ju,1992,/film/the-story-of-qiu-ju/,2,movie,38143,6508
The Stranger,1991,/film/the-stranger-1991/,2,movie,41781,7205
Titus,1999,/film/titus/,2,movie,12524,21299
Tsugumi,1990,/film/tsugumi/,2,movie,243912,612
Twilight,1990,/film/twilight-1990/,2,movie,110379,6464
Twin Dragons,1992,/film/twin-dragons/,2,movie,18764,13689
"What The Water Said, Nos. 1-3",1998,/film/what-the-water-said-nos-1-3/,2,movie,364109,643
What's Eating Gilbert Grape,1993,/film/whats-eating-gilbert-grape/,2,movie,1587,536849
Wild Reeds,1994,/film/wild-reeds/,2,movie,26933,11212
Wittgenstein,1993,/film/wittgenstein/,2,movie,58937,9285
Yggdrasill: Whose Roots Are Stars in the Human Mind,1997,/film/yggdrasill-whose-roots-are-stars-in-the-human-mind/,2,movie,164609,1300
A Body in the Woods,1996,/film/a-body-in-the-woods/,1,movie,175371,195
A Woman's Tale,1991,/film/a-womans-tale/,1,movie,91207,472
Accelerated Under-Development: In the Idiom of Santiago Alvarez,1999,/film/accelerated-under-development-in-the-idiom-of-santiago-alvarez/,1,movie,127729,111
Albert Savarus,1993,/film/albert-savarus/,1,movie,463012,120
All You Can Eat,1993,/film/all-you-can-eat-1993/,1,movie,466425,604
Amateur,1994,/film/amateur/,1,movie,30157,19603
American Movie,1999,/film/american-movie/,1,movie,14242,67914
As Good as It Gets,1997,/film/as-good-as-it-gets/,1,movie,2898,300843
"Ay, Carmela!",1990,/film/ay-carmela/,1,movie,41806,5893
Basara: The Princess Goh,1992,/film/basara-the-princess-goh/,1,movie,244956,363
Batman: Mask of the Phantasm,1993,/film/batman-mask-of-the-phantasm/,1,movie,14919,201165
Betty,1992,/film/betty/,1,movie,31303,2485
Black Is… Black Ain’t,1994,/film/black-is-black-aint/,1,movie,77341,4985
Boyz n the Hood,1991,/film/boyz-n-the-hood/,1,movie,650,346899
Braindead,1992,/film/braindead-1992/,1,movie,763,151886
"Brigands, Chapter VII",1996,/film/brigands-chapter-vii/,1,movie,48012,276
By the River Nowhere,1991,/film/by-the-river-nowhere/,1,movie,427234,121
Career Girls,1997,/film/career-girls/,1,movie,49462,10793
Charisma,1999,/film/charisma/,1,movie,72490,8699
Cosy Dens,1999,/film/cosy-dens/,1,movie,15387,10003
Crayon Shin-chan: Pursuit of the Balls of Darkness,1997,/film/crayon-shin-chan-pursuit-of-the-balls-of-darkness/,1,movie,89458,5938
Crocodile,1996,/film/crocodile/,1,movie,25652,2077
Deep Crimson,1996,/film/deep-crimson/,1,movie,47007,4033
Delicatessen,1991,/film/delicatessen/,1,movie,892,131597
Dirty Work,1998,/film/dirty-work-1998/,1,movie,14577,45830
Doctor Mack,1995,/film/doctor-mack/,1,movie,45470,954
Dumb and Dumber,1994,/film/dumb-and-dumber/,1,movie,8467,710734
Dust of Angels,1992,/film/dust-of-angels/,1,movie,205464,2165
Echoes from a Sombre Empire,1990,/film/echoes-from-a-sombre-empire/,1,movie,121842,1369
Elementary Phrases,1994,/film/elementary-phrases/,1,movie,255260,747
Epiphany Sunday,1991,/film/epiphany-sunday/,1,movie,378473,182
Ever After,1998,/film/ever-after-1998/,1,movie,9454,134433
Everyone Says I Love You,1996,/film/everyone-says-i-love-you/,1,movie,9716,44716
Fantasia 2000,1999,/film/fantasia-2000/,1,movie,49948,179394
Fear and Loathing in Las Vegas,1998,/film/fear-and-loathing-in-las-vegas/,1,movie,1878,517526
Finding Christa,1991,/film/finding-christa/,1,movie,133437,547
Following,1998,/film/following/,1,movie,11660,160270
Foreign Land,1995,/film/foreign-land/,1,movie,57811,25811
Fresh,1994,/film/fresh/,1,movie,13815,13346
Fried Green Tomatoes,1991,/film/fried-green-tomatoes/,1,movie,1633,146331
Garden Pieces,1998,/film/garden-pieces/,1,movie,367332,365
Get Real,1998,/film/get-real/,1,movie,24584,10743
Ghostwatch,1992,/film/ghostwatch/,1,movie,46633,48249
Gilles Deleuze from A to Z,1996,/film/gilles-deleuze-from-a-to-z-1996/,1,tv,8589,1259
Go,1999,/film/go/,1,movie,9430,76278
Godzilla vs. Destoroyah,1995,/film/godzilla-vs-destoroyah/,1,movie,12561,25856
Hamlet,1996,/film/hamlet-1996/,1,movie,10549,58766
He Got Game,1998,/film/he-got-game/,1,movie,9469,60727
Heaven Rises,1991,/film/heaven-rises/,1,movie,257028,15
Heavenly Creatures,1994,/film/heavenly-creatures/,1,movie,1024,96346
Hercules,1997,/film/hercules-1997/,1,movie,11970,1328342
Homicide,1991,/film/homicide-1991/,1,movie,22828,14908
House,1998,/film/house-1998/,1,movie,512435,135
Imprint,1997,/film/imprint-1997/,1,movie,668678,71
Inca de Oro,1996,/film/inca-de-oro/,1,movie,707921,9
Interview with the Vampire,1994,/film/interview-with-the-vampire/,1,movie,628,631543
It,1990,/film/it-1990/,1,tv,19614,378775
Jellyfish Sandwich,1994,/film/jellyfish-sandwich/,1,movie,398805,121
Kasba,1991,/film/kasba/,1,movie,257587,270
Kicking and Screaming,1995,/film/kicking-and-screaming/,1,movie,28387,70380
Kids Return,1996,/film/kids-return/,1,movie,27233,18631
Kiss of Death,1995,/film/kiss-of-death-1995/,1,movie,6071,12100
Knock Off,1998,/film/knock-off/,1,movie,37498,13282
Kolya,1996,/film/kolya/,1,movie,784,7884
