Title,Year,url_peli,Review
Honey and Clover,2006,/film/honey-and-clover/,4
In My Skin,2002,/film/in-my-skin/,4
In the Bathtub of the World,2001,/film/in-the-bathtub-of-the-world/,4
Jazz,2001,/film/jazz/,4
Juliet in Love,2000,/film/juliet-in-love/,4
Kabhi Khushi Kabhie Gham,2001,/film/kabhi-khushi-kabhie-gham/,4
Kinatay,2009,/film/kinatay/,4
Kissing Jessica Stein,2001,/film/kissing-jessica-stein/,4
Leila Attacks,2007,/film/leila-attacks/,4
Litoral,2008,/film/litoral-2008/,4
Love & Basketball,2000,/film/love-basketball/,4
Love Actually,2003,/film/love-actually/,4
Martyrs,2008,/film/martyrs/,4
Missing Young Woman,2001,/film/missing-young-woman/,4
Mobile Men,2008,/film/mobile-men/,4
Mutual Appreciation,2005,/film/mutual-appreciation/,4
Oxhide,2005,/film/oxhide/,4
PTU,2003,/film/ptu/,4
Paraiso,2009,/film/paraiso-2010/,4
Phantom Limb,2005,/film/phantom-limb/,4
Pineapple Express,2008,/film/pineapple-express/,4
Places That Do Not Exist (Goggle Earth 1.0),2009,/film/places-that-do-not-exist-goggle-earth-10/,4
Planet Terror,2007,/film/planet-terror/,4
Podwórka,2009,/film/podworka/,4
Porn Theatre,2002,/film/porn-theatre/,4
Princess D,2002,/film/princess-d/,4
Sarabande,2008,/film/sarabande-2008/,4
Saïa,2000,/film/saia/,4
Snatch,2000,/film/snatch/,4
Song and Solitude,2006,/film/song-and-solitude/,4
Stones,2002,/film/stones-2002/,4
Tales from the Golden Age,2009,/film/tales-from-the-golden-age/,4
The Bow,2005,/film/the-bow/,4
The Corner,2000,/film/the-corner/,4
The Creators of the Shopping Worlds,2001,/film/the-creators-of-the-shopping-worlds/,4
The Green Fire,2008,/film/the-green-fire/,4
The Hedge Theater,2002,/film/the-hedge-theater/,4
The Kreutzer Sonata,2008,/film/the-kreutzer-sonata/,4
The Power of Nightmares,2004,/film/the-power-of-nightmares/,4
The Terminal,2004,/film/the-terminal/,4
The Twilight Samurai,2002,/film/the-twilight-samurai/,4
Training Day,2001,/film/training-day/,4
Tres dies amb la família,2009,/film/tres-dies-amb-la-familia/,4
Triangle,2007,/film/triangle/,4
Turtles Can Fly,2004,/film/turtles-can-fly/,4
Wonderful Town,2007,/film/wonderful-town/,4
XXY,2007,/film/xxy/,4
Your Fingertips,2007,/film/your-fingertips/,4
Birdsong,2008,/film/birdsong-2008/,3
Brother,2000,/film/brother/,3
Click,2006,/film/click/,3
Down There,2006,/film/down-there/,3
Enemy at the Gates,2001,/film/enemy-at-the-gates/,3
Il Mare,2000,/film/il-mare/,3
Jennifer's Body,2009,/film/jennifers-body/,3
"La peur, petit chasseur",2004,/film/la-peur-petit-chasseur/,3
Lovesong,2001,/film/lovesong/,3
My Mother's Smile,2002,/film/my-mothers-smile/,3
Nightfall in Shanghai,2007,/film/nightfall-in-shanghai/,3
Pan's Labyrinth,2006,/film/pans-labyrinth/,3
Persepolis,2007,/film/persepolis/,3
Saving Face,2004,/film/saving-face/,3
Seven Invisible Men,2005,/film/seven-invisible-men/,3
Souvenirs de Madrid,2008,/film/souvenirs-de-madrid/,3
Swing Girls,2004,/film/swing-girls/,3
Symbol,2009,/film/symbol/,3
The Chorus,2004,/film/the-chorus/,3
The Cove,2009,/film/the-cove/,3
The Diving Bell and the Butterfly,2007,/film/the-diving-bell-and-the-butterfly/,3
The Sun and the Moon,2008,/film/the-sun-and-the-moon/,3
Yella,2007,/film/yella/,3
21 Grams,2003,/film/21-grams/,3
24 Hour Party People,2002,/film/24-hour-party-people/,3
A Gentle Breeze in the Village,2007,/film/a-gentle-breeze-in-the-village/,3
A Lake,2008,/film/a-lake/,3
A Short Film About the Indio Nacional,2005,/film/a-short-film-about-the-indio-nacional/,3
Atlantis: The Lost Empire,2001,/film/atlantis-the-lost-empire/,3
Balnearios,2002,/film/balnearios/,3
Black Hawk Down,2001,/film/black-hawk-down/,3
Blue Gate Crossing,2002,/film/blue-gate-crossing/,3
Building Under Ground,2008,/film/building-under-ground/,3
Butterfly in Winter,2006,/film/butterfly-in-winter/,3
Café Noir,2009,/film/cafe-noir/,3
Capitalism: Child Labor,2007,/film/capitalism-child-labor/,3
Cassandra's Dream,2007,/film/cassandras-dream/,3
Compline,2009,/film/compline/,3
Cremaster 3,2002,/film/cremaster-3/,3
Detrás del Mar,2005,/film/detras-del-mar/,3
Duck Season,2004,/film/duck-season/,3
El Movimiento,2003,/film/el-movimiento/,3
Esther Kahn,2000,/film/esther-kahn/,3
Eye / Machine I,2001,/film/eye-machine-i/,3
Father and Son,2003,/film/father-and-son-2003/,3
Fever Pitch,2005,/film/fever-pitch-2005/,3
For One More Hour With You,2002,/film/for-one-more-hour-with-you/,3
Foster Child,2007,/film/foster-child/,3
"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",2001,/film/godzilla-mothra-and-king-ghidorah-giant-monsters-all-out-attack/,3
Hadewijch,2009,/film/hadewijch/,3
House of 1000 Corpses,2003,/film/house-of-1000-corpses/,3
Intimate Affairs,2001,/film/intimate-affairs/,3
James,2008,/film/james/,3
Juno,2007,/film/juno/,3
Kill Bill: The Whole Bloody Affair,2006,/film/kill-bill-the-whole-bloody-affair/,3
Land of the Dead,2005,/film/land-of-the-dead/,3
Little Miss Sunshine,2006,/film/little-miss-sunshine/,3
Los,2001,/film/los/,3
Lux Taal,2009,/film/lux-taal/,3
Maillart's Bridges,2001,/film/maillarts-bridges/,3
Manifeste,2002,/film/manifeste/,3
My Grandpa,2003,/film/my-grandpa/,3
No Man's Land,2001,/film/no-mans-land-2001/,3
O Fantasma,2000,/film/o-fantasma/,3
Orozco the Embalmer,2001,/film/orozco-the-embalmer/,3
Para Julia,2004,/film/para-julia/,3
Paradise Now,2005,/film/paradise-now/,3
"Peep ""TV"" Show",2004,/film/peep-tv-show/,3
Pellet,2000,/film/pellet-2000/,3
Persian Series #9,2000,/film/persian-series-9/,3
Phantoms of Nabua,2009,/film/phantoms-of-nabua/,3
Playing the Victim,2006,/film/playing-the-victim/,3
Ramblers,2003,/film/ramblers/,3
Romance & Cigarettes,2005,/film/romance-cigarettes/,3
Scream 3,2000,/film/scream-3/,3
Shall We Dance?,2004,/film/shall-we-dance-2004/,3
Shortbus,2006,/film/shortbus/,3
Snow White,2000,/film/snow-white-2000/,3
"Sobibor, October 14, 1943, 4 p.m.",2001,/film/sobibor-october-14-1943-4-pm/,3
Story of My Life Told by My Photographs,2002,/film/story-of-my-life-told-by-my-photographs/,3
The 40 Year Old Virgin,2005,/film/the-40-year-old-virgin/,3
The Aura,2005,/film/the-aura/,3
The Black Dahlia,2006,/film/the-black-dahlia/,3
The Blonds,2003,/film/the-blonds/,3
The Box,2009,/film/the-box-2009/,3
The Curse of the Jade Scorpion,2001,/film/the-curse-of-the-jade-scorpion/,3
The Custodian,2006,/film/the-custodian/,3
The Devil's Rejects,2005,/film/the-devils-rejects/,3
The Fall,2006,/film/the-fall/,3
The Fast and the Furious,2001,/film/the-fast-and-the-furious-2001/,3
The Fast and the Furious: Tokyo Drift,2006,/film/the-fast-and-the-furious-tokyo-drift/,3
The Grey Zone,2001,/film/the-grey-zone/,3
The Hand,2020,/film/the-hand-2020-1/,3
The Passion of the Christ,2004,/film/the-passion-of-the-christ/,3
The Revolution Will Not Be Televised,2003,/film/the-revolution-will-not-be-televised/,3
The Sea Inside,2004,/film/the-sea-inside/,3
The Secret of Kells,2009,/film/the-secret-of-kells/,3
The Shore That Falls,2008,/film/the-shore-that-falls/,3
The White Meadows,2009,/film/the-white-meadows/,3
To the Happy Few,2003,/film/to-the-happy-few/,3
Up,2009,/film/up/,3
What Goes Up....,2003,/film/what-goes-up-2003/,3
"What The Water Said, Nos. 4-6",2007,/film/what-the-water-said-nos-4-6/,3
Who's Camus Anyway?,2005,/film/whos-camus-anyway/,3
Working Slowly (Radio Alice),2004,/film/working-slowly-radio-alice/,3
"Y decirte alguna estupidez, por ejemplo, te quiero",2000,/film/y-decirte-alguna-estupidez-por-ejemplo-te-quiero/,3
Yes? Oui? Ja?,2003,/film/yes-oui-ja/,3
24 City,2008,/film/24-city/,2
All the Ships at Sea,2004,/film/all-the-ships-at-sea/,2
Babel,2006,/film/babel-2006/,2
Belle Toujours,2006,/film/belle-toujours/,2
Bend It Like Beckham,2002,/film/bend-it-like-beckham/,2
Bright Future,2002,/film/bright-future/,2
Buddha Collapsed Out of Shame,2007,/film/buddha-collapsed-out-of-shame/,2
I Am Love,2009,/film/i-am-love/,2
La vida mancha,2003,/film/la-vida-mancha/,2
The Circle,2000,/film/the-circle/,2
The Isle,2000,/film/the-isle/,2
Zatoichi,2003,/film/zatoichi/,2
Zoolander,2001,/film/zoolander/,2
'R Xmas,2001,/film/r-xmas/,2
50 First Dates,2004,/film/50-first-dates/,2
A Long Walk,2006,/film/a-long-walk/,2
A Way,2005,/film/a-way/,2
Aching Hearts,2009,/film/aching-hearts/,2
Ainsi soit-il,2000,/film/ainsi-soit-il/,2
All Is Forgiven,2007,/film/all-is-forgiven/,2
Altar,2002,/film/altar-2002/,2
Annie Lloyd,2008,/film/annie-lloyd/,2
Autohystoria,2007,/film/autohystoria/,2
Avalon,2001,/film/avalon-2001/,2
Barking Dogs Never Bite,2000,/film/barking-dogs-never-bite/,2
Black Sun,2005,/film/black-sun/,2
Breaking News,2004,/film/breaking-news/,2
Brief Crossing,2001,/film/brief-crossing/,2
Changeling,2008,/film/changeling/,2
Code Unknown,2000,/film/code-unknown/,2
Confessions of a Shopaholic,2009,/film/confessions-of-a-shopaholic/,2
"Crack, Brutal, Grief",2000,/film/crack-brutal-grief/,2
Crime and Punishment,2007,/film/crime-and-punishment-2007/,2
Drag Me to Hell,2009,/film/drag-me-to-hell/,2
Encounters at the End of the World,2007,/film/encounters-at-the-end-of-the-world/,2
Everlasting Moments,2008,/film/everlasting-moments/,2
Fantasma,2006,/film/fantasma/,2
Forever,2006,/film/forever-2006/,2
Funny People,2009,/film/funny-people/,2
Gangs of New York,2002,/film/gangs-of-new-york-2002/,2
Gone Baby Gone,2007,/film/gone-baby-gone/,2
Good Morning,2007,/film/good-morning-2007-1/,2
Gurren Lagann,2007,/film/gurren-lagann/,2
High Fidelity,2000,/film/high-fidelity/,2
Hot Fuzz,2007,/film/hot-fuzz/,2
Hush!,2003,/film/hush-2003/,2
I've Loved You So Long,2008,/film/ive-loved-you-so-long/,2
Import/Export,2007,/film/import-export/,2
In the Bedroom,2001,/film/in-the-bedroom/,2
India,2005,/film/india-2005/,2
Indiana Jones and the Kingdom of the Crystal Skull,2008,/film/indiana-jones-and-the-kingdom-of-the-crystal-skull/,2
Instructions for a Light and Sound Machine,2005,/film/instructions-for-a-light-and-sound-machine/,2
"Interview with my mother, Natalia Akerman",2007,/film/interview-with-my-mother-natalia-akerman/,2
JCVD,2008,/film/jcvd/,2
Khadak,2006,/film/khadak/,2
Lake Mungo,2008,/film/lake-mungo/,2
Last Days in a Lonely Place,2007,/film/last-days-in-a-lonely-place/,2
Liverpool,2008,/film/liverpool/,2
Looking for Eric,2009,/film/looking-for-eric/,2
Man's Gentle Love,2002,/film/mans-gentle-love/,2
Manderlay,2005,/film/manderlay/,2
Me and You and Everyone We Know,2005,/film/me-and-you-and-everyone-we-know/,2
Metropolis,2001,/film/metropolis-2001/,2
Moon,2009,/film/moon/,2
Mr. and Mrs. Iyer,2002,/film/mr-and-mrs-iyer/,2
Mónica del Raval,2009,/film/monica-del-raval/,2
No Direction Home: Bob Dylan,2005,/film/no-direction-home-bob-dylan/,2
No One's Ark,2003,/film/no-ones-ark/,2
One Nite in Mongkok,2004,/film/one-nite-in-mongkok/,2
Panels for the Walls of Heaven,2002,/film/panels-for-the-walls-of-heaven/,2
Paraguayan Hammock,2006,/film/paraguayan-hammock/,2
Polytechnique,2009,/film/polytechnique/,2
Recess: School's Out,2001,/film/recess-schools-out/,2
Redacted,2007,/film/redacted/,2
Road Signs,2000,/film/road-signs/,2
Scary Movie,2000,/film/scary-movie-2000/,2
Secretary,2002,/film/secretary/,2
Serenity,2005,/film/serenity/,2
Session 9,2001,/film/session-9/,2
Shrek,2001,/film/shrek/,2
Small Time Crooks,2000,/film/small-time-crooks/,2
"Soraida, a Woman of Palestine",2004,/film/soraida-a-woman-of-palestine/,2
Spoken Word,2009,/film/spoken-word/,2
Suicide Club,2001,/film/suicide-club/,2
Surf's Up,2007,/film/surfs-up/,2
Take My Eyes,2003,/film/take-my-eyes/,2
Teza,2008,/film/teza/,2
The Barbarian Invasions,2003,/film/the-barbarian-invasions/,2
The Beginning: Making Episode I,2001,/film/the-beginning-making-episode-i/,2
The Bourne Identity,2002,/film/the-bourne-identity-2002/,2
The Class,2007,/film/the-class/,2
The Imaginarium of Doctor Parnassus,2009,/film/the-imaginarium-of-doctor-parnassus/,2
The Lake House,2006,/film/the-lake-house/,2
The Motorcycle Diaries,2004,/film/the-motorcycle-diaries/,2
The Mourning Forest,2007,/film/the-mourning-forest/,2
The Scenic Route,2008,/film/the-scenic-route-2008/,2
The Silence Before Bach,2007,/film/the-silence-before-bach/,2
The Son,2002,/film/the-son/,2
The Station Agent,2003,/film/the-station-agent/,2
The Temptation of St. Tony,2009,/film/the-temptation-of-st-tony/,2
The Wave,2008,/film/the-wave-2008/,2
Time Out,2001,/film/time-out/,2
Timecrimes,2007,/film/timecrimes/,2
Toolbox Murders,2004,/film/toolbox-murders/,2
Treasure Planet,2002,/film/treasure-planet/,2
Tuning the Instruments,2000,/film/tuning-the-instruments/,2
United Red Army,2007,/film/united-red-army/,2
Vampire,2008,/film/vampire-2008/,2
Wasp,2003,/film/wasp/,2
Water Lilies,2007,/film/water-lilies/,2
West Side Avenue,2001,/film/west-side-avenue/,2
Whispers and Moans,2007,/film/whispers-and-moans/,2
Wild Grass,2009,/film/wild-grass/,2
Windows on Monday,2006,/film/windows-on-monday/,2
You're the One,2000,/film/youre-the-one/,2
[REC],2007,/film/rec/,2
20 Nights and a Rainy Day,2006,/film/20-nights-and-a-rainy-day/,1
A Horse Is Not a Metaphor,2009,/film/a-horse-is-not-a-metaphor/,1
A Prairie Home Companion,2006,/film/a-prairie-home-companion/,1
A Red Bear,2002,/film/a-red-bear/,1
A Tender Place,2001,/film/a-tender-place/,1
A Useful Life,2010,/film/a-useful-life/,1
About Schmidt,2002,/film/about-schmidt/,1
Almost Famous,2000,/film/almost-famous/,1
Amer,2009,/film/amer/,1
American Gangster,2007,/film/american-gangster/,1
Anger,2008,/film/anger/,1
Bad Lieutenant: Port of Call – New Orleans,2009,/film/bad-lieutenant-port-of-call-new-orleans/,1
Battlestar Galactica,2003,/film/battlestar-galactica-2003/,1
Blush,2005,/film/blush/,1
Bouquets 11-20,2009,/film/bouquets-11-20/,1
Bug,2006,/film/bug-2006/,1
Burn After Reading,2008,/film/burn-after-reading/,1
Casino Royale,2006,/film/casino-royale-2006/,1
Chic Point: Fashion for Israeli Checkpoints,2003,/film/chic-point-fashion-for-israeli-checkpoints/,1
Chicago,2002,/film/chicago/,1
Chinese Series,2003,/film/chinese-series/,1
Chunhyang,2000,/film/chunhyang/,1
Common Ground,2002,/film/common-ground-2002/,1
Daniel & Ana,2009,/film/daniel-ana/,1
Das Jesus Video,2002,/film/das-jesus-video/,1
Dawn of the Dead,2004,/film/dawn-of-the-dead-2004/,1
Day of the Wacko,2002,/film/day-of-the-wacko/,1
Days of Santiago,2004,/film/days-of-santiago/,1
Divided We Fall,2000,/film/divided-we-fall/,1
Electric Dragon 80.000 V,2001,/film/electric-dragon-80000-v/,1
Farce Sensationelle!,2004,/film/farce-sensationelle/,1
Fengming: A Chinese Memoir,2007,/film/fengming-a-chinese-memoir/,1
Fido,2006,/film/fido/,1
Final Destination,2000,/film/final-destination/,1
Fuck Cinema,2004,/film/fuck-cinema/,1
Garden State,2004,/film/garden-state/,1
Going South,2009,/film/going-south-2009/,1
Good Life Delivery,2004,/film/good-life-delivery/,1
Head-On,2004,/film/head-on-2004/,1
High School Musical 2,2007,/film/high-school-musical-2/,1
Hiroshima,2009,/film/hiroshima-2009/,1
Hush!,2001,/film/hush-2001/,1
I'll Be Watching You,2007,/film/ill-be-watching-you/,1
In Comparison,2009,/film/in-comparison/,1
It Felt Like a Kiss,2009,/film/it-felt-like-a-kiss/,1
Japanese Story,2003,/film/japanese-story/,1
Jean-Jacques,2005,/film/jean-jacques/,1
Jerichow,2008,/film/jerichow/,1
Jesus Christ Vampire Hunter,2001,/film/jesus-christ-vampire-hunter/,1
Kamome Diner,2006,/film/kamome-diner/,1
Killing Mad Dogs,2001,/film/killing-mad-dogs/,1
Kingdom of Heaven,2005,/film/kingdom-of-heaven/,1
La France,2007,/film/la-france/,1
Legally Blonde,2001,/film/legally-blonde/,1
Life Is a Miracle,2004,/film/life-is-a-miracle/,1
Light Is Calling,2004,/film/light-is-calling/,1
Little Otik,2000,/film/little-otik/,1
Map of the Sounds of Tokyo,2009,/film/map-of-the-sounds-of-tokyo/,1
Missing,2008,/film/missing-2008/,1
Moolaadé,2004,/film/moolaade/,1
Mundane History,2009,/film/mundane-history/,1
Niàgara,2008,/film/niagara-2008-1/,1
Nuan,2003,/film/nuan/,1
One Million Yen Girl,2008,/film/one-million-yen-girl/,1
Open Range,2003,/film/open-range/,1
Our Daily Bread,2005,/film/our-daily-bread/,1
Paper Landscape,2009,/film/paper-landscape/,1
Pierre and Sonny Jim,2001,/film/pierre-and-sonny-jim/,1
Porto of My Childhood,2001,/film/porto-of-my-childhood/,1
Princess Raccoon,2005,/film/princess-raccoon/,1
Remembrance of Things to Come,2001,/film/remembrance-of-things-to-come/,1
Resident Evil,2002,/film/resident-evil/,1
Resurrection of the Little Match Girl,2002,/film/resurrection-of-the-little-match-girl/,1
Revolutionary Road,2008,/film/revolutionary-road/,1
Rollerball,2002,/film/rollerball-2002/,1
Running Scared,2006,/film/running-scared-2006/,1
Salvador Allende,2004,/film/salvador-allende/,1
Saw III,2006,/film/saw-iii/,1
Shall We Kiss?,2007,/film/shall-we-kiss/,1
Sicko,2007,/film/sicko/,1
Soccer Days,2003,/film/soccer-days/,1
Some Photos in the City of Sylvia,2007,/film/some-photos-in-the-city-of-sylvia/,1
Spy Kids,2001,/film/spy-kids/,1
Starless Night,2006,/film/starless-night/,1
Starting Out in the Evening,2007,/film/starting-out-in-the-evening/,1
Tekkonkinkreet,2006,/film/tekkonkinkreet/,1
Terror's Advocate,2007,/film/terrors-advocate/,1
That Day,2003,/film/that-day/,1
The Animal,2001,/film/the-animal/,1
The Aviator,2004,/film/the-aviator/,1
The Beach,2000,/film/the-beach/,1
The Cake Eaters,2007,/film/the-cake-eaters/,1
The Days Between,2001,/film/the-days-between/,1
The Descent,2005,/film/the-descent/,1
The Devil Wears Prada,2006,/film/the-devil-wears-prada/,1
The Honor of Injuries,2007,/film/the-honor-of-injuries/,1
The Hurt Locker,2008,/film/the-hurt-locker/,1
The Man from Earth,2007,/film/the-man-from-earth/,1
The Mist,2007,/film/the-mist/,1
The Others,2001,/film/the-others/,1
The Private Lives of Pippa Lee,2009,/film/the-private-lives-of-pippa-lee/,1
The Road,2001,/film/the-road-2001/,1
The Romance of Astrea and Celadon,2007,/film/the-romance-of-astrea-and-celadon/,1
The Room of Chromatic Mystery,2006,/film/the-room-of-chromatic-mystery/,1
The State I Am In,2000,/film/the-state-i-am-in/,1
The Vanishing Lion,2003,/film/the-vanishing-lion/,1
The Weather Man,2005,/film/the-weather-man/,1
Thirteen,2003,/film/thirteen/,1
Tideland,2005,/film/tideland/,1
Tokyo Trash Baby,2000,/film/tokyo-trash-baby/,1
Traffic,2000,/film/traffic/,1
Train Man,2005,/film/train-man-2005/,1
Tropic Thunder,2008,/film/tropic-thunder/,1
Tuya's Marriage,2006,/film/tuyas-marriage/,1
Unfaithful,2002,/film/unfaithful/,1
Valimo,2007,/film/valimo/,1
Vanity,2004,/film/vanity/,1
Veinte años no es nada,2004,/film/veinte-anos-no-es-nada/,1
Water for Maya,2000,/film/water-for-maya/,1
White Material,2009,/film/white-material/,1
With a Friend Like Harry...,2000,/film/with-a-friend-like-harry/,1
"Ya viene, aguanta, riégueme, mátame",2009,/film/ya-viene-aguanta-riegueme-matame/,1
Youth Without Youth,2007,/film/youth-without-youth/,1
Zoom,2007,/film/zoom-2007/,1
