Title,Year,url_peli,tmdb_type,tmdb_id
Vikingland,2011.0,/film/vikingland/,movie,165390
We Are the Best!,2013.0,/film/we-are-the-best/,movie,191294
What Now? Remind Me,2013.0,/film/what-now-remind-me/,movie,213373
Wind River,2017.0,/film/wind-river-2017/,movie,395834
World of Tomorrow Episode Two: The Burden of Other People's Thoughts,2017.0,/film/world-of-tomorrow-episode-two-the-burden-of-other-peoples-thoughts/,movie,471495
"You, the World and I",2010.0,/film/you-the-world-and-i/,movie,263226
Young Adult,2011.0,/film/young-adult/,movie,57157
Zeroville,2019.0,/film/zeroville/,movie,291867
13 Hours: The Secret Soldiers of Benghazi,2016.0,/film/13-hours-the-secret-soldiers-of-benghazi/,movie,300671
1917,2019.0,/film/1917/,movie,530915
21 Jump Street,2012.0,/film/21-jump-street/,movie,64688
24 Frames,2017.0,/film/24-frames/,movie,377269
47 Meters Down: Uncaged,2019.0,/film/47-meters-down-uncaged/,movie,480105
A Coffee in Berlin,2012.0,/film/a-coffee-in-berlin-2012/,movie,130739
A Fantastic Woman,2017.0,/film/a-fantastic-woman/,movie,429191
A New Product,2012.0,/film/a-new-product/,movie,235801
"A White, White Day",2019.0,/film/a-white-white-day/,movie,596870
Alleluia,2014.0,/film/alleluia/,movie,269776
An Officer and a Spy,2019.0,/film/an-officer-and-a-spy/,movie,399121
Ana by Day,2018.0,/film/ana-by-day/,movie,437032
Animals Moving to the Sound of Drums,2013.0,/film/animals-moving-to-the-sound-of-drums/,movie,557789
Another Movie,2018.0,/film/another-movie/,movie,500982
Araby,2017.0,/film/araby-2017/,movie,434370
Assassination Nation,2018.0,/film/assassination-nation/,movie,446101
Atomic Age,2012.0,/film/atomic-age/,movie,126879
August at Akiko's,2018.0,/film/august-at-akikos/,movie,499164
Aurora,2010.0,/film/aurora-2010/,movie,81527
Baby Driver,2017.0,/film/baby-driver/,movie,339403
Battlecreek,2016.0,/film/battlecreek/,movie,346699
Blue Nostalgia,2010.0,/film/blue-nostalgia/,movie,591507
Bone Tomahawk,2015.0,/film/bone-tomahawk/,movie,294963
"Bunkers, Brutalism and Bloodymindedness: Concrete Poetry with Jonathan Meades",2014.0,/film/bunkers-brutalism-and-bloodymindedness-concrete-poetry-with-jonathan-meades/,tv,70707
Caesar Must Die,2012.0,/film/caesar-must-die/,movie,96821
Carmina or Blow Up,2012.0,/film/carmina-or-blow-up/,movie,107916
Chico & Rita,2010.0,/film/chico-rita/,movie,63498
Coming to Terms,2013.0,/film/coming-to-terms/,movie,192178
Curious Light,2011.0,/film/curious-light/,movie,580044
Cut,2011.0,/film/cut-2011/,movie,172489
Dark Waters,2019.0,/film/dark-waters-2019/,movie,552178
Dawn of the Planet of the Apes,2014.0,/film/dawn-of-the-planet-of-the-apes/,movie,119450
Dharma Guns,2010.0,/film/dharma-guns/,movie,103443
Dogman,2018.0,/film/dogman-2018/,movie,483184
Elena,2011.0,/film/elena/,movie,78182
Everyday Maneuver,2018.0,/film/everyday-maneuver/,movie,631838
Extraterrestrial,2011.0,/film/extraterrestrial/,movie,76333
Fallen Arches,2018.0,/film/fallen-arches-2018/,movie,547609
Fifi Howls from Happiness,2013.0,/film/fifi-howls-from-happiness/,movie,169448
Francofonia,2015.0,/film/francofonia/,movie,296449
Genesis,2018.0,/film/genesis-2018-1/,movie,536881
Ghostland,2018.0,/film/ghostland/,movie,476299
Große Wasser,2012.0,/film/groe-wasser/,movie,597661
Guilty of Romance,2011.0,/film/guilty-of-romance/,movie,80662
Gut Renovation,2012.0,/film/gut-renovation/,movie,167957
High Flying Bird,2019.0,/film/high-flying-bird/,movie,510498
Historic Centre,2012.0,/film/historic-centre/,movie,145014
Houses (for Margaret),2019.0,/film/houses-for-margaret/,movie,624046
How to Train Your Dragon,2010.0,/film/how-to-train-your-dragon/,movie,10191
Hungry Hearts,2014.0,/film/hungry-hearts-2014/,movie,283698
In Dog Years,2019.0,/film/in-dog-years/,movie,593870
In the Crosswind,2014.0,/film/in-the-crosswind/,movie,262009
Into the Inferno,2016.0,/film/into-the-inferno/,movie,360029
John Wick: Chapter 2,2017.0,/film/john-wick-chapter-2/,movie,324552
Ko: Yad,2012.0,/film/ko-yad/,movie,665193
"Kumiko, the Treasure Hunter",2014.0,/film/kumiko-the-treasure-hunter/,movie,244563
Les Cowboys,2015.0,/film/les-cowboys/,movie,336811
Let the Corpses Tan,2017.0,/film/let-the-corpses-tan/,movie,422708
Life After Love,2018.0,/film/life-after-love-2018/,movie,542371
Liz and the Blue Bird,2018.0,/film/liz-and-the-blue-bird/,movie,482150
Los materiales,2010.0,/film/los-materiales/,movie,452243
Loving Vincent,2017.0,/film/loving-vincent/,movie,339877
Lucky,2017.0,/film/lucky-2017/,movie,407449
Madeline's Madeline,2018.0,/film/madelines-madeline/,movie,468735
Manhattan One Two Three Four,2014.0,/film/manhattan-one-two-three-four/,movie,449649
Maryada Ramanna,2010.0,/film/maryada-ramanna/,movie,54757
Minding the Gap,2018.0,/film/minding-the-gap/,movie,489985
Mirai,2018.0,/film/mirai/,movie,475215
Miss Tacuarembo,2010.0,/film/miss-tacuarembo/,movie,62343
"Monrovia, Indiana",2018.0,/film/monrovia-indiana/,movie,537968
Much Ado About Nothing,2012.0,/film/much-ado-about-nothing-2012/,movie,91739
Nainsukh,2010.0,/film/nainsukh/,movie,81648
Nothing in Return,2015.0,/film/nothing-in-return/,movie,326198
"Now, at Last!",2018.0,/film/now-at-last/,movie,563089
Only God Forgives,2013.0,/film/only-god-forgives/,movie,77987
Only wave,2012.0,/film/only-wave/,movie,536974
Our Idiot Brother,2011.0,/film/our-idiot-brother/,movie,59968
Out of Focus,2014.0,/film/out-of-focus-2014/,movie,314457
PROTOTYPE,2017.0,/film/prototype-2017/,movie,452322
Paradise: Love,2012.0,/film/paradise-love/,movie,103686
Paul Sanchez Is Back!,2018.0,/film/paul-sanchez-is-back/,movie,499728
People in Places,2013.0,/film/people-in-places/,movie,212836
Petra,2018.0,/film/petra/,movie,449020
Phantom Nebula,2014.0,/film/phantom-nebula/,movie,370041
Private Life,2018.0,/film/private-life-2018/,movie,458342
Project X,2012.0,/film/project-x-2012/,movie,57214
Promised Land,2012.0,/film/promised-land-2012/,movie,133694
Reminiscence,2019.0,/film/reminiscence-2019/,movie,749719
Room Window Sea Sky,2014.0,/film/room-window-sea-sky/,movie,298435
Saint Bathans Repetitions,2017.0,/film/saint-bathans-repetitions/,movie,479738
Say You Will,2017.0,/film/say-you-will/,movie,435033
Sing Street,2016.0,/film/sing-street/,movie,369557
Sleepless Night,2012.0,/film/sleepless-night-2012/,movie,150761
Something Useful,2017.0,/film/something-useful/,movie,468274
Sorry to Bother You,2018.0,/film/sorry-to-bother-you/,movie,424781
Spectre,2015.0,/film/spectre-2015/,movie,206647
Stargazing,2017.0,/film/stargazing/,movie,887586
State Funeral,2019.0,/film/state-funeral/,movie,618362
Sucker Punch,2011.0,/film/sucker-punch/,movie,23629
Support the Girls,2018.0,/film/support-the-girls/,movie,456086
Tangled,2010.0,/film/tangled-2010/,movie,38757
The Age of Shadows,2016.0,/film/the-age-of-shadows/,movie,363579
The Ballad of Buster Scruggs,2018.0,/film/the-ballad-of-buster-scruggs/,movie,537996
The Bob Emergency,2019.0,/film/the-bob-emergency/,movie,603989
The Choice,2019.0,/film/the-choice-2019/,movie,608940
The Crack-Up,2017.0,/film/the-crack-up/,movie,479739
The Dead Nation,2017.0,/film/the-dead-nation/,movie,467408
The Five-Year Engagement,2012.0,/film/the-five-year-engagement/,movie,72207
The Legend of Kaspar Hauser,2012.0,/film/the-legend-of-kaspar-hauser/,movie,124091
The Little Match Girl,2017.0,/film/the-little-match-girl-2017/,movie,453668
The Mess,2016.0,/film/the-mess/,movie,391021
The Nest,2013.0,/film/the-nest-2013/,movie,278995
The Red Room,2010.0,/film/the-red-room-2010/,movie,203806
The Rider,2017.0,/film/the-rider/,movie,453278
The Story of Film: An Odyssey,2011.0,/film/the-story-of-film-an-odyssey-2011/,tv,45571
The Three Disasters,2013.0,/film/the-three-disasters/,movie,1061928
The Tragedy of Man,2011.0,/film/the-tragedy-of-man/,movie,116369
The Traitor,2019.0,/film/the-traitor-2019/,movie,575452
The Tree,2018.0,/film/the-tree-2018/,movie,499554
The Vast of Night,2019.0,/film/the-vast-of-night/,movie,565743
The Young Pope,2016.0,/film/the-young-pope/,tv,62699
Too Late to Die Young,2018.0,/film/too-late-to-die-young/,movie,515929
Train to Busan,2016.0,/film/train-to-busan/,movie,396535
Two Basilicas,2018.0,/film/two-basilicas/,movie,501028
Universal Soldier: Day of Reckoning,2012.0,/film/universal-soldier-day-of-reckoning/,movie,122857
Uranes,2013.0,/film/uranes/,movie,228556
Vinland Saga,2019.0,/film/vinland-saga/,tv,88803
Visitors,2013.0,/film/visitors-2013-1/,movie,199423
Warrior,2011.0,/film/warrior/,movie,59440
Wasp Network,2019.0,/film/wasp-network/,movie,451184
"Wasteland No. 2: Hardy, Hearty",2019.0,/film/wasteland-no-2-hardy-hearty/,movie,642999
Waves,2019.0,/film/waves-2019/,movie,533444
Weathering with You,2019.0,/film/weathering-with-you/,movie,568160
What We Do in the Shadows,2014.0,/film/what-we-do-in-the-shadows/,movie,246741
Who Killed Captain Alex?,2010.0,/film/who-killed-captain-alex/,movie,316776
Workers Leaving the Googleplex,2011.0,/film/workers-leaving-the-googleplex/,movie,314423
World War Z,2013.0,/film/world-war-z/,movie,72190
Xulia,2019.0,/film/xulia/,movie,711425
You Ain't Seen Nothin' Yet,2012.0,/film/you-aint-seen-nothin-yet/,movie,103717
Young Ahmed,2019.0,/film/young-ahmed/,movie,522373
[...] craving for narrative,2015.0,/film/craving-for-narrative/,movie,384049
A Touch of Zen,1971.0,/film/a-touch-of-zen/,movie,44154
Terrorizers,1986.0,/film/terrorizers/,movie,78450
Spring in a Small Town,1948.0,/film/spring-in-a-small-town/,movie,21058
A City of Sadness,1989.0,/film/a-city-of-sadness/,movie,49982
The Killer,1989.0,/film/the-killer/,movie,10835
Dragon Inn,1967.0,/film/dragon-inn/,movie,104237
"That Day, on the Beach",1983.0,/film/that-day-on-the-beach/,movie,106373
Taipei Story,1985.0,/film/taipei-story/,movie,106380
The Goddess,1934.0,/film/the-goddess-1934/,movie,112698
The Time to Live and the Time to Die,1985.0,/film/the-time-to-live-and-the-time-to-die/,movie,45999
Spring in Autumn,1985.0,/film/spring-in-autumn/,movie,463512
Evening Rain,1980.0,/film/evening-rain/,movie,259034
Legend of Tianyun Mountain,1980.0,/film/legend-of-tianyun-mountain/,movie,131482
Nomad,1982.0,/film/nomad/,movie,157229
Rouge,1987.0,/film/rouge/,movie,68883
My Heart Is That Eternal Rose,1989.0,/film/my-heart-is-that-eternal-rose/,movie,78033
A Better Tomorrow,1986.0,/film/a-better-tomorrow/,movie,11471
Legend of the Mountain,1979.0,/film/legend-of-the-mountain/,movie,191531
Yellow Earth,1984.0,/film/yellow-earth/,movie,92990
Limbo,2021.0,/film/limbo-2021/,movie,591222
The Herdsman,1982.0,/film/the-herdsman/,movie,255973
Return to Dust,2022.0,/film/return-to-dust-2022/,movie,928720
Dust in the Wind,1986.0,/film/dust-in-the-wind/,movie,45996
The Red Detachment of Women,1961.0,/film/the-red-detachment-of-women/,movie,184868
Better Days,2019.0,/film/better-days-2019/,movie,575813
Daughter of the Nile,1987.0,/film/daughter-of-the-nile/,movie,99599
Sacrificed Youth,1985.0,/film/sacrificed-youth/,movie,202514
Dirty Ho,1979.0,/film/dirty-ho/,movie,54182
The 36th Chamber of Shaolin,1978.0,/film/the-36th-chamber-of-shaolin/,movie,11841
Ashima,1964.0,/film/ashima/,movie,279067
The Big Road,1935.0,/film/the-big-road/,movie,151243
Love Massacre,1981.0,/film/love-massacre/,movie,182227
The Blue Kite,1993.0,/film/the-blue-kite/,movie,44162
A Chinese Ghost Story,1987.0,/film/a-chinese-ghost-story/,movie,30421
Dangerous Encounters of the First Kind,1980.0,/film/dangerous-encounters-of-the-first-kind/,movie,104287
Days,2020.0,/film/days-2020/,movie,662400
New Women,1935.0,/film/new-women/,movie,150314
Shaolin Soccer,2001.0,/film/shaolin-soccer/,movie,11770
Taipei Suicide Story,2020.0,/film/taipei-suicide-story/,movie,741780
The Sword,1980.0,/film/the-sword/,movie,73841
Love in the Time of Twilight,1995.0,/film/love-in-the-time-of-twilight/,movie,194646
Street Angel,1937.0,/film/street-angel-1937/,movie,112699
Devils on the Doorstep,2000.0,/film/devils-on-the-doorstep/,movie,25838
Dislocation,1986.0,/film/dislocation/,movie,283195
Raining in the Mountain,1979.0,/film/raining-in-the-mountain/,movie,76294
Woman Basketball Player No. 5,1957.0,/film/woman-basketball-player-no-5/,movie,270755
City on Fire,1987.0,/film/city-on-fire/,movie,42120
Wild Rose,1932.0,/film/wild-rose/,movie,309820
The East Is Red,1965.0,/film/the-east-is-red/,movie,185536
The Hand,2020.0,/film/the-hand-2020-1/,movie,846716
The Kingdom and the Beauty,1959.0,/film/the-kingdom-and-the-beauty/,movie,176230
Boat People,1982.0,/film/boat-people/,movie,72445
Pedicab Driver,1989.0,/film/pedicab-driver/,movie,29014
A Summer at Grandpa's,1984.0,/film/a-summer-at-grandpas/,movie,92989
Police Story,1985.0,/film/police-story/,movie,9056
The Horse Thief,1986.0,/film/the-horse-thief/,movie,42018
Crossroads,1937.0,/film/crossroads-1937/,movie,36869
Peking Opera Blues,1986.0,/film/peking-opera-blues/,movie,39776
Final Victory,1987.0,/film/final-victory/,movie,44861
Kung Fu Hustle,2004.0,/film/kung-fu-hustle/,movie,9470
The Arch,1968.0,/film/the-arch/,movie,157243
The Way of the Dragon,1972.0,/film/the-way-of-the-dragon/,movie,9462
Under the Bridge,1984.0,/film/under-the-bridge/,movie,131484
Beijing 2008 Olympic Opening Ceremony,2008.0,/film/beijing-2008-olympic-opening-ceremony/,movie,26557
"Crouching Tiger, Hidden Dragon",2000.0,/film/crouching-tiger-hidden-dragon/,movie,146
City of Life and Death,2009.0,/film/city-of-life-and-death/,movie,21345
Hibiscus Town,1987.0,/film/hibiscus-town/,movie,122973
Youth (Spring),2023.0,/film/youth-spring/,movie,493514
A Better Tomorrow II,1987.0,/film/a-better-tomorrow-ii/,movie,18305
Shanghai Blues,1984.0,/film/shanghai-blues/,movie,143479
An Autumn's Tale,1987.0,/film/an-autumns-tale/,movie,64015
Red Sorghum,1988.0,/film/red-sorghum/,movie,42006
The Monkey King: Havoc in Heaven,1961.0,/film/the-monkey-king-havoc-in-heaven/,movie,47759
Tempting Heart,1999.0,/film/tempting-heart/,movie,45472
Fist of Fury,1972.0,/film/fist-of-fury/,movie,11713
Intimate Confessions of a Chinese Courtesan,1972.0,/film/intimate-confessions-of-a-chinese-courtesan/,movie,46957
Growing Up,1983.0,/film/growing-up/,movie,176656
Journey to the West,2014.0,/film/journey-to-the-west-2014/,movie,255554
Scenes of City Life,1935.0,/film/scenes-of-city-life-1935/,movie,193242
The Sentimental Swordsman,1977.0,/film/the-sentimental-swordsman/,movie,149961
A Sun,2019.0,/film/a-sun/,movie,622951
As Tears Go By,1988.0,/film/as-tears-go-by/,movie,24163
Father and Sons,2014.0,/film/father-and-sons-2014/,movie,298528
Ip Man,2008.0,/film/ip-man/,movie,14756
Raging Fire,2021.0,/film/raging-fire/,movie,513692
Buddha Mountain,2010.0,/film/buddha-mountain/,movie,63064
Bumming in Beijing: The Last Dreamers,1990.0,/film/bumming-in-beijing-the-last-dreamers/,movie,139411
Duel to the Death,1983.0,/film/duel-to-the-death/,movie,50572
Only the River Flows,2023.0,/film/only-the-river-flows/,movie,1115379
The Boys from Fengkuei,1983.0,/film/the-boys-from-fengkuei/,movie,105703
The Love Eterne,1963.0,/film/the-love-eterne/,movie,107248
Walker,2012.0,/film/walker-2012/,movie,142724
15 Hours,2017.0,/film/15-hours-2017/,movie,461372
The Shadowless Tower,2023.0,/film/the-shadowless-tower/,movie,1075840
Drunken Master,1978.0,/film/drunken-master/,movie,11230
Two Stage Sisters,1964.0,/film/two-stage-sisters/,movie,154633
A Better Tomorrow III: Love and Death in Saigon,1989.0,/film/a-better-tomorrow-iii-love-and-death-in-saigon/,movie,41244
A Writer's Odyssey,2021.0,/film/a-writers-odyssey/,movie,611698
Beijing Bicycle,2001.0,/film/beijing-bicycle/,movie,12659
Caught by the Tides,2024.0,/film/caught-by-the-tides/,movie,1136837
The 8 Diagram Pole Fighter,1984.0,/film/the-8-diagram-pole-fighter/,movie,32520
The Heroic Trio,1993.0,/film/the-heroic-trio/,movie,43636
Wrath of Silence,2017.0,/film/wrath-of-silence/,movie,473328
Black Rain White Scars,2014.0,/film/black-rain-white-scars/,movie,396745
Dream Enclosure,2014.0,/film/dream-enclosure/,movie,429180
Iron Monkey,1993.0,/film/iron-monkey/,movie,12780
King of the Children,1987.0,/film/king-of-the-children/,movie,148597
Mulan: Rise of a Warrior,2009.0,/film/mulan-rise-of-a-warrior/,movie,32909
Postmen in the Mountains,1999.0,/film/postmen-in-the-mountains/,movie,108954
Summer Snow,1995.0,/film/summer-snow/,movie,72507
The Black Cannon Incident,1985.0,/film/the-black-cannon-incident/,movie,176643
The Days,1994.0,/film/the-days/,movie,49927
The Great Buddha+,2017.0,/film/the-great-buddha-2017/,movie,475149
"The Pig, the Snake and the Pigeon",2023.0,/film/the-pig-the-snake-and-the-pigeon/,movie,1046090
The Spring River Flows East,1947.0,/film/the-spring-river-flows-east/,movie,140260
Eat Drink Man Woman,1994.0,/film/eat-drink-man-woman/,movie,10451
King of Comedy,1999.0,/film/king-of-comedy/,movie,53168
Shower,1999.0,/film/shower-1999/,movie,1050
A Simple Life,2011.0,/film/a-simple-life/,movie,91186
Ashes of Time,1994.0,/film/ashes-of-time/,movie,40751
Once Upon a Time in China,1991.0,/film/once-upon-a-time-in-china/,movie,10617
School on Fire,1988.0,/film/school-on-fire/,movie,112929
Visible Secret,2001.0,/film/visible-secret/,movie,45480
A Chinese Torture Chamber Story,1994.0,/film/a-chinese-torture-chamber-story/,movie,32629
Dream of the Red Mansions,1945.0,/film/dream-of-the-red-mansions/,movie,294069
Happy Ghost III,1986.0,/film/happy-ghost-iii/,movie,69594
Happy Valley,2020.0,/film/happy-valley-2020/,movie,677813
Ice Poison,2014.0,/film/ice-poison/,movie,256306
Karamay,2010.0,/film/karamay/,movie,182655
Long Live the Mistress!,1947.0,/film/long-live-the-mistress/,movie,176631
My Left Eye Sees Ghosts,2002.0,/film/my-left-eye-sees-ghosts/,movie,45397
My Stinking Kid,2004.0,/film/my-stinking-kid/,movie,414098
SPL: Kill Zone,2005.0,/film/spl-kill-zone/,movie,13127
Sheep Without a Shepherd,2019.0,/film/sheep-without-a-shepherd/,movie,652783
The Canal,1971.0,/film/the-canal-1971/,movie,549328
The Dream of the Red Chamber,1977.0,/film/the-dream-of-the-red-chamber/,movie,66016
The Last Emperor,1987.0,/film/the-last-emperor/,movie,746
The Poet and Singer,2012.0,/film/the-poet-and-singer/,movie,452772
The Private Eyes,1976.0,/film/the-private-eyes-1976/,movie,74100
The Warlords,2007.0,/film/the-warlords/,movie,14392
The White Storm,2013.0,/film/the-white-storm/,movie,233112
Three Sisters,2012.0,/film/three-sisters/,movie,128230
Transcript,2019.0,/film/transcript/,movie,622970
Unbeatable,2013.0,/film/unbeatable/,movie,213015
Wolf Totem,2015.0,/film/wolf-totem/,movie,309302
Youth,2017.0,/film/youth-2017-1/,movie,457251
Little Toys,1933.0,/film/little-toys/,movie,141906
Blush,1995.0,/film/blush-1995/,movie,124609
Cherie,1984.0,/film/cherie/,movie,44860
Coming Home,2014.0,/film/coming-home-2014/,movie,259943
Crude Oil,2008.0,/film/crude-oil/,movie,265316
Flavors of Youth,2018.0,/film/flavors-of-youth/,movie,513347
Full Contact,1992.0,/film/full-contact/,movie,27073
Shadow,2018.0,/film/shadow-2018/,movie,463319
Springtime in a Small Town,2002.0,/film/springtime-in-a-small-town/,movie,61485
The Breaking Ice,2023.0,/film/the-breaking-ice/,movie,923150
The Deer's Bell,1982.0,/film/the-deers-bell/,movie,330479
11 Flowers,2011.0,/film/11-flowers/,movie,98232
Bitter Money,2016.0,/film/bitter-money/,movie,412366
Black Dog,2024.0,/film/black-dog-2024/,movie,1249423
Blood Brothers,1973.0,/film/blood-brothers-1973/,movie,64363
Bullets Over Summer,1999.0,/film/bullets-over-summer/,movie,68623
Confucius,1940.0,/film/confucius-1940/,movie,257701
Eight Taels of Gold,1989.0,/film/eight-taels-of-gold/,movie,213163
Five Element Ninjas,1982.0,/film/five-element-ninjas/,movie,41378
Five Fingers of Death,1972.0,/film/five-fingers-of-death/,movie,21964
Getting Home,2007.0,/film/getting-home/,movie,36113
Golden Swallow,1968.0,/film/golden-swallow/,movie,32388
Hero,1997.0,/film/hero-1997/,movie,32982
Heroes of the East,1978.0,/film/heroes-of-the-east/,movie,40980
I Am What I Am,2021.0,/film/i-am-what-i-am/,movie,839803
In the Wild Mountains,1986.0,/film/in-the-wild-mountains/,movie,270009
Kung Pow: Enter the Fist,2002.0,/film/kung-pow-enter-the-fist/,movie,11891
Man in Black,2023.0,/film/man-in-black/,movie,1109239
On Happiness Road,2017.0,/film/on-happiness-road/,movie,490725
On the Hunting Ground,1984.0,/film/on-the-hunting-ground/,movie,230314
Revenge: A Love Story,2010.0,/film/revenge-a-love-story/,movie,63415
Saturday Fiction,2019.0,/film/saturday-fiction/,movie,497834
Shock Wave,2017.0,/film/shock-wave/,movie,441531
SoulMate,2016.0,/film/soulmate-2016-1/,movie,417419
The Dream of Red Mansions,1927.0,/film/the-dream-of-red-mansions/,movie,789114
The Eight Hundred,2020.0,/film/the-eight-hundred/,movie,508935
"The Green, Green Grass of Home",1982.0,/film/the-green-green-grass-of-home/,movie,104171
The Joy Luck Club,1993.0,/film/the-joy-luck-club/,movie,19931
The Longest Summer,1998.0,/film/the-longest-summer/,movie,118211
There's Only One Sun,2007.0,/film/theres-only-one-sun/,movie,145059
Yanagawa,2021.0,/film/yanagawa-2021/,movie,661337
Young Detective Dee: Rise of the Sea Dragon,2013.0,/film/young-detective-dee-rise-of-the-sea-dragon/,movie,217923
Full River Red,2023.0,/film/the-red-river/,movie,1066298
Red Cliff,2008.0,/film/red-cliff/,movie,12289
The Sadness,2021.0,/film/the-sadness-2021/,movie,776797
20 30 40,2004.0,/film/20-30-40/,movie,76275
A Short Story,2022.0,/film/a-short-story-2022/,movie,944934
Accident,2009.0,/film/accident/,movie,25474
Angels Wear White,2017.0,/film/angels-wear-white/,movie,468208
Ascension,2021.0,/film/ascension-2021/,movie,822138
Bewitched,1981.0,/film/bewitched-1981/,movie,104599
Blind Mountain,2007.0,/film/blind-mountain/,movie,51520
Burning Paradise,1994.0,/film/burning-paradise/,movie,58457
Dear Ex,2018.0,/film/dear-ex/,movie,524087
Dumplings,2004.0,/film/dumplings/,movie,9060
Durian Durian,2000.0,/film/durian-durian/,movie,81593
"East Palace, West Palace",1996.0,/film/east-palace-west-palace/,movie,44322
Full Moon Scimitar,1979.0,/film/full-moon-scimitar/,movie,64989
Full Moon in New York,1989.0,/film/full-moon-in-new-york/,movie,255976
Hometown Searching,2021.0,/film/hometown-searching/,movie,845800
In Shanghai,2001.0,/film/in-shanghai/,movie,266781
Letter from an Unknown Woman,2004.0,/film/letter-from-an-unknown-woman-2004/,movie,165954
Love and Duty,1931.0,/film/love-and-duty/,movie,181717
Magnificent Warriors,1987.0,/film/magnificent-warriors/,movie,43637
Moneyboys,2021.0,/film/moneyboys/,movie,676819
Mountain Patrol,2004.0,/film/mountain-patrol/,movie,16074
My Blueberry Nights,2007.0,/film/my-blueberry-nights/,movie,1989
Needing You...,2000.0,/film/needing-you/,movie,45418
O Cravo,2017.0,/film/o-cravo/,movie,681868
Once Upon a Time in China II,1992.0,/film/once-upon-a-time-in-china-ii/,movie,10618
Parents' Hearts,1955.0,/film/parents-hearts/,movie,176640
Royal Warriors,1986.0,/film/royal-warriors/,movie,45450
Signal 8,2019.0,/film/signal-8/,movie,624047
The Eye,2002.0,/film/the-eye/,movie,10389
The Fate of Lee Khan,1973.0,/film/the-fate-of-lee-khan/,movie,192871
The Flowers of War,2011.0,/film/the-flowers-of-war/,movie,76758
The King of Masks,1995.0,/film/the-king-of-masks/,movie,25471
The Peacock King,1988.0,/film/the-peacock-king/,movie,80640
The Seventh Curse,1986.0,/film/the-seventh-curse/,movie,39900
The Swordsman of All Swordsmen,1968.0,/film/the-swordsman-of-all-swordsmen/,movie,369216
Together Apart,2019.0,/film/together-apart-2019/,movie,668251
Tricycle Thief,2014.0,/film/tricycle-thief/,movie,289036
Two Stars in the Milky Way,1931.0,/film/two-stars-in-the-milky-way/,movie,177320
Uniform,2003.0,/film/uniform/,movie,33329
Will You Look at Me,2022.0,/film/will-you-look-at-me/,movie,965170
Your Name Engraved Herein,2020.0,/film/your-name-engraved-herein/,movie,719410
2H,1999.0,/film/2h/,movie,864965
A War Named Desire,2000.0,/film/a-war-named-desire/,movie,45410
Beast Stalker,2008.0,/film/beast-stalker/,movie,18060
Beyond the Great Wall,1964.0,/film/beyond-the-great-wall/,movie,259172
Clan of the White Lotus,1980.0,/film/clan-of-the-white-lotus/,movie,41377
Cliff Walkers,2021.0,/film/cliff-walkers/,movie,639557
Come Drink with Me,1966.0,/film/come-drink-with-me/,movie,26259
Cops and Robbers,1979.0,/film/cops-and-robbers-1979/,movie,212781
Crows and Sparrows,1949.0,/film/crows-and-sparrows/,movie,100914
Early Spring,1963.0,/film/early-spring-1963/,movie,176673
Empress Wu Zetian,1939.0,/film/empress-wu-zetian/,movie,221068
Ermo,1994.0,/film/ermo/,movie,124468
Expect the Unexpected,1998.0,/film/expect-the-unexpected/,movie,72897
Fatal Vacation,1990.0,/film/fatal-vacation/,movie,147755
Finale in Blood,1993.0,/film/finale-in-blood/,movie,297058
Geomancer,2017.0,/film/geomancer/,movie,499448
Girls Always Happy,2018.0,/film/girls-always-happy/,movie,500842
Happy Times,2000.0,/film/happy-times/,movie,45861
Hold You Tight,1998.0,/film/hold-you-tight/,movie,138060
I Don't Think It Is Going to Rain,2019.0,/film/i-dont-think-it-is-going-to-rain/,movie,768427
Images of China,1904.0,/film/images-of-china/,movie,309819
In Love We Trust,2008.0,/film/in-love-we-trust/,movie,31205
Jinpa,2018.0,/film/jinpa/,movie,537875
Keep Cool,1997.0,/film/keep-cool/,movie,37909
Life of a Beijing Policeman,1950.0,/film/life-of-a-beijing-policeman/,movie,176228
Man on the Brink,1981.0,/film/man-on-the-brink/,movie,84369
"Mom, If I Were a Vampire",2022.0,/film/mom-if-i-were-a-vampire/,movie,987546
My Memories of Old Beijing,1983.0,/film/my-memories-of-old-beijing/,movie,195237
No. 16 Barkhor South Street,1996.0,/film/no-16-barkhor-south-street/,movie,508913
Old Well,1986.0,/film/old-well/,movie,127200
Paths of the Soul,2015.0,/film/paths-of-the-soul/,movie,358908
Postman,1995.0,/film/postman/,movie,237696
Project A,1983.0,/film/project-a/,movie,21519
Recycled,2013.0,/film/recycled/,movie,300137
Rumble in the Bronx,1995.0,/film/rumble-in-the-bronx/,movie,33542
Shanghai Dreams,2005.0,/film/shanghai-dreams/,movie,101908
Shanghai Triad,1995.0,/film/shanghai-triad/,movie,37557
Sleep with Your Eyes Open,2024.0,/film/sleep-with-your-eyes-open/,movie,1234602
Struggling,1932.0,/film/struggling/,movie,476213
Summer Palace,2006.0,/film/summer-palace/,movie,17422
Sunflower,2005.0,/film/sunflower/,movie,38019
Sweet Degeneration,1997.0,/film/sweet-degeneration/,movie,259064
Swordsman,1990.0,/film/swordsman/,movie,18860
The 14 Amazons,1972.0,/film/the-14-amazons/,movie,21621
The 20th May Incident,1988.0,/film/the-20th-may-incident/,movie,772966
The Banquet,2006.0,/film/the-banquet-2006/,movie,14449
