,Pos,Titulo,Anio,url_peli,url,Puntos
192,18,El sur,1983,/film/el-sur/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,1
193,19,Yi Yi,2000,/film/yi-yi/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,1
194,20,Hovering Over the Water,1986,/film/hovering-over-the-water/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,1
195,21,Blow Out,1981,/film/blow-out/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,1
196,22,Dog Star Man,1965,/film/dog-star-man/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,1
197,23,Late Spring,1949,/film/late-spring/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,1
198,24,I Did Not Die,2008,/film/i-did-not-die/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,1
199,25,La Jetée,1962,/film/la-jetee/,https://letterboxd.com/pele_alvaro/list/top-filmtuiter/detail,1
200,1,Shoah,1985,/film/shoah/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,5
201,2,The Man Who Shot Liberty Valance,1962,/film/the-man-who-shot-liberty-valance/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,4
202,3,Three Colors: Red,1994,/film/three-colors-red/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,4
203,4,The Great Beauty,2013,/film/the-great-beauty/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,4
204,5,Vertigo,1958,/film/vertigo/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,3
205,6,The Leopard,1963,/film/the-leopard/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,3
206,7,Unforgiven,1992,/film/unforgiven/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,3
207,8,Ali: Fear Eats the Soul,1974,/film/ali-fear-eats-the-soul/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,3
208,9,Touch of Evil,1958,/film/touch-of-evil/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,3
209,10,Once Upon a Time in the West,1968,/film/once-upon-a-time-in-the-west/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,2
210,11,Pat Garrett & Billy the Kid,1973,/film/pat-garrett-billy-the-kid/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,2
211,12,Army of Shadows,1969,/film/army-of-shadows/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,2
212,13,Le Trou,1960,/film/le-trou/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,2
213,14,The Tarnished Angels,1957,/film/the-tarnished-angels/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,2
214,15,The Thing,1982,/film/the-thing/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,2
215,16,Mulholland Drive,2001,/film/mulholland-drive/,https://letterboxd.com/Mann_Ohne_Namen/list/top-filmtuiter/detail,2
